country,year,P_it,qty_standardized_kg,qty_ln,g_it
AZE,2015,0.2720088910080539,8862215.794,15.997307380930321,5.350431156397539
AZE,2016,0.23335658106563667,209133936.301,19.158485448222,3.1611780672916776
AZE,2017,0.20677525126512278,337840062.786,19.638083154435314,0.47959770621331543
AZE,2018,0.22703861480189066,1500983073.022,21.129386112400237,1.4913029579649226
AZE,2019,0.21909329449516238,1031683742.813,20.754458006277556,-0.374928106122681
AZE,2020,0.055478415594159725,103248876.318,18.452652906627552,-2.3018050996500037
AZE,2021,0.050908152909100314,382450920.676,19.76211089104001,1.3094579844124574
AZE,2022,0.20429607512460282,640050343.406,20.27705739279621,0.5149465017561994
AZE,2023,0.22999603871911511,1576450317.837,21.178441522235868,0.9013841294396592
AZE,2024,0.226419840787874,387206175.682,19.774467862831443,-1.403973659404425
BDI,2001,0.848426503784358,45186.0,10.718542583329407,
BDI,2002,0.7593435476633118,93594.0,11.446721557846924,0.7281789745175171
BDI,2004,0.6640964330172036,111663.0,11.623240685779091,0.17651912793216695
BDI,2005,1.0316323505188603,151775.0,11.930154439998635,0.3069137542195435
BDI,2006,1.1558472152111727,118860.0,11.685701608920652,-0.24445283107798232
BDI,2007,1.1202253422063517,147864.0,11.904048211362516,0.21834660244186388
BDI,2008,1.3525934577775245,140411.0,11.852329115083185,-0.05171909627933147
BDI,2009,0.5906371149971372,228797.0,12.340590426513707,0.48826131143052187
BDI,2010,1.2744980849943348,250652.0,12.431820801913755,0.0912303754000483
BDI,2011,1.422166330413118,295412.0,12.596126271138555,0.16430546922480005
BDI,2012,1.7360489764826719,320317.0,12.67706640943077,0.08094013829221502
BDI,2013,1.5807820473514858,349007.0,12.762847258290009,0.08578084885923865
BDI,2014,1.5143727005093048,318277.0,12.67067735178411,-0.09216990650589807
BDI,2015,1.2485415269358777,158042.0,11.970616099469298,-0.7000612523148124
BDI,2016,0.9902445266600677,265697.0,12.490111840754542,0.5194957412852439
BDI,2017,0.8950500304352893,308852.0,12.6406174767385,0.15050563598395783
