country,year,ovi_oil
EGY,2007,14.154574716018248
EGY,2008,13.373319170317115
EGY,2009,12.706874594463406
EGY,2010,12.331665499755568
EGY,2011,12.189507932116276
EGY,2012,11.984348638294598
EGY,2013,11.833459288452133
EGY,2014,11.344034515930469
EGY,2015,11.116176418611476
EGY,2016,10.767609276523304
EGY,2017,11.229899415155865
EGY,2018,12.4830008872601
EGY,2019,13.129676843140562
EGY,2020,14.971080013553989
EGY,2021,13.878455700808551
EGY,2022,12.017537047975578
EGY,2023,12.263421743540365
ZAF,2001,0.2679019377309897
ZAF,2002,0.2605604329018344
ZAF,2003,0.2515623365784905
ZAF,2004,0.2429685088568099
ZAF,2005,0.2418896561324741
ZAF,2006,0.2369517125466405
ZAF,2007,0.2310252420603732
ZAF,2008,0.244266484169784
ZAF,2009,0.2485601795658653
ZAF,2010,0.2365801755677091
ZAF,2011,0.233240702168514
ZAF,2012,0.2285606654962613
ZAF,2013,0.224335970702032
ZAF,2014,0.2270486752527429
ZAF,2015,0.2077466329941962
ZAF,2016,0.2160618832339464
ZAF,2017,0.2153155257759362
ZAF,2018,0.2212160767172509
ZAF,2019,0.2243985751649641
ZAF,2020,0.2613319479492907
ZAF,2021,0.2472963241274858
ZAF,2022,0.2477450862172273
ZAF,2023,0.2460039307806984
AUS,2001,0.5696719926578979
AUS,2002,0.5629006237134724
AUS,2003,0.5659360156364805
AUS,2004,0.5570594408112338
AUS,2005,0.5447338492139002
AUS,2006,0.5277985310941921
AUS,2007,0.5144130638914685
AUS,2008,0.5102147370691367
AUS,2009,0.5173120127653692
AUS,2010,0.5022317722246227
AUS,2011,0.4789102024951175
AUS,2012,0.4690633104030831
AUS,2013,0.4554669199463253
AUS,2014,0.4580737245991334
AUS,2015,0.4631003300807491
AUS,2016,0.4630613518140302
AUS,2017,0.4429635458778965
AUS,2018,0.4375674430512479
AUS,2019,0.4425083554185797
AUS,2020,0.5146574956242449
AUS,2021,0.500769500510412
AUS,2022,0.4715812341778361
AUS,2023,0.4455647020498737
CHN,2001,8.133940089556978
CHN,2002,7.522283460040153
CHN,2003,6.734078554802494
CHN,2004,5.775375873322312
CHN,2005,5.663972766948371
CHN,2006,5.266293153592821
CHN,2007,5.019366834067855
CHN,2008,4.923989751578576
CHN,2009,4.713177798194381
CHN,2010,4.13852285684989
CHN,2011,3.9987502797502894
CHN,2012,3.8251107121450936
CHN,2013,3.637764331301521
CHN,2014,3.4878304389043726
CHN,2015,3.2381717184652743
CHN,2016,3.1312314492913824
CHN,2017,2.9636313333641024
CHN,2018,2.82177858411301
CHN,2019,2.688038993030622
CHN,2020,2.6752721161899293
CHN,2021,2.5881007593961667
CHN,2022,2.574048547841122
CHN,2023,2.324457912521237
IND,2001,1.1993189215970084
IND,2002,1.158705557540833
IND,2003,1.1339367797394575
IND,2004,1.0716399202328857
IND,2005,1.0514124205977666
IND,2006,0.9958449186575676
IND,2007,0.9318820989232772
IND,2008,0.8901689803313186
IND,2009,0.8479941284567594
IND,2010,0.8274571955873051
IND,2011,0.7871282462954398
IND,2012,0.745196121876017
IND,2013,0.7366804579618637
IND,2014,0.7137682166991288
IND,2015,0.6596767957659736
IND,2016,0.6015438060013478
IND,2017,0.5796082496272692
IND,2018,0.5491316051942807
IND,2019,0.5299518781484609
IND,2020,0.5792021275091784
IND,2021,0.5644411121972134
IND,2022,0.5226350501658935
IND,2023,0.4979861244233199
IDN,2001,0.5540643373099646
IDN,2002,0.5515987616366312
IDN,2003,0.5347383383910499
IDN,2004,0.5072682621629104
IDN,2005,0.5053969676355662
IDN,2006,0.5235424708779867
IDN,2007,0.4956362709727289
IDN,2008,0.4847184626669036
IDN,2009,0.4767899272959532
IDN,2010,0.4479781070650456
IDN,2011,0.4153824933414649
IDN,2012,0.3931874671689397
IDN,2013,0.4014368599254677
IDN,2014,0.397962641254033
IDN,2015,0.4194526961149814
IDN,2016,0.4237272410578813
IDN,2017,0.3965260833985108
IDN,2018,0.3797439966587425
IDN,2019,0.3770855802286652
IDN,2020,0.4129469514118262
IDN,2021,0.3923426307147438
IDN,2022,0.360236052223841
IDN,2023,0.3535841442198345
New Zealand,2001,0.1168790118173238
New Zealand,2002,0.1133343196536618
New Zealand,2003,0.1070866841551936
New Zealand,2004,0.1081364133158116
New Zealand,2005,0.1028960580649208
New Zealand,2006,0.1024132068099441
New Zealand,2007,0.1018473116783774
New Zealand,2008,0.1011015772995877
New Zealand,2009,0.1054070088286701
New Zealand,2010,0.104755808595369
New Zealand,2011,0.1024190838225617
New Zealand,2012,0.1039407200461623
New Zealand,2013,0.1025113327723045
New Zealand,2014,0.100571231778831
New Zealand,2015,0.0967419795277077
New Zealand,2016,0.0936369011907851
New Zealand,2017,0.0890729540948556
New Zealand,2018,0.0887014104123012
New Zealand,2019,0.0867167889668362
New Zealand,2020,0.1047311083577682
New Zealand,2021,0.1049112998601317
New Zealand,2022,0.1056588223903195
New Zealand,2023,0.0988330032936114
Pakistan,2001,0.3275543594459364
Pakistan,2002,0.3354072622906288
Pakistan,2003,0.3747849713884221
Pakistan,2004,0.3697273260082689
Pakistan,2005,0.3872819665784448
Pakistan,2006,0.3391158852238747
Pakistan,2007,0.3124471857574127
Pakistan,2008,0.3082356274141232
Pakistan,2009,0.2891666119572409
Pakistan,2010,0.2918079014262564
Pakistan,2011,0.289644793593872
Pakistan,2012,0.298274543672558
Pakistan,2013,0.2715350323953248
Pakistan,2014,0.2620220381564902
Pakistan,2015,0.2374671532959056
Pakistan,2016,0.2119943612814648
Pakistan,2017,0.203854995114633
Pakistan,2018,0.2387350999803552
Pakistan,2019,0.2618845837739971
Pakistan,2020,0.2670581594256822
Pakistan,2021,0.2314840572548503
Pakistan,2022,0.2370720414326766
Pakistan,2023,0.2926545087930401
Sri Lanka,2001,0.6792895600148317
Sri Lanka,2002,0.6374199375672843
Sri Lanka,2003,0.6450396003382988
Sri Lanka,2004,0.6459253964977044
Sri Lanka,2005,0.5656905606300322
Sri Lanka,2006,0.5509196896324347
Sri Lanka,2007,0.5197197036417114
Sri Lanka,2008,0.5674553139948242
Sri Lanka,2009,0.5499695339178343
Sri Lanka,2010,0.5462923284844814
Sri Lanka,2011,0.4918115760236209
Sri Lanka,2012,0.4599804986567246
Sri Lanka,2013,0.5300297692275882
Sri Lanka,2014,0.4649812809759525
Sri Lanka,2015,0.4768516266296754
Sri Lanka,2016,0.3925937740590998
Sri Lanka,2017,0.3628170242034615
Sri Lanka,2018,0.3626836613168793
Sri Lanka,2019,0.347675534297545
Sri Lanka,2020,0.4097627999631126
Sri Lanka,2021,0.4294982452386744
Sri Lanka,2022,0.51186279681443
Sri Lanka,2023,0.4559104388458417
THA,2001,1.116045528768948
THA,2002,1.0297345852329856
THA,2003,0.9368910012213818
THA,2004,0.8515442113549048
THA,2005,0.8432086869860416
THA,2006,0.8421156631208796
THA,2007,0.8432200455011581
THA,2008,0.8773537268510497
THA,2009,0.8390167785776379
THA,2010,0.8087184052753559
THA,2011,0.7779511385080267
THA,2012,0.752715062456112
THA,2013,0.709527031157476
THA,2014,0.6955397038246546
THA,2015,0.6929713921541923
THA,2016,0.6773922165343277
THA,2017,0.6509827930749177
THA,2018,0.634796562023117
THA,2019,0.6259171613198572
THA,2020,0.6938803163345889
THA,2021,0.6936959559511952
THA,2022,0.6623293790270326
THA,2023,0.6629311012324123
