country,year,ovi_gas,lng_capacity_bcm,pipeline_capacity_bcm,total_capacity_bcm,gas_consumption_bcm
MEX,2020,3.2089587318123796,23.256,281.94570532800003,305.201705328,95.10926466655616
MEX,2021,3.3136882179334215,24.344,286.824123632,311.168123632,93.90386275569996
MEX,2022,3.432367798712234,24.344,295.981493584,320.325493584,93.32493263227231
MEX,2023,3.1867778234140784,24.344,295.981493584,320.325493584,100.51704616195268
MEX,2024,3.1951235958939943,24.344,295.981493584,320.325493584,100.2544921879221
MYS,2013,0.11595939922171228,5.168,0.0,5.168,44.567323
MYS,2014,0.28781542522928555,5.168,7.7,12.868,44.709209
MYS,2015,0.27472348583710543,5.168,7.7,12.868,46.83982500000001
MYS,2016,0.2860001652257715,5.168,7.7,12.868,44.99298100000001
MYS,2017,0.3913493500477186,9.928,7.7,17.628,45.044153000000016
MYS,2018,0.3945583006220895,9.928,7.7,17.628,44.67780800000001
MYS,2019,0.3898696351843766,9.928,7.7,17.628,45.215114
MYS,2020,0.40418526643818015,9.928,7.7,17.628,43.613663
MYS,2021,0.34327966077512273,9.928,7.7,17.628,51.351717023362575
MYS,2022,0.33935699054018403,9.928,7.7,17.628,51.94529799412701
MYS,2023,0.4021367292823786,9.928,7.7,17.628,43.83583671020932
MYS,2024,0.3818258235270877,9.928,7.7,17.628,46.16764742929815
NLD,2004,0.12887268940380106,0.0,5.5,5.5,42.677777777777784
NLD,2005,0.13267220584293754,0.0,5.5,5.5,41.45555555555556
NLD,2006,0.13816202637638686,0.0,5.5,5.5,39.80833333333333
NLD,2007,0.14173228346456693,0.0,5.5,5.5,38.80555555555556
NLD,2008,0.13617606602475923,0.0,5.5,5.5,40.3888888888889
NLD,2009,0.13298408220834174,0.0,5.5,5.5,41.358333333333334
NLD,2010,0.11762609160577435,0.0,5.5,5.5,46.75833333333334
NLD,2011,1.4879869689154335,16.0,44.9,60.9,40.927777777777784
NLD,2012,1.5502757742893507,16.0,44.9,60.9,39.28333333333334
NLD,2013,1.556991690931042,16.0,44.9,60.9,39.11388888888889
NLD,2014,1.7740734746722768,16.0,44.9,60.9,34.32777777777778
NLD,2015,1.8023676422229529,16.0,44.9,60.9,33.78888888888889
NLD,2016,1.731890354688364,16.0,44.9,60.9,35.16388888888889
NLD,2017,1.6774292272379494,16.0,44.9,60.9,36.30555555555556
NLD,2018,1.7109411581083187,16.0,44.9,60.9,35.59444444444445
NLD,2019,1.6378305692514568,16.0,44.9,60.9,37.18333333333333
NLD,2020,1.6855539324978854,16.0,44.9,60.9,36.13055555555556
NLD,2021,1.747071479799187,16.0,44.9,60.9,34.858333333333334
NLD,2022,2.5019164817429895,24.0,44.9,68.9,27.53888888888889
NLD,2023,2.659376005146349,24.0,44.9,68.9,25.90833333333334
NLD,2024,2.6353591160220997,24.0,44.9,68.9,26.144444444444446
NOR,2000,7.920005147270032,0.0,33.555549088,33.555549088,4.236809
NOR,2001,10.219716202173656,0.0,40.125549088,40.125549088,3.9262880000000004
NOR,2002,9.575842880526855,0.0,40.125549088,40.125549088,4.190289000000001
NOR,2003,9.696083714637702,0.0,43.775549088,43.775549088,4.514766
NOR,2004,11.233610645742717,0.0,53.630549087999995,53.630549087999995,4.774115
NOR,2005,12.205023039766818,0.0,53.630549087999995,53.630549087999995,4.394137472191501
NOR,2006,12.350006949812359,0.0,53.630549087999995,53.630549087999995,4.3425521383058685
NOR,2007,13.011816809254995,0.544,53.630549087999995,54.17454908799999,4.163488456851539
NOR,2008,12.895796247964466,0.544,53.630549087999995,54.17454908799999,4.200946420547794
NOR,2009,13.638241741993875,0.544,53.630549087999995,54.17454908799999,3.9722531769758627
NOR,2010,13.428634380139234,0.544,53.630549087999995,54.17454908799999,4.034256019966066
NOR,2011,13.495733052376607,0.68,53.630549087999995,54.310549087999995,4.024275589715808
NOR,2012,13.62231086563344,0.68,53.630549087999995,54.310549087999995,3.9868822275239237
NOR,2013,13.750280171410637,0.68,53.630549087999995,54.310549087999995,3.9497776344166153
NOR,2014,12.794156935426477,0.68,53.630549087999995,54.310549087999995,4.244949421998756
NOR,2015,12.181503008543308,0.68,54.251049088,54.931049088,4.509381892322726
NOR,2016,12.637840079654055,0.68,54.251049088,54.931049088,4.346553583664565
NOR,2017,12.089042006352306,0.68,54.251049088,54.931049088,4.543871140420882
NOR,2018,18.36323835032608,0.68,79.851049088,80.531049088,4.385449208449119
NOR,2019,17.787328608422566,0.68,79.851049088,80.531049088,4.5274392159071795
NOR,2020,18.483144453280445,0.68,79.851049088,80.531049088,4.356999388905772
NOR,2021,19.30915223835623,0.68,79.851049088,80.531049088,4.1706154725959905
NOR,2022,20.750360096519888,0.68,79.851049088,80.531049088,3.8809470637334207
NOR,2023,21.333426406487337,0.68,79.851049088,80.531049088,3.77487645695354
NOR,2024,23.909775113553536,0.68,79.851049088,80.531049088,3.368122397870235
Oman,2000,1.5634869470554258,0.0,12.0,12.0,7.675152020040881
Oman,2001,1.4238901173259755,0.0,12.0,12.0,8.427616607477868
Oman,2002,1.388940762765726,0.0,12.0,12.0,8.639677315038995
Oman,2003,1.285334201647233,0.0,12.0,12.0,9.336093278013825
Oman,2004,1.2081167668307535,0.0,12.041342528,12.041342528,9.96703535502449
Oman,2005,1.1085514119983133,0.0,12.041342528,12.041342528,10.862231916058684
Oman,2006,3.743103474551001,0.0,45.115364928000005,45.115364928000005,12.05293020477126
Oman,2007,3.730129680103112,0.0,45.115364928000005,45.115364928000005,12.094851599570362
Oman,2008,3.371747333808649,0.0,45.115364928000005,45.115364928000005,13.380410944683305
Oman,2009,3.330184937119285,0.0,45.115364928000005,45.115364928000005,13.547405258227556
Oman,2010,2.754153981967966,0.0,45.115364928000005,45.115364928000005,16.380843345499173
Oman,2011,2.494990303813497,0.0,45.115364928000005,45.115364928000005,18.082380864984884
Oman,2012,2.288308971945183,0.0,45.115364928000005,45.115364928000005,19.715591504957295
Oman,2013,2.076413424127674,0.0,45.115364928000005,45.115364928000005,21.727544430104764
Oman,2014,2.116676161339699,0.0,45.115364928000005,45.115364928000005,21.314250026534683
Oman,2015,1.9536669966028883,0.0,45.115364928000005,45.115364928000005,23.092658578175474
Oman,2016,1.9672982719208016,0.0,45.115364928000005,45.115364928000005,22.932651124605997
Oman,2017,1.9320628033622966,0.0,45.115364928000005,45.115364928000005,23.350879096418307
Oman,2018,1.8048676761449918,0.0,45.115364928000005,45.115364928000005,24.996494493359034
Oman,2019,1.8048638349809412,0.0,45.115364928000005,45.115364928000005,24.996547691630383
Oman,2020,1.745129010836561,0.0,45.373755728000006,45.373755728000006,26.000230038150146
Oman,2021,1.5945916183436273,0.0,45.373755728000006,45.373755728000006,28.45478127818816
Oman,2022,1.5557788494916147,0.0,45.373755728000006,45.373755728000006,29.164656495251165
Oman,2023,1.5012291898266594,0.0,45.373755728000006,45.373755728000006,30.224402799707832
Oman,2024,1.4326533033702786,0.0,45.373755728000006,45.373755728000006,31.671134685034723
POL,2015,0.29428956213640656,5.032000000000001,0.0,5.032000000000001,17.098805555555558
POL,2016,0.27561108457051403,5.032000000000001,0.0,5.032000000000001,18.25761111111111
POL,2017,0.2623520620079596,5.032000000000001,0.0,5.032000000000001,19.180333333333333
POL,2018,0.2525336731080746,5.032000000000001,0.0,5.032000000000001,19.926055555555557
POL,2019,0.24089489837711905,5.032000000000001,0.0,5.032000000000001,20.88877777777778
POL,2020,0.23888438334487191,5.032000000000001,0.0,5.032000000000001,21.06458333333334
POL,2021,0.22490586089636072,5.032000000000001,0.0,5.032000000000001,22.373805555555556
POL,2022,0.8724705755882267,6.232000000000001,10.0,16.232,18.604638888888893
POL,2023,0.8349424393924023,6.232000000000001,10.0,16.232,19.44086111111111
POL,2024,0.7735925054485367,6.232000000000001,10.0,16.232,20.982623132560626
PRT,2004,2.0130281095145186,7.616,0.0,7.616,3.7833550182450004
PRT,2005,1.7762103867442136,7.616,0.0,7.616,4.28778035352
PRT,2006,1.849244554824492,7.616,0.0,7.616,4.11843851595
PRT,2007,1.7350944896028542,7.616,0.0,7.616,4.389386310450001
PRT,2008,1.5858914940155444,7.616,0.0,7.616,4.802346206369999
PRT,2009,1.5968612451907411,7.616,0.0,7.616,4.769356149720001
PRT,2010,1.4677882042060373,7.616,0.0,7.616,5.188759507792667
PRT,2011,1.4496500652087732,7.616,0.0,7.616,5.253681686899501
PRT,2012,1.6718283738788913,7.616,0.0,7.616,4.55549153190273
PRT,2013,1.763639569130452,7.616,0.0,7.616,4.318342666668
PRT,2014,1.8458733434283932,7.616,0.0,7.616,4.125960227506502
PRT,2015,1.5801278027497727,7.616,0.0,7.616,4.819863296339999
PRT,2016,1.50104072372922,7.616,0.0,7.616,5.073813041580001
PRT,2017,1.2013594868688224,7.616,0.0,7.616,6.3394846282440005
PRT,2018,1.3132437698022894,7.616,0.0,7.616,5.799380263686001
PRT,2019,1.241397341939012,7.616,0.0,7.616,6.1350219971505
PRT,2020,1.2616248857177543,7.616,0.0,7.616,6.036659617463998
PRT,2021,1.3106218057865902,7.616,0.0,7.616,5.810982211934997
PRT,2022,1.3627060765707382,7.616,0.0,7.616,5.588879458999501
PRT,2023,1.703645869232086,7.616,0.0,7.616,4.470412623624
PRT,2024,2.0746050016743296,7.616,0.0,7.616,3.671060271161708
Pakistan,2014,0.007385402964799716,0.0,0.25839080000000003,0.25839080000000003,34.98668945100781
Pakistan,2015,0.18575456534797413,6.5280000000000005,0.25839080000000003,6.7863908,36.53418039705808
Pakistan,2016,0.17558273649843378,6.5280000000000005,0.25839080000000003,6.7863908,38.65067224339869
Pakistan,2017,0.33349360909291886,13.328000000000001,0.25839080000000003,13.586390800000002,40.73958369683338
Pakistan,2018,0.5962508334279113,13.328000000000001,12.661149200000002,25.989149200000004,43.58761068824934
Pakistan,2019,0.5843807615525114,13.328000000000001,12.661149200000002,25.989149200000004,44.472971921517754
Pakistan,2020,0.631381629885243,13.328000000000001,12.661149200000002,25.989149200000004,41.16234614669367
Pakistan,2021,0.5789381469368258,13.328000000000001,12.661149200000002,25.989149200000004,44.89106364386101
Pakistan,2022,0.6810299465486214,13.328000000000001,12.661149200000002,25.989149200000004,38.16153655461102
Pakistan,2023,0.6873080758753126,13.328000000000001,12.661149200000002,25.989149200000004,37.81295479018175
Pakistan,2024,0.701424652651762,13.328000000000001,12.661149200000002,25.989149200000004,37.051947207368684
Peru,2004,19.229082790697674,0.0,15.91687328,15.91687328,0.82775
Peru,2005,10.902191114886278,0.0,15.91687328,15.91687328,1.4599701208930818
Peru,2006,9.31549894094802,0.0,15.91687328,15.91687328,1.7086442047708688
Peru,2007,6.180831580085562,0.0,15.91687328,15.91687328,2.5751993196649536
Peru,2008,4.868453319650799,0.0,15.91687328,15.91687328,3.269390139934971
Peru,2009,4.760306021735115,0.0,15.91687328,15.91687328,3.343665975953024
Peru,2010,4.116098230175072,0.0,22.32496512,22.32496512,5.423817380337505
Peru,2011,3.5476519416756496,0.0,22.32496512,22.32496512,6.292884839614602
Peru,2012,3.253503032572694,0.0,22.32496512,22.32496512,6.861823977568765
Peru,2013,3.330758165246648,0.0,22.32496512,22.32496512,6.702667684775248
Peru,2014,3.004044011604486,0.0,22.32496512,22.32496512,7.4316371643556725
Peru,2015,2.920918565009778,0.0,22.32496512,22.32496512,7.643131646131759
Peru,2016,2.628536670955959,0.0,22.32496512,22.32496512,8.493305559203307
Peru,2017,2.9798660081658888,0.0,22.32496512,22.32496512,7.491935898735609
Peru,2018,2.7818449471262787,0.0,22.32496512,22.32496512,8.025237043877048
Peru,2019,2.7188208462968513,0.0,22.32496512,22.32496512,8.211267450890539
Peru,2020,2.732570060704162,0.0,22.32496512,22.32496512,8.169951592841148
Peru,2021,2.4967787751932113,0.0,22.32496512,22.32496512,8.94150708977907
Peru,2022,2.2720739197372195,0.0,22.32496512,22.32496512,9.825809330438524
Peru,2023,2.22098954698245,0.0,22.32496512,22.32496512,10.051810081831245
Peru,2024,1.97389825534863,0.0,22.32496512,22.32496512,11.3100890886886
Philippines,2002,6.740943789338853,0.0,11.3691952,11.3691952,1.6865880439443752
Philippines,2003,4.42288447494197,0.0,11.3691952,11.3691952,2.570538585037125
Philippines,2004,4.789113473689407,0.0,11.3691952,11.3691952,2.373966551943375
Philippines,2005,3.6158909371352235,0.0,11.3691952,11.3691952,3.1442306744482504
Philippines,2006,3.8609322543489615,0.0,11.3691952,11.3691952,2.9446761691282504
Philippines,2007,3.220314784586735,0.0,11.3691952,11.3691952,3.5304608277476257
Philippines,2008,3.05910287522578,0.0,11.3691952,11.3691952,3.716512867897875
Philippines,2009,3.037893272591635,0.0,11.3691952,11.3691952,3.74246037626625
Philippines,2010,3.225343120545069,0.0,11.3691952,11.3691952,3.5249568108210005
Philippines,2011,2.9872934601606023,0.0,11.3691952,11.3691952,3.805851467766
Philippines,2012,3.1161642384297568,0.0,11.3691952,11.3691952,3.648458274371625
Philippines,2013,3.3831440684165694,0.0,11.3691952,11.3691952,3.3605412510030006
Philippines,2014,3.2168560917509135,0.0,11.3691952,11.3691952,3.5342567014901256
Philippines,2015,3.421878460399567,0.0,11.3691952,11.3691952,3.3225011734263754
Philippines,2016,2.984147060945539,0.0,11.3691952,11.3691952,3.8098642485795002
Philippines,2017,3.0121645038454647,0.0,11.3691952,11.3691952,3.7744270558548756
Philippines,2018,2.7805655580476865,0.0,11.3691952,11.3691952,4.0888067418855005
Philippines,2019,2.696680976338939,0.0,11.3691952,11.3691952,4.215995625643125
Philippines,2020,2.958544354244795,0.0,11.3691952,11.3691952,3.842834123371501
Philippines,2021,3.462910821097072,0.0,11.3691952,11.3691952,3.283132540039875
Philippines,2022,8.238336269252676,14.008000000000001,11.3691952,25.377195200000003,3.080378655422625
Philippines,2023,7.921152125008288,14.008000000000001,11.3691952,25.377195200000003,3.203725266161764
Philippines,2024,7.545614222935338,14.008000000000001,11.3691952,25.377195200000003,3.3631715656579058
QAT,2004,1.578720394331644,0.0,24.805516800000003,24.805516800000003,15.712419304307204
QAT,2005,3.6969687367741977,0.0,66.14804480000001,66.14804480000001,17.892508568443482
QAT,2006,4.843128006269772,0.0,90.95356160000001,90.95356160000001,18.779921051488664
QAT,2007,4.82895092751822,0.0,104.38988320000001,104.38988320000001,21.617507563625193
QAT,2008,4.938131032777839,0.0,104.38988320000001,104.38988320000001,21.139553103611696
QAT,2009,15.681497445258183,0.0,333.8409136,333.8409136,21.288841500334385
QAT,2010,16.378618200528784,0.0,416.5289584000001,416.5289584000001,25.43126369393924
QAT,2011,16.61102439877359,0.0,482.67700320000006,482.67700320000006,29.057630138430028
QAT,2012,14.187790105586473,0.0,482.67700320000006,482.67700320000006,34.020590917111534
QAT,2013,13.628101656658338,0.0,482.67700320000006,482.67700320000006,35.41777243525158
QAT,2014,12.70119803680079,0.0,482.67700320000006,482.67700320000006,38.002478333262644
QAT,2015,11.086695593810518,0.0,482.67700320000006,482.67700320000006,43.536597457358624
QAT,2016,11.578341330358953,0.0,482.67700320000006,482.67700320000006,41.6879231167938
QAT,2017,11.731781690881633,0.0,482.67700320000006,482.67700320000006,41.142685392377714
QAT,2018,11.562514292950196,0.0,482.67700320000006,482.67700320000006,41.744986511652925
QAT,2019,11.620114464481773,0.0,482.67700320000006,482.67700320000006,41.53805925710614
QAT,2020,12.505976778708575,0.0,482.67700320000006,482.67700320000006,38.595706016483064
QAT,2021,11.969433161278236,0.0,482.67700320000006,482.67700320000006,40.32580295961603
QAT,2022,12.487935267378832,0.0,500.24757760000006,500.24757760000006,40.05846978617467
QAT,2023,11.424762706788128,0.0,500.24757760000006,500.24757760000006,43.78625538566095
QAT,2024,10.763588249654452,0.0,500.24757760000006,500.24757760000006,46.47591174960262
RUS,2002,0.0026548090417000797,0.0,1.0,1.0,376.6749262536874
RUS,2003,0.0025933932351069706,0.0,1.0,1.0,385.59520648967555
RUS,2004,0.2552961137413195,0.0,101.0,101.0,395.61902654867254
RUS,2005,0.27347581830753015,0.0,109.5,109.5,400.4010324483776
RUS,2006,0.39764199888716784,0.0,167.7,167.7,421.7361356932153
RUS,2007,0.39107574670738826,0.0,167.7,167.7,428.81718289085546
RUS,2008,0.4565276018546317,0.0,192.996,192.996,422.7477138643068
RUS,2009,0.4925873807884253,0.0,195.946,195.946,397.78932153392327
RUS,2010,0.4646298723639919,0.0,196.966,196.966,423.92022492625375
RUS,2011,0.6514748762661623,0.0,283.80600000000004,283.80600000000004,435.63613938053095
RUS,2012,1.080909942983678,0.0,463.30600000000004,463.30600000000004,428.6259026548672
RUS,2013,1.0904719151202873,0.0,463.30600000000004,463.30600000000004,424.86742994100297
RUS,2014,1.124012256978131,0.0,474.55600000000004,474.55600000000004,422.19824299410027
RUS,2015,1.1612068425513726,0.0,474.55600000000004,474.55600000000004,408.67482227138646
RUS,2016,1.2864867325931457,0.0,541.156,541.156,420.6463901179941
RUS,2017,1.3886689392303349,0.0,598.656,598.656,431.1005907079646
RUS,2018,1.4161869578064936,0.0,643.656,643.656,454.4993134218289
RUS,2019,1.5341806961980406,0.0,681.656,681.656,444.312721238938
RUS,2020,1.6096403981934493,0.0,681.656,681.656,423.483407079646
RUS,2021,1.646170959523423,0.0,710.396,710.396,431.54448563815276
RUS,2022,1.8582396998078405,0.0,833.244,833.244,448.4050147492626
RUS,2023,1.839517973359186,0.0,833.984,833.984,453.37094395280235
RUS,2024,1.7483077407468923,0.0,833.984,833.984,477.02357002876096
Romania,2004,0.010138536303681266,0.0,0.1643365488,0.1643365488,16.2091
Romania,2005,0.010148820303007379,0.0,0.1643365488,0.1643365488,16.192675
Romania,2006,0.009951919772543534,0.0,0.1643365488,0.1643365488,16.51305
Romania,2007,0.011072249989893682,0.0,0.1643365488,0.1643365488,14.8422
Romania,2008,0.011620912197829784,0.0,0.1643365488,0.1643365488,14.14145
Romania,2009,0.013355320322309313,0.0,0.1643365488,0.1643365488,12.304950000000002
Romania,2010,0.013097781029577028,0.0,0.1643365488,0.1643365488,12.5469
Romania,2011,0.012724299035824138,0.0,0.1643365488,0.1643365488,12.915175
Romania,2012,0.013111156668608038,0.0,0.1643365488,0.1643365488,12.5341
Romania,2013,0.014361693376563222,0.0,0.1643365488,0.1643365488,11.442700000000002
Romania,2014,0.015114012650456976,0.0,0.1643365488,0.1643365488,10.873125
Romania,2015,0.015846043955037328,0.0,0.1643365488,0.1643365488,10.370825000000002
Romania,2016,0.015659136958471365,0.0,0.1643365488,0.1643365488,10.494610861111111
Romania,2017,0.014555592364322065,0.0,0.1643365488,0.1643365488,11.290268694444444
Romania,2018,0.01421229131537768,0.0,0.1643365488,0.1643365488,11.562987638888888
Romania,2019,0.01525167997357871,0.0,0.1643365488,0.1643365488,10.774980138888889
Romania,2020,0.16997358889423103,0.0,1.9143365488,1.9143365488,11.262552972222222
Romania,2021,0.16547183860839998,0.0,1.9143365488,1.9143365488,11.56895677777778
Romania,2022,0.300096148613023,0.0,2.9143365487999997,2.9143365487999997,9.711342722222224
Romania,2023,0.3196902214518091,0.0,2.9143365487999997,2.9143365487999997,9.116126654
Romania,2024,0.3082874994163944,0.0,2.9143365487999997,2.9143365487999997,9.453307559719427
SGP,2001,0.7805953674066622,0.0,3.4,3.4,4.355649728355
SGP,2002,0.7222246761044703,0.0,3.4,3.4,4.7076763125
SGP,2003,1.6055099873313785,0.0,8.20606888,8.20606888,5.1111914249999995
SGP,2004,1.3262908590998346,0.0,8.20606888,8.20606888,6.187231724999999
SGP,2005,1.3265792458924197,0.0,8.20606888,8.20606888,6.185886674624999
SGP,2006,1.0069215962797886,0.0,8.20606888,8.20606888,8.149660222124998
SGP,2007,1.0069215962797886,0.0,8.20606888,8.20606888,8.149660222124998
SGP,2008,0.9416829689414699,0.0,8.20606888,8.20606888,8.714258567535001
SGP,2009,0.8938448394783148,0.0,8.20606888,8.20606888,9.1806413345625
SGP,2010,0.9844064863800449,0.0,8.20606888,8.20606888,8.336057303092499
SGP,2011,0.9902191053462375,0.0,8.20606888,8.20606888,8.28712437045
SGP,2012,0.9189326853303472,0.0,8.20606888,8.20606888,8.93
SGP,2013,1.2946332077318217,4.760000000000001,8.20606888,12.966068880000002,10.01524509225
SGP,2014,1.5752480148437247,8.16,8.20606888,16.36606888,10.3895188095975
SGP,2015,1.4134694065449076,8.16,8.20606888,16.36606888,11.5786509451275
SGP,2016,1.375056248306191,8.16,8.20606888,16.36606888,11.902108659307501
SGP,2017,1.3319116093920602,8.16,8.20606888,16.36606888,12.2876538987975
SGP,2018,1.8855231370361054,14.96,8.20606888,23.16606888,12.286281947415
SGP,2019,1.8460810714144318,14.96,8.20606888,23.16606888,12.5487819786
SGP,2020,1.8388161550754591,14.96,8.20606888,23.16606888,12.598360535422499
SGP,2021,1.7350446135828248,14.96,8.20606888,23.16606888,13.3518577554975
SGP,2022,1.7739049524026782,14.96,8.20606888,23.16606888,13.05936310095
SGP,2023,1.8786251675797814,14.96,8.20606888,23.16606888,12.331394936992499
SGP,2024,1.784507906990818,14.96,8.20606888,23.16606888,12.981768693344993
Slovakia,2022,1.292554767378503,0.0,5.7,5.7,4.409871166666666
Slovakia,2023,1.3577434610691148,0.0,5.7,5.7,4.198142111111111
Slovakia,2024,2.6239899272529557,0.0,11.4,11.4,4.3445288724620275
Sweden,2011,0.44529027769251234,0.544,0.0,0.544,1.221675
Sweden,2012,0.5107501643038213,0.544,0.0,0.544,1.0651
Sweden,2013,0.5314316416744005,0.544,0.0,0.544,1.02365
Sweden,2014,0.9709950914770191,0.8160000000000001,0.0,0.8160000000000001,0.8403750000000001
Sweden,2015,0.8740593953351364,0.8160000000000001,0.0,0.8160000000000001,0.933575
Sweden,2016,0.816898588447292,0.8160000000000001,0.0,0.8160000000000001,0.9989000000000001
Sweden,2017,0.8485636292733654,0.8160000000000001,0.0,0.8160000000000001,0.9616250000000001
Sweden,2018,0.802458512599877,0.8160000000000001,0.0,0.8160000000000001,1.0168750000000002
Sweden,2019,0.7938515419787917,0.8160000000000001,0.0,0.8160000000000001,1.0279
Sweden,2020,0.823473017635038,0.8160000000000001,0.0,0.8160000000000001,0.9909250000000001
Sweden,2021,0.7677651541881308,0.8160000000000001,0.0,0.8160000000000001,1.062825
Sweden,2022,1.0202869557062924,0.8160000000000001,0.0,0.8160000000000001,0.799775
Sweden,2023,0.9300205151584227,0.8160000000000001,0.0,0.8160000000000001,0.8774000000000001
Sweden,2024,0.8587972524440207,0.8160000000000001,0.0,0.8160000000000001,0.9501660580279857
THA,2000,0.5835475555742221,0.0,12.3685056,12.3685056,21.195368709631815
THA,2001,0.6298396851015725,0.0,15.469195200000001,15.469195200000001,24.56052796594633
THA,2002,0.5796039747467777,0.0,15.469195200000001,15.469195200000001,26.68924968424917
THA,2003,0.5442649292409523,0.0,15.469195200000001,15.469195200000001,28.42217892226455
THA,2004,0.5198849284560002,0.0,15.469195200000001,15.469195200000001,29.755036842367737
THA,2005,0.48251982548989325,0.0,15.469195200000001,15.469195200000001,32.05919090328448
THA,2006,0.888150488777517,0.0,29.318942080000003,29.318942080000003,33.01123227478676
THA,2007,2.291128541695811,0.0,80.5836768,80.5836768,35.17204527527507
THA,2008,2.1813728361512355,0.0,80.5836768,80.5836768,36.941725625491884
THA,2009,2.1137010788708834,0.0,80.5836768,80.5836768,38.124443236338294
THA,2010,1.8651227148046121,0.0,80.5836768,80.5836768,43.20556291570437
THA,2011,2.125175951211366,13.600000000000001,80.5836768,94.1836768,44.318060698134005
THA,2012,1.9366007214115526,13.600000000000001,80.5836768,94.1836768,48.633502899529674
THA,2013,1.9274527070640743,13.600000000000001,80.5836768,94.1836768,48.86432567440891
THA,2014,1.8857579708435837,13.600000000000001,80.5836768,94.1836768,49.94473217465306
THA,2015,1.8481536452285245,13.600000000000001,80.5836768,94.1836768,50.96095611052628
THA,2016,1.862653303114124,13.600000000000001,80.5836768,94.1836768,50.564255109921234
THA,2017,1.8805219918557652,13.600000000000001,80.5836768,94.1836768,50.083794397456764
THA,2018,1.8829349798692672,13.600000000000001,80.5836768,94.1836768,50.01961183308582
THA,2019,1.8889773128905127,15.64,80.5836768,96.2236768,50.93956192240263
THA,2020,2.053739151638335,15.64,80.5836768,96.2236768,46.852920305501904
THA,2021,2.0467144400420074,15.64,80.5836768,96.2236768,47.01372840171347
THA,2022,2.4013613214009824,25.840000000000003,80.5836768,106.42367680000001,44.318060698134005
THA,2023,2.25597277881276,25.840000000000003,80.5836768,106.42367680000001,47.174184812640824
THA,2024,2.635408394844188,25.840000000000003,101.25494080000001,127.09494080000002,48.22589965511368
TUR,2001,0.9122986161896185,0.0,14.0,14.0,15.345852500000003
TUR,2002,0.8413747221585347,0.0,14.0,14.0,16.639435000000002
TUR,2003,1.496398542807099,0.0,30.0,30.0,20.048135000000002
TUR,2004,1.4172061104258655,0.0,30.0,30.0,21.16841
TUR,2005,1.1662606621736475,0.0,30.0,30.0,25.7232375
TUR,2006,1.7797004988261225,14.552,37.41,51.961999999999996,29.197047500000004
TUR,2007,1.5332224130726075,14.552,37.41,51.961999999999996,33.89071250000001
TUR,2008,1.4720848314310306,14.552,37.41,51.961999999999996,35.298237500000006
TUR,2009,1.5408843894121056,14.552,37.41,51.961999999999996,33.722192500000006
TUR,2010,1.4506002862982799,14.552,37.41,51.961999999999996,35.82103250000001
TUR,2011,1.2419252422524418,14.552,37.41,51.961999999999996,41.83987750000001
TUR,2012,1.1995138877747435,14.552,37.41,51.961999999999996,43.31921500000001
TUR,2013,1.1818547696046202,14.552,37.41,51.961999999999996,43.966485000000006
TUR,2014,1.1139521586038745,14.552,37.41,51.961999999999996,46.646527500000005
TUR,2015,1.1306153734599669,14.552,37.41,51.961999999999996,45.95904250000001
TUR,2016,1.341748942805912,22.304000000000002,37.41,59.714,44.50460000000001
TUR,2017,1.1579644403070872,22.304000000000002,37.41,59.714,51.5680775
TUR,2018,1.8189587290154499,32.504000000000005,53.41,85.914,47.23251750000001
TUR,2019,1.9815236892781336,32.504000000000005,53.41,85.914,43.357543725000006
TUR,2020,2.540592043004593,32.504000000000005,84.91,117.414,46.215212050000005
TUR,2021,2.049554565063003,32.504000000000005,84.91,117.414,57.287569700000006
TUR,2022,2.3049684160664294,32.504000000000005,84.91,117.414,50.93952662500001
TUR,2023,2.7670265195436676,40.120000000000005,92.91,133.03,48.0768793
TUR,2024,2.612578973129855,40.120000000000005,92.91,133.03,50.919034933757736
Taiwan,2002,1.3514188223040315,0.0,11.017783712000002,11.017783712000002,8.152752892116599
Taiwan,2003,1.30934033191201,0.0,11.017783712000002,11.017783712000002,8.414759282570099
Taiwan,2004,1.0763308906767388,0.0,11.017783712000002,11.017783712000002,10.236428042191202
Taiwan,2005,1.0676063728326362,0.0,11.017783712000002,11.017783712000002,10.320080501924103
Taiwan,2006,0.9952966892038723,0.0,11.017783712000002,11.017783712000002,11.069848650670199
Taiwan,2007,0.9380907226762559,0.0,11.017783712000002,11.017783712000002,11.744902114123501
Taiwan,2008,0.8630596330173966,0.0,11.017783712000002,11.017783712000002,12.7659587941566
Taiwan,2009,1.567534844005673,4.08,15.462105472000001,19.542105472000003,12.4667758083528
Taiwan,2010,1.2624287992657388,4.08,15.462105472000001,19.542105472000003,15.479768430002702
Taiwan,2011,1.1468417572607834,4.08,15.462105472000001,19.542105472000003,17.0399319245892
Taiwan,2012,1.0926394122666467,4.08,15.462105472000001,19.542105472000003,17.885228422669204
Taiwan,2013,1.0894306615958729,4.08,15.462105472000001,19.542105472000003,17.937906615711903
Taiwan,2014,1.0357181886645328,4.08,15.462105472000001,19.542105472000003,18.8681686639083
Taiwan,2015,0.968372490825531,4.08,15.462105472000001,19.542105472000003,20.180359992816907
Taiwan,2016,0.9321120029477697,4.08,15.462105472000001,19.542105472000003,20.9654048120814
Taiwan,2017,0.8406992200072934,4.08,15.462105472000001,19.542105472000003,23.2450619757093
