year,country,hhi_imports,us_import_share
2004,MWI,0.5015977427125898,2.1955372847618782e-05
2004,MYS,0.2301762497534706,0.0175906595378969
2004,MYT,0.3189478685761058,0.0001157847282817
2004,NCL,0.7334179690771554,0.0004526160336633
2004,NER,0.1483551919702658,0.0142220034239527
2004,NIC,0.558210902174378,0.0678328833993604
2004,NLD,0.1072029851935755,0.0096967659587826
2004,NOR,0.1667035451208146,0.0145474693191041
2004,NZL,0.1591412899104064,0.010326863214635
2004,OMN,0.3611506562708714,0.0014477493533631
2004,PAK,0.2873068904385471,0.0003699172030824
2004,PAN,0.2695746614957124,0.3421630217271337
2004,PER,0.2323740383915745,0.091169019666387
2004,PHL,0.1716426319835655,0.0015368546849757
2004,PNG,0.6925310006111697,0.0063296518682723
2004,POL,0.4559676325758454,0.00015124605808
2004,PRT,0.0738928544712222,0.0049476301429001
2004,PRY,0.6303475311813331,0.0032373381610505
2004,PYF,0.5088931744913988,0.0033926960925997
2004,QAT,0.3249740573191446,0.0379622000808158
2004,ROU,0.3861925321674562,0.0152146913838049
2004,RUS,0.616237967785161,0.0079365654200562
2004,SAU,0.1842498417162172,0.1570099228707465
2004,SEN,0.4383476918623429,0.0114362390209381
2004,SGP,0.0903219030427021,0.0175775099545979
2004,SLB,0.6766814866901313,0.005521041136262
2004,SLV,0.2102053575915679,0.207404152337029
2004,SUR,0.8863788999866101,0.0294856745042836
2004,SVK,0.5183786284066504,0.0030351124722237
2004,SVN,0.2636430307046513,0.000148158170332
2004,SWE,0.166189283287654,0.0060045503018607
2004,SYC,0.9693022481873992,0.0008551144074927
2004,SYR,0.1350994022303551,0.0156084630917564
2004,TCA,0.4244343200603783,0.1675813876306781
2004,TGO,0.111342578596963,0.0152731829457491
2004,THA,0.1368916337712827,0.0025883945011839
2004,TON,0.4455763609052707,0.000412871333347
2004,TTO,0.1387840367962538,0.0601502091569798
2004,TUN,0.232224717809672,3.64035930628502e-05
2004,TUR,0.1523969053349811,0.0283353887957418
2004,TUV,0.6823482134355858,0.0015477143153563
2004,TZA,0.2251051783138487,0.000260850524322
2004,UGA,0.9493368492844716,6.797118685581929e-06
2004,UKR,0.6037997323323514,0.0001072935775217
2004,URY,0.2854269902085764,0.0021209285273508
2004,VCT,0.9547330096604268,0.0113137136170814
2004,VEN,0.1716670525660488,0.2713096184857458
2004,VNM,0.2713710963672673,0.0001099282470421
2004,WLF,0.8946866904585135,8.211296835679525e-05
2004,WSM,0.455950364249626,0.007355791087067
2004,YEM,0.3627033665548527,0.0007295591053222
2004,ZAF,0.2755145192475288,0.0047353972837149
2004,ZMB,0.300617387971993,0.0002869731363952
2004,ZWE,0.4035268588335766,0.0068851692906962
2005,AGO,0.084889399428934,0.0175635619551236
2005,ALB,0.2260452959606347,0.0004251977228786
2005,ARE,0.1627646581924825,0.0384032685349423
2005,ARG,0.1398905674020993,0.1582213374358315
2005,ARM,0.2511411737880378,0.031420738005856
2005,ATG,0.3608306253376548,0.5091520447510604
2005,AUS,0.1538585595582168,0.0030138137232381
2005,AUT,0.1539671338343295,0.0102298237689103
2005,AZE,0.3594822779737189,0.0002836960275189
2005,BEL,0.3336997780168059,0.0091221034044221
2005,BEN,0.1842557377231758,4.288962230670581e-06
2005,BFA,0.2497212333526182,0.0022964936180257
2005,BGD,0.4891365738902004,0.0001900313388682
2005,BGR,0.2061300625197332,0.0521212061754782
2005,BHR,0.3080815756265482,0.0507252975828764
2005,BHS,0.8474682342655391,0.9196656770698628
2005,BIH,0.238674054749785,0.0573943019393685
2005,BLR,0.9910391273981666,5.780829998187868e-05
2005,BLZ,0.3710370104313152,0.0686972597405602
2005,BMU,0.5840159426406492,0.2439726288415858
2005,BOL,0.3304997418142614,0.029072793453833
2005,BRA,0.1168964991707644,0.0658540250798482
2005,BRB,0.907869689906566,0.0186374368290427
2005,BWA,0.9997010217394524,1.1165955202405146e-05
2005,CAF,0.8066433110109684,0.0013476534551808
2005,CAN,0.1301149099262316,0.2468371055800229
2005,CHE,0.1773460905145417,4.8139434353144355e-05
2005,CHL,0.2170974655004718,0.1677779324511988
2005,CHN,0.0718492018900498,0.0039571236503172
2005,CIV,0.7720965104072953,0.0019158914913766
2005,CMR,0.8012329939588881,0.000376574211321
2005,COK,0.634606743272322,0.000825589903903
2005,COL,0.2250301457737151,0.3784736678353452
2005,CPV,0.1438689862945401,7.088194566093091e-05
2005,CRI,0.2043251084963672,0.1263223023398456
2005,CYP,0.2162640494639957,0.0002237267626079
2005,CZE,0.2364887731402054,0.0001234504060123
2005,DEU,0.123844738165545,0.0044923185638695
2005,DMA,0.9410022067715074,0.0273466713827474
2005,DNK,0.1806734973384627,0.0100509543654224
2005,DOM,0.3534143404097628,0.5340181127121075
2005,DZA,0.2980493065875851,0.4561934541467037
2005,ECU,0.1008205337615841,0.0677891287920044
2005,EGY,0.2297490660346502,0.0295160277889108
2005,ESP,0.0651852959979394,0.0087062333103801
2005,EST,0.3932891958379852,7.57716554775504e-05
2005,ETH,0.7951438656195026,0.0002559762048611
2005,FIN,0.5236783974377605,0.010513555219841
2005,FJI,0.8760839483711864,0.0007867041639023
2005,FRA,0.0705785298770067,0.0062451312380071
2005,FRO,0.6681861663737513,0.0005473043037187
2005,FSM,0.4195195431930619,0.0599187582765458
2005,GAB,0.1194327516199772,0.01162849324889
2005,GBR,0.0934304779272885,0.025309968041889
2005,GEO,0.2691916930627115,0.0005687777595588
2005,GHA,0.7646983801564782,0.0013051760230034
2005,GIN,0.3257122139158753,0.009720025503616
2005,GMB,0.6017898786752436,0.0045974918626562
2005,GRC,0.2290301377733919,0.0066054618231028
2005,GRD,0.933899563049954,0.0295741075691049
2005,GRL,0.9274782820282894,1.801605167725975e-05
2005,GTM,0.2341037427807362,0.4561217407579515
2005,GUY,0.8916127145067032,0.031926900054075
2005,HKG,0.3487678086631537,0.0065465797589771
2005,HND,0.3356184500495678,0.5432578175266627
2005,HRV,0.452690352584095,0.0002913596005909
2005,HUN,0.5218185271728546,0.0015522508215246
2005,IDN,0.1895289385241128,0.0035728736108891
2005,IND,0.1770850783162738,0.0324336414064679
2005,IRL,0.495656116504887,0.0004347354947996
2005,IRN,0.3743346886970516,3.720388988365583e-06
2005,ISL,0.2920266447335722,0.0041303811035239
2005,ISR,0.2910388109141371,0.1350520512829849
2005,ITA,0.1199404851844285,0.0101633048580882
2005,JAM,0.3150823143620338,0.290983669527742
2005,JOR,0.8016164324584437,0.0004515844445076
2005,JPN,0.0873757185169126,0.0103007203101683
2005,KAZ,0.739689453589628,0.0021312319781593
2005,KEN,0.3484985819921256,0.0019782000988633
2005,KGZ,0.4235705777664799,3.0579970016886666e-05
2005,KHM,0.4173703966310605,6.371295825723423e-05
2005,KNA,0.8922753032040951,0.0558563400124916
2005,KOR,0.1122796564584157,0.0031733379594197
2005,LBN,0.1149731959477947,0.0210793646566989
2005,LCA,0.4671973507506726,0.4858478360829871
2005,LKA,0.2754073986185447,0.0002322955310883
2005,LTU,0.9344262758054634,4.846719831179675e-05
2005,LUX,0.6264541830971426,9.89748654344005e-06
2005,LVA,0.2598381138152266,0.0002789981234
2005,MAC,0.3892493525075552,0.0068078363324877
2005,MAR,0.1534648787243883,0.0015392767391276
2005,MDA,0.2307855046099576,0.0002852300255853
2005,MDG,0.7185033785588005,0.0002062401774377
2005,MDV,0.5103429826634931,0.000330962267874
2005,MEX,0.5023594567699317,0.7048432057913402
2005,MKD,0.6604429219652516,0.000323248834921
2005,MLI,0.2394276232233363,0.0017181017755828
2005,MLT,0.3254191818553286,0.000273610478724
2005,MNG,0.7252645163044152,0.0013546784785351
2005,MOZ,0.8336499853725932,0.0006700539825052
2005,MRT,0.4209626396315245,0.0123178086785023
2005,MSR,0.5132898065864088,0.582299848506464
2005,MUS,0.2051802289803953,0.000681859852498
2005,MWI,0.5678149758290391,0.0005085876122832
2005,MYS,0.2126755266296508,0.0241291182672374
2005,MYT,0.5905879391528673,4.278034804868877e-05
2005,NCL,0.7798799860952536,0.0003229188675881
2005,NER,0.1481269772791933,0.0005780594704365
2005,NIC,0.2791514054605803,0.0643085498271514
2005,NLD,0.0931750732384598,0.0105542400905319
2005,NOR,0.1780995194182918,0.0036198303980741
2005,NZL,0.1106354109179926,0.0019693994070855
2005,OMN,0.4625835159094291,0.0011953642649776
2005,PAK,0.273734661639214,0.014180232843656
2005,PAN,0.2749743823074596,0.3312238319421193
2005,PER,0.1771158055968534,0.1319865417861096
2005,PHL,0.2155105592119112,0.0011358628355473
2005,POL,0.4736988402008139,9.851601743204314e-05
2005,PRT,0.0863061917774991,0.0038104867571213
2005,PRY,0.3765070968232078,0.0030249538178117
2005,PYF,0.824962518826406,0.0030371846594458
2005,QAT,0.1873489016567077,0.0415367840820054
2005,ROU,0.4018766295959873,0.0265535244022882
2005,RUS,0.5470413326957121,0.0102421271408306
2005,RWA,0.4369619415802138,0.0003224909917246
2005,SAU,0.2214054919785864,0.1364309511563706
2005,SEN,0.2486252537877771,0.0178219801662095
2005,SGP,0.1065021313677839,0.0160338817173167
2005,SLV,0.1285053353083918,0.1289063590247363
2005,SUR,0.8922346828429704,0.0276716136585868
2005,SVK,0.5702368625861881,0.0077528067100804
2005,SVN,0.2443056496967049,7.950967823782745e-05
2005,SWE,0.1676241591728489,0.004141289138596
2005,SYC,0.9352558448985872,0.0001399513549671
2005,SYR,0.1242503291506973,0.0674328685579744
2005,TCA,0.759796212042858,0.8604165252765752
2005,TGO,0.0809640330909954,0.0028375025251824
2005,THA,0.1397301129979871,0.0010244897175306
2005,TON,0.4887237113095369,0.0016365770142276
2005,TTO,0.1389037575983623,0.0179517145215111
2005,TUN,0.2697316293647816,0.0006000969135976
2005,TUR,0.1624387577946301,0.0433333158845372
2005,TZA,0.5386118625821931,0.0001516240396032
2005,UGA,0.6623927141345727,0.0003059751622931
2005,UKR,0.5342881128736924,0.0023683774284596
2005,URY,0.2252016165828223,0.0017930249685445
2005,VCT,0.9569805046192876,0.0128340289654624
2005,VEN,0.2778580129475262,0.4831688183490543
2005,VNM,0.2767941409834362,0.0011190448378335
2005,WSM,0.441346508524422,0.0066070789848276
2005,YEM,0.3302070299347326,0.0001728993008889
2005,ZAF,0.2292620869774499,0.0045373462130014
2005,ZMB,0.2498011194042858,0.0007963272573572
2005,ZWE,0.5568236409722835,4.452853086358622e-05
2006,AGO,0.1922397694136567,0.0114557950318986
2006,AIA,0.9260160295818042,0.0382212244161948
2006,ALB,0.2591872151409987,0.0003070486837886
2006,ARE,0.1608024349478488,0.0607940420558617
2006,ARG,0.1584563222409402,0.201280978211833
2006,ARM,0.32129072550747,8.052371639074946e-05
2006,ATG,0.3257464952665348,0.3341768102978314
2006,AUS,0.1418436653501327,0.0036666768433843
2006,AUT,0.1694804429789504,0.0044561204686864
2006,AZE,0.472186799911867,0.0003345930764406
2006,BEL,0.3311649589184157,0.0115222232996684
2006,BFA,0.4987636528368424,0.0144611898542226
2006,BGD,0.5657464334351123,9.540389175785268e-05
2006,BGR,0.1717029766564079,0.0653152583064431
2006,BHR,0.3876643155926977,0.0788788156387905
2006,BHS,0.9241241049959458,0.9610136476324938
2006,BIH,0.2095237765573877,0.0468944134647287
2006,BLR,0.9909375142232788,8.257591443969355e-05
2006,BLZ,0.3398212222413764,0.4623481880607315
2006,BMU,0.6043248546438609,0.2004388101429909
2006,BOL,0.2904663675699954,0.0489361114950224
2006,BRA,0.1016510324392651,0.0541689509053107
2006,BRB,0.8567690927314465,0.0192830552061225
2006,BRN,0.4298557356752824,0.0749877252409003
2006,BWA,0.9997139491407748,3.9858758285064285e-06
2006,CAN,0.1157725927539181,0.2209803565622561
2006,CHE,0.1681839052270548,4.578084939626249e-05
2006,CHL,0.1256024796321322,0.1429436028544554
2006,CHN,0.0740290977336613,0.0026055749089847
2006,CIV,0.7640258853829631,0.0005110902965106
2006,CMR,0.6362934378380904,0.0004259968649077
2006,COL,0.2155038370008303,0.3499118734961745
2006,CPV,0.1907867240989885,6.703874090092747e-06
2006,CRI,0.2543757199052517,0.1116699768001532
2006,CYP,0.1683066230196519,0.000217729875307
2006,CZE,0.3865995119538151,7.759709017724722e-05
2006,DEU,0.1013458444446071,0.0096797703374224
2006,DMA,0.9518819682369076,0.0207303747365728
2006,DNK,0.2240567969485923,0.0395214808090997
2006,DOM,0.3341791106299534,0.4727671638007789
2006,DZA,0.3112974769510861,0.1959328222052251
2006,ECU,0.282041859077428,0.507512262618474
2006,EGY,0.2492915540024751,0.0002757772098978
2006,ESP,0.0663914554183161,0.0100245061240057
2006,EST,0.4321254518280922,0.0052294004688352
2006,ETH,0.6914621470085892,1.0084865911701558e-05
2006,FIN,0.4077022869730443,0.0196238622243862
2006,FJI,0.9318410061761216,0.0001799920890696
2006,FRA,0.0698187200561515,0.0060769068176106
2006,FRO,0.7468437312494872,0.0003658906787832
2006,FSM,0.4609707607757231,0.0588616391188425
2006,GAB,0.1350299255633207,0.0080906943911092
2006,GBR,0.0782182173288267,0.0147189663159276
2006,GEO,0.2645067247431746,0.0003812356811797
2006,GHA,0.5313341971514345,0.0009321431221901
2006,GIN,0.4164579422364731,0.0005930706003899
2006,GMB,0.365930117448855,0.0259035193531182
2006,GRC,0.2045839348464235,0.0071687600839056
2006,GRD,0.9239373474609572,0.0360475129406291
2006,GRL,0.8378016553342731,5.27992729682813e-06
2006,GTM,0.24462780644331,0.4678717142767893
2006,GUY,0.8817328692059091,0.0464897675857278
2006,HKG,0.3073224922266202,0.0143919206577734
2006,HND,0.5029468282461472,0.7023263140412248
2006,HRV,0.4939551989785334,0.0002271623067804
2006,HUN,0.4043879716213992,0.0036566706565128
2006,IDN,0.1711511311779873,0.0046719880120694
2006,IND,0.0976455425885267,0.0034667575468157
2006,IRL,0.4295924462003359,0.0002472172736557
2006,ISL,0.2939655870919504,0.0077748137184049
2006,ISR,0.305440621913242,0.1109202767557491
2006,ITA,0.1135423745572768,0.0127785074626181
2006,JAM,0.3431664716513552,0.1566182466182261
2006,JOR,0.8261598250547393,0.0002897997404638
2006,JPN,0.0863270043632714,0.0060630539116836
2006,KAZ,0.7776849126962022,0.0016012480920608
2006,KEN,0.3279772711356824,0.0253210021851336
2006,KGZ,0.6285660410102405,0.000141081924541
2006,KHM,0.442519487592858,8.46795314452085e-06
2006,KNA,0.9288983071404124,0.0342091123901739
2006,KOR,0.0896815159799531,0.0027949873394054
2006,KWT,0.2584922889146178,0.0483207596210083
2006,LBN,0.0932041687155534,0.2120365394020962
2006,LCA,0.564167279985779,0.3199397461447917
2006,LKA,0.2877656898749409,0.0003082204789512
2006,LTU,0.8782343830149116,3.8796570268234096e-05
2006,LUX,0.7521073814763479,1.1583690908511393e-06
2006,LVA,0.2438138491639352,0.0003415983684434
2006,MAC,0.3887376374817054,0.0064906798038176
2006,MAR,0.1400569910680927,0.0040533284071428
2006,MDA,0.2939123678451731,0.0001125697768974
2006,MDG,0.8189235552362968,0.0003744336840685
2006,MDV,0.7084883230679294,6.597716141856012e-06
2006,MEX,0.3879712492648848,0.6147948948577024
2006,MKD,0.6931736861960685,7.902029176468019e-05
2006,MLI,0.2435048763392139,3.845353481105479e-05
2006,MLT,0.3455093193384035,0.0002327110119047
2006,MNE,0.2252696231898387,0.0005546890036125
2006,MNG,0.8032707271051736,0.0012429111289949
2006,MOZ,0.1182419258439677,0.0980037797066847
2006,MRT,0.2553950144447567,0.0791834240809922
2006,MSR,0.9713112044135626,0.0142386008915128
2006,MUS,0.2536403838160734,0.0006156663645756
2006,MWI,0.5620223590694403,4.483135028328934e-07
2006,MYS,0.1857477383331016,0.0075614566673675
2006,MYT,0.8045027549103145,5.626522983079966e-05
2006,NCL,0.8140796198827419,0.0004594410165477
2006,NER,0.089913571450901,9.992685384749362e-05
2006,NGA,0.073354687392679,0.0950416230092817
2006,NIC,0.2244945439883997,0.1369002194147872
2006,NLD,0.1002847156779497,0.0100025531592897
2006,NOR,0.1819972679497911,0.0115773168721264
2006,NZL,0.1176668153921858,0.0017429798434505
2006,OMN,0.2642308731875502,0.099819321770999
2006,PAK,0.2605024204414782,0.0076547277956455
2006,PAN,0.1778936291561792,0.3418863926828466
2006,PER,0.1764955258556716,0.1076438777980074
2006,PHL,0.226958327622721,0.0016509947865869
2006,POL,0.506657013419672,0.0001003678675389
2006,PRT,0.0676114084516368,0.0040910486129459
2006,PRY,0.2546733130675015,0.0035401028547015
2006,PYF,0.8537687189648046,0.0021182659342248
2006,QAT,0.273313151349082,0.0154950148600523
2006,ROU,0.3658341984530102,0.021695837841508
2006,RUS,0.5109614373253809,0.0109740016748442
2006,RWA,0.6829357406476576,0.0001113104336684
2006,SAU,0.1735833950947747,0.1776904043175874
2006,SDN,0.438347003378135,9.16934581219294e-06
2006,SEN,0.0980105430764722,0.0261846575723379
2006,SGP,0.0893659532314759,0.0149735716485847
2006,SLB,0.4668494071786677,5.6877594208553026e-05
2006,SLV,0.1413238177876933,0.2663238644685879
2006,SRB,0.5869222612244278,0.000148122787554
2006,STP,0.8681643340712657,0.0332788159283618
2006,SUR,0.8616270010854084,0.0243435011159243
2006,SVK,0.6542891735877596,0.0049255348921635
2006,SVN,0.1731883903642503,0.0086152963455572
2006,SWE,0.1794733782117637,0.0036674628736001
2006,SYC,0.9781182553348984,1.915885332861209e-06
2006,SYR,0.2059377214842586,7.635532059297469e-06
2006,TCA,0.9063750970417292,0.950763872886257
2006,THA,0.1353568722661116,0.0010185171017211
2006,TON,0.6086885217416497,0.0015186507103366
2006,TTO,0.1477282564850349,0.0136926417106361
2006,TUN,0.197476534751093,0.000109865658656
2006,TUR,0.1903670746876888,0.0269081165849202
2006,TZA,0.2322149422184111,0.000319709111272
2006,UGA,0.262782004781765,0.0017491750842743
2006,UKR,0.3889815900064889,3.595760026650304e-05
2006,URY,0.3161526094263274,0.0018287652837047
2006,VCT,0.9551520400746566,0.0083328980156518
2006,VEN,0.2532483525359325,0.3987772848334066
2006,VNM,0.4179605649745808,0.0001406356410443
2006,VUT,0.3234884181278593,2.298970343335788e-05
2006,WLF,0.8725839752595107,0.0001419252321501
2006,WSM,0.3516891999447498,0.0080437088603884
2006,YEM,0.331845443109646,0.0002093648666781
2006,ZAF,0.1445380685091765,0.0065298913005996
2006,ZMB,0.3897572735255563,0.0002369158883354
2006,ZWE,0.2616525834275647,0.0001768177273793
2007,AGO,0.1042323287727,0.108535224759843
2007,AIA,0.9043152572338156,0.0482846360931867
2007,ALB,0.2981342306568645,8.241303280939477e-05
2007,ARE,0.1630842019750321,0.0385303582177504
2007,ARG,0.1222136661358246,0.2431513427490013
2007,ARM,0.293776286775749,0.0001368327694753
2007,ATG,0.7032039848840624,0.8214636440187378
2007,AUS,0.140388985244642,0.0032415690537411
2007,AUT,0.1640670714476461,0.0048728084474736
2007,AZE,0.3004881596455672,0.0012761835214305
2007,BEL,0.3402842616016785,0.011618408625545
2007,BEN,0.1358692942739525,0.0517753104450484
2007,BFA,0.2826715713653066,0.0804848621622971
2007,BGD,0.5148915909094555,0.0001560932564887
2007,BGR,0.6428225160665254,0.0146470258463554
2007,BHR,0.360485536344484,0.0491784351500293
2007,BHS,0.7018229862506098,0.8280268640367979
2007,BIH,0.2675790738105556,0.0806589972304611
2007,BLR,0.9909635594411648,2.4596696320968102e-05
2007,BLZ,0.5725742398631316,0.0138642598787516
2007,BMU,0.6418823407660561,0.1954865940823733
2007,BOL,0.351213596057242,0.0265326091221064
2007,BRA,0.0982419970819589,0.0702993466265881
2007,BRB,0.5356775595019841,0.3077933801683563
2007,BRN,0.5322194715323046,0.0443844816222537
2007,BWA,0.9987118444269308,3.2432093971637184e-05
2007,CAN,0.1284259674519098,0.253667973861479
2007,CHE,0.1897382927034653,0.0001592641425199
2007,CHL,0.1016689787316662,0.1564849017255788
2007,CHN,0.0710709104424567,0.0029793031612394
2007,CIV,0.653908885392983,0.0004205170659677
2007,CMR,0.1224617559122814,0.0415069664442108
2007,COG,0.286430157146874,6.605859967230253e-05
2007,COK,0.3786880828271854,0.0023275829502719
2007,COL,0.2876649004779479,0.440104253932384
2007,CPV,0.3214205558586683,3.0296930656447197e-06
2007,CRI,0.217015402648087,0.1328001324008961
2007,CYP,0.1776110501164167,0.0001835103374811
2007,CZE,0.3349766137631113,0.0009394710650819
2007,DEU,0.0928757946596421,0.008988511470441
2007,DMA,0.9541337546092042,0.0172041527575244
2007,DNK,0.2142945776259538,0.0208294961025938
2007,DOM,0.1965310877912932,0.2689669924890869
2007,DZA,0.2581160172494038,0.348729547803241
2007,ECU,0.199547328718471,0.2286119635291623
2007,EGY,0.2887098847787492,0.0230135628569233
2007,ESP,0.0680420622051682,0.0078131956746409
2007,EST,0.3089576967118543,0.0161143974091095
2007,ETH,0.6522065953012602,0.0002784294183418
2007,FIN,0.5188671917160806,0.0069073215011215
2007,FJI,0.8934786713084676,0.0001951774333125
2007,FRA,0.0728344252531852,0.0095605722613592
2007,FRO,0.7086524644537915,0.0002762782571822
2007,FSM,0.3998766043498676,0.014847947325092
2007,GAB,0.082930172048214,0.0068771991967752
2007,GBR,0.0656527931208706,0.0128866806115042
2007,GEO,0.2056154817026312,0.0001352376992807
2007,GHA,0.3733638033072544,0.0014701266653218
2007,GIN,0.2917139283796866,0.0521073288775983
2007,GMB,0.2505519425610706,0.1169016890391
2007,GRC,0.1894907495843993,0.0085060849562678
2007,GRD,0.8015973570812233,0.0128199073535816
2007,GRL,0.8141473551747677,2.131032425718171e-05
2007,GTM,0.2011279648990221,0.4159673292426729
2007,GUY,0.6826979595052715,0.0337036743599971
2007,HKG,0.3419442507198252,0.0142149402768725
2007,HND,0.4702955838390018,0.6756153450225034
2007,HRV,0.5621423400507093,0.0019002483552471
2007,HUN,0.5403065157598759,0.00604096414293
2007,IDN,0.1499720320655058,0.0034107179247123
2007,IND,0.096442347975207,0.0028821551661395
2007,IRL,0.4147740737958669,0.0076361035835152
2007,ISL,0.3730755633793483,0.0142156174144337
2007,ISR,0.1768699223930291,0.1479670344714289
2007,ITA,0.1314189645823921,0.0093542418137001
2007,JAM,0.3169341449090573,0.2884893131295459
2007,JOR,0.5726515596866866,0.000258067182347
2007,JPN,0.0848769111704201,0.0046216126598087
2007,KAZ,0.7560043767138102,0.0014907008005996
2007,KEN,0.3997328158171671,0.0005605552415167
2007,KGZ,0.6151692878468465,0.0004227452750259
2007,KHM,0.4101504211372598,2.0527776454211378e-07
2007,KIR,0.7124032712602206,0.0075688730368153
2007,KNA,0.8730133863475926,0.0590417542088801
2007,KOR,0.0821649630430231,0.0020348237204286
2007,KWT,0.2714872129595937,0.0509912705679577
2007,LBN,0.0978089788614386,0.159551001157932
2007,LBY,0.2668069627413577,0.0102625289908404
2007,LCA,0.5124178064880458,0.4193268007176706
2007,LKA,0.2982201226210172,0.0001878205858315
2007,LTU,0.8360095565123556,4.8323440242409433e-05
2007,LUX,0.6983345847130137,8.480245476835225e-07
2007,LVA,0.2902146389216694,0.0002782016614792
2007,MAC,0.4060889450062583,0.0042770891456224
2007,MAR,0.1186113971987331,0.030130850358
2007,MDA,0.2835224045540528,7.383532180922513e-05
2007,MDG,0.8800460016194304,0.0003525694399183
2007,MDV,0.6222299356630583,0.0005329204239791
2007,MEX,0.3350611538387142,0.5628529694736782
2007,MKD,0.7578506329044779,0.0001868103966666
2007,MLI,0.2345014965336272,6.760754664137937e-05
2007,MLT,0.2439353855882335,0.0267230667363877
2007,MNE,0.2194682068818625,0.0017531432905779
2007,MNG,0.8563726272968578,0.0002364408640788
2007,MOZ,0.2680117453066021,0.0003232529267341
2007,MRT,0.1499933891789668,0.0375188526942002
2007,MSR,0.9750402561812588,0.0124812845388505
2007,MUS,0.7087615481109707,0.0007513012201343
2007,MWI,0.5378545744403326,5.649155861214645e-06
2007,MYS,0.193010338921061,0.0055940262540661
2007,MYT,0.2720600473569914,5.235728605782108e-05
2007,NCL,0.8486347615535094,0.0004233202833464
2007,NER,0.1558518128268248,0.0146361019128812
2007,NGA,0.098819404955223,0.179473541844382
2007,NIC,0.2162756341710087,0.1480019617808815
2007,NLD,0.1005710334169514,0.0063381898992473
2007,NOR,0.2162127965782262,0.0173579372158605
2007,NZL,0.1362135043808549,0.001503726947527
2007,OMN,0.3622454751123319,0.0045987163095631
2007,PAK,0.2805329836405696,0.0086118328317959
2007,PAN,0.4060541757375539,0.6201133985348495
2007,PER,0.1918847143582172,0.1425565218786176
2007,PHL,0.2235222935484066,0.0003884160238342
2007,PLW,0.6183239064515426,0.0128511833442666
2007,POL,0.4478493883830718,0.0030800825374972
2007,PRT,0.0693147185817605,0.0046557636740683
2007,PRY,0.2239997553643202,0.0095231472316221
2007,PSE,0.988936098881365,0.0013021676470934
2007,PYF,0.8490366484269868,0.0023429372229962
2007,QAT,0.3305924923114068,0.0271437582886667
2007,ROU,0.3553108392111098,0.0231036332036729
2007,RUS,0.3981060865393456,0.0474506606701011
2007,RWA,0.7023724957136185,9.81350084102095e-05
2007,SAU,0.1246641286095113,0.1879710060450206
2007,SDN,0.2107706603250115,7.502357333136938e-06
2007,SEN,0.1886376117254824,0.0050641406536724
2007,SGP,0.076731246230314,0.0225938250375015
2007,SLV,0.1825089239331474,0.3075180152507122
2007,SRB,0.5187182830464714,0.0001490593789513
2007,SUR,0.8887131233827165,0.0322139982789259
2007,SVK,0.637089925276952,0.0059060989355946
2007,SVN,0.2012089881895326,0.0002094480445326
2007,SWE,0.1773881662763984,0.0040373419975834
2007,SYC,0.8598316253096857,1.4432446981677726e-05
2007,TCA,0.9031950552485092,0.9489961331952144
2007,TGO,0.1848173371558665,0.1203480549957874
2007,THA,0.1261609754150459,0.0017441933723428
2007,TON,0.7136263554568457,0.0017565463570612
2007,TTO,0.1639770918862635,0.0219602007785799
2007,TUN,0.1481067553527373,0.0001372959132198
2007,TUR,0.2223636448552826,0.028119808711942
2007,TZA,0.1489107002122589,0.0006041920316477
2007,UGA,0.2314581177191068,0.0005087420249411
2007,UKR,0.3477358928106516,0.007126563902071
2007,URY,0.3644506339551682,0.0051864368340314
2007,VCT,0.7316125898565018,0.0066951996785543
2007,VEN,0.4762171006164696,0.6775991299520119
2007,VNM,0.3997896458780955,0.0003502679823808
2007,VUT,0.3870110882172746,0.0090530695128133
2007,WSM,0.3962854800708049,0.0090381713234493
2007,YEM,0.349680630865243,0.0002483787635038
2007,ZAF,0.1286030877694592,0.0075756467435488
2007,ZMB,0.2503741335616698,0.0005461160979918
2007,ZWE,0.3108817569823953,0.000181675805228
2008,AFG,0.5441384356007833,0.0011083983766822
2008,AGO,0.2547184200270323,0.0096149743565488
2008,AIA,0.9287698675924988,0.036643462559395
2008,ALB,0.3424488985986261,0.0001739301159196
2008,ARE,0.1042649256066759,0.0568645183179434
2008,ARG,0.119315985327551,0.2682824371200527
2008,ARM,0.2648864268124734,0.0002433172217163
2008,AUS,0.159405758873516,0.0040899809128678
2008,AUT,0.1399066290977249,0.0051628946772049
2008,AZE,0.1716728024278565,0.0009753091301973
2008,BEL,0.174620077607924,0.0259841313867241
2008,BEN,0.1084308281494689,0.0690933922809204
2008,BFA,0.1913979558209538,0.0763190761636408
2008,BGD,0.5463473261578828,0.0003970182827204
2008,BGR,0.587920829754751,0.0077566779511998
2008,BHR,0.2836024392583582,0.0529732865000586
2008,BHS,0.5966116385552241,0.7410075875017491
2008,BIH,0.2112193547042168,0.1410680545129529
2008,BLR,0.990658829679563,2.97163349693118e-05
2008,BLZ,0.1979883261021357,0.0580848326461684
2008,BMU,0.6174036708947838,0.2046257811299217
2008,BOL,0.2811794292555094,0.0263512627391342
2008,BRA,0.0847706386295356,0.0730944126231393
2008,BRB,0.7045690955056556,0.0166399627831059
2008,BRN,0.6051926608716253,0.0275174648819134
2008,BWA,0.9987284341933556,8.977477241151681e-07
