year,gas_consumption_bcm,country,lng_import_capacity_bcm,OVI_LNG_raw,OVI_LNG_smoothed,OVI_LNG_clipped,OVI_LNG_final
2022,44.3,THA,25.84,0.5832957110609481,0.416512382750631,0.416512382750631,0.3245035307990773
2023,47.2,THA,25.84,0.547457627118644,0.48783976520880024,0.48783976520880024,0.416512382750631
2024,48.2,THA,25.84,0.5360995850622406,0.555617641080611,0.555617641080611,0.48783976520880024
2000,7.2,TKM,0.0,0.0,0.0,0.0,
2001,10.5,TKM,0.0,0.0,0.0,0.0,0.0
2002,7.5,TKM,0.0,0.0,0.0,0.0,0.0
2003,11.6,TKM,0.0,0.0,0.0,0.0,0.0
2004,11.5,TKM,0.0,0.0,0.0,0.0,0.0
2005,11.6,TKM,0.0,0.0,0.0,0.0,0.0
2006,12.0,TKM,0.0,0.0,0.0,0.0,0.0
2007,11.2,TKM,0.0,0.0,0.0,0.0,0.0
2008,7.9,TKM,0.0,0.0,0.0,0.0,0.0
2009,17.1,TKM,0.0,0.0,0.0,0.0,0.0
2010,18.3,TKM,0.0,0.0,0.0,0.0,0.0
2011,20.7,TKM,0.0,0.0,0.0,0.0,0.0
2012,22.9,TKM,0.0,0.0,0.0,0.0,0.0
2013,19.3,TKM,0.0,0.0,0.0,0.0,0.0
2014,20.0,TKM,0.0,0.0,0.0,0.0,0.0
2015,25.4,TKM,0.0,0.0,0.0,0.0,0.0
2016,25.1,TKM,0.0,0.0,0.0,0.0,0.0
2017,24.8,TKM,0.0,0.0,0.0,0.0,0.0
2018,28.4,TKM,0.0,0.0,0.0,0.0,0.0
2019,27.7,TKM,0.0,0.0,0.0,0.0,0.0
2020,34.3,TKM,0.0,0.0,0.0,0.0,0.0
2021,35.8,TKM,0.0,0.0,0.0,0.0,0.0
2022,37.5,TKM,0.0,0.0,0.0,0.0,0.0
2023,35.3,TKM,0.0,0.0,0.0,0.0,0.0
2024,28.5,TKM,0.0,0.0,0.0,0.0,0.0
2000,10.2,TTO,0.0,0.0,0.0,0.0,
2001,10.9,TTO,0.0,0.0,0.0,0.0,0.0
2002,12.2,TTO,0.0,0.0,0.0,0.0,0.0
2003,13.5,TTO,0.0,0.0,0.0,0.0,0.0
2004,14.9,TTO,0.0,0.0,0.0,0.0,0.0
2005,16.4,TTO,0.0,0.0,0.0,0.0,0.0
2006,19.3,TTO,0.0,0.0,0.0,0.0,0.0
2007,19.6,TTO,0.0,0.0,0.0,0.0,0.0
2008,19.2,TTO,0.0,0.0,0.0,0.0,0.0
2009,19.1,TTO,0.0,0.0,0.0,0.0,0.0
2010,20.7,TTO,0.0,0.0,0.0,0.0,0.0
2011,20.5,TTO,0.0,0.0,0.0,0.0,0.0
2012,20.2,TTO,0.0,0.0,0.0,0.0,0.0
2013,20.4,TTO,0.0,0.0,0.0,0.0,0.0
2014,20.5,TTO,0.0,0.0,0.0,0.0,0.0
2015,19.6,TTO,0.0,0.0,0.0,0.0,0.0
2016,16.9,TTO,0.0,0.0,0.0,0.0,0.0
2017,18.3,TTO,0.0,0.0,0.0,0.0,0.0
2018,17.4,TTO,0.0,0.0,0.0,0.0,0.0
2019,17.5,TTO,0.0,0.0,0.0,0.0,0.0
2020,15.2,TTO,0.0,0.0,0.0,0.0,0.0
2021,15.6,TTO,0.0,0.0,0.0,0.0,0.0
2022,15.5,TTO,0.0,0.0,0.0,0.0,0.0
2023,14.5,TTO,0.0,0.0,0.0,0.0,0.0
2024,14.1,TTO,0.0,0.0,0.0,0.0,0.0
2000,13.9,TUR,8.02,0.576978417266187,0.576978417266187,0.576978417266187,
2001,15.3,TUR,8.02,0.5241830065359476,0.5505807119010673,0.5505807119010673,0.576978417266187
2002,16.6,TUR,8.02,0.48313253012048185,0.5280979846408722,0.5280979846408722,0.5505807119010673
2003,20.0,TUR,8.02,0.40099999999999997,0.46943851221880983,0.46943851221880983,0.5280979846408722
2004,21.2,TUR,8.02,0.3783018867924528,0.42081147230431154,0.42081147230431154,0.46943851221880983
2005,25.7,TUR,8.02,0.3120622568093385,0.36378804786726376,0.36378804786726376,0.42081147230431154
2006,29.2,TUR,22.57,0.7729452054794521,0.4877697830270811,0.4877697830270811,0.36378804786726376
2007,33.9,TUR,22.57,0.6657817109144543,0.5835963910677483,0.5835963910677483,0.4877697830270811
2008,35.3,TUR,22.57,0.6393767705382437,0.6927012289773833,0.6927012289773833,0.5835963910677483
2009,33.7,TUR,22.57,0.6697329376854599,0.6582971397127193,0.6582971397127193,0.6927012289773833
2010,35.8,TUR,22.57,0.6304469273743017,0.6465188785326684,0.6465188785326684,0.6582971397127193
2011,41.8,TUR,22.57,0.5399521531100478,0.6133773393899365,0.6133773393899365,0.6465188785326684
2012,43.3,TUR,22.57,0.5212471131639723,0.5638820645494406,0.5638820645494406,0.6133773393899365
2013,44.0,TUR,22.57,0.5129545454545454,0.5247179372428552,0.5247179372428552,0.5638820645494406
2014,46.6,TUR,22.57,0.48433476394849784,0.5061788075223386,0.5061788075223386,0.5247179372428552
2015,46.0,TUR,22.57,0.4906521739130435,0.49598049443869563,0.49598049443869563,0.5061788075223386
2016,44.5,TUR,30.32,0.6813483146067416,0.552111750822761,0.552111750822761,0.49598049443869563
2017,51.6,TUR,30.32,0.5875968992248062,0.5865324625815305,0.5865324625815305,0.552111750822761
2018,47.2,TUR,40.52,0.8584745762711865,0.7091399300342448,0.7091399300342448,0.5865324625815305
2019,43.4,TUR,40.52,0.9336405529953918,0.7932373428304614,0.7932373428304614,0.7091399300342448
2020,46.2,TUR,40.52,0.8770562770562771,0.8897238021076185,0.8897238021076185,0.7932373428304614
2021,57.3,TUR,40.52,0.7071553228621292,0.839284050971266,0.839284050971266,0.8897238021076185
2022,50.9,TUR,40.52,0.7960707269155207,0.7934274422779758,0.7934274422779758,0.839284050971266
2023,48.1,TUR,48.14,1.0008316008316007,0.8346858835364168,0.8346858835364168,0.7934274422779758
2024,50.9,TUR,48.14,0.9457760314341848,0.9142261197271021,0.9142261197271021,0.8346858835364168
2000,6.8,TWN,14.28,2.1,2.1,2.1,
2001,7.3,TWN,14.28,1.9561643835616438,2.028082191780822,2.028082191780822,2.1
2002,8.2,TWN,14.28,1.7414634146341463,1.932542599398597,1.932542599398597,2.028082191780822
2003,8.4,TWN,14.28,1.7,1.7992092660652634,1.7992092660652634,1.932542599398597
2004,10.2,TWN,14.28,1.4000000000000001,1.6138211382113823,1.6138211382113823,1.7992092660652634
2005,10.3,TWN,14.28,1.386407766990291,1.4954692556634306,1.4954692556634306,1.6138211382113823
2006,11.1,TWN,14.28,1.2864864864864864,1.3576314178255924,1.3576314178255924,1.4954692556634306
2007,11.7,TWN,14.28,1.2205128205128206,1.2978023579965328,1.2978023579965328,1.3576314178255924
2008,12.8,TWN,14.28,1.1156249999999999,1.2075414356664356,1.2075414356664356,1.2978023579965328
2009,12.5,TWN,18.36,1.4687999999999999,1.2683126068376067,1.2683126068376067,1.2075414356664356
2010,15.5,TWN,18.36,1.1845161290322581,1.2563137096774193,1.2563137096774193,1.2683126068376067
2011,17.0,TWN,18.36,1.08,1.2444387096774194,1.2444387096774194,1.2563137096774193
2012,17.9,TWN,18.36,1.0256983240223465,1.0967381510182015,1.0967381510182015,1.2444387096774194
2013,17.9,TWN,18.36,1.0256983240223465,1.0437988826815643,1.0437988826815643,1.0967381510182015
2014,18.9,TWN,18.36,0.9714285714285714,1.0076084064910882,1.0076084064910882,1.0437988826815643
2015,20.2,TWN,18.36,0.9089108910891089,0.968679262180009,0.968679262180009,1.0076084064910882
2016,21.0,TWN,18.36,0.8742857142857142,0.9182083922677982,0.9182083922677982,0.968679262180009
2017,23.2,TWN,18.36,0.7913793103448276,0.8581919719065502,0.8581919719065502,0.9182083922677982
2018,23.7,TWN,18.36,0.7746835443037975,0.8134495229781131,0.8134495229781131,0.8581919719065502
2019,23.3,TWN,21.08,0.9047210300429184,0.8235946282305145,0.8235946282305145,0.8134495229781131
2020,24.9,TWN,21.08,0.8465863453815261,0.8419969732427474,0.8419969732427474,0.8235946282305145
2021,27.3,TWN,21.08,0.7721611721611721,0.8411561825285387,0.8411561825285387,0.8419969732427474
2022,28.1,TWN,21.08,0.7501779359430604,0.7896418178285862,0.7896418178285862,0.8411561825285387
2023,27.9,TWN,21.08,0.7555555555555555,0.7592982212199293,0.7592982212199293,0.7896418178285862
2024,29.6,TWN,21.08,0.7121621621621621,0.7392985512202593,0.7392985512202593,0.7592982212199293
2000,74.2,UKR,0.0,0.0,0.0,0.0,
2001,71.9,UKR,0.0,0.0,0.0,0.0,0.0
2002,70.8,UKR,0.0,0.0,0.0,0.0,0.0
2003,72.2,UKR,0.0,0.0,0.0,0.0,0.0
2004,71.6,UKR,0.0,0.0,0.0,0.0,0.0
2005,72.2,UKR,0.0,0.0,0.0,0.0,0.0
2006,70.0,UKR,0.0,0.0,0.0,0.0,0.0
2007,66.1,UKR,0.0,0.0,0.0,0.0,0.0
2008,62.7,UKR,0.0,0.0,0.0,0.0,0.0
2009,48.9,UKR,0.0,0.0,0.0,0.0,0.0
2010,54.6,UKR,0.0,0.0,0.0,0.0,0.0
2011,56.1,UKR,0.0,0.0,0.0,0.0,0.0
2012,51.8,UKR,0.0,0.0,0.0,0.0,0.0
2013,47.7,UKR,0.0,0.0,0.0,0.0,0.0
2014,40.3,UKR,0.0,0.0,0.0,0.0,0.0
2015,32.0,UKR,0.0,0.0,0.0,0.0,0.0
2016,31.4,UKR,0.0,0.0,0.0,0.0,0.0
2017,30.2,UKR,0.0,0.0,0.0,0.0,0.0
2018,30.6,UKR,0.0,0.0,0.0,0.0,0.0
2019,28.3,UKR,0.0,0.0,0.0,0.0,0.0
2020,29.3,UKR,0.0,0.0,0.0,0.0,0.0
2021,27.3,UKR,0.0,0.0,0.0,0.0,0.0
2022,18.3,UKR,0.0,0.0,0.0,0.0,0.0
2023,18.7,UKR,0.0,0.0,0.0,0.0,0.0
2024,19.9,UKR,0.0,0.0,0.0,0.0,0.0
2000,628.4,USA,52.63,0.08375238701464037,0.08375238701464037,0.08375238701464037,
2001,600.7,USA,52.63,0.08761444980855668,0.08568341841159852,0.08568341841159852,0.08375238701464037
2002,620.1,USA,52.63,0.08487340751491695,0.08541341477937132,0.08541341477937132,0.08568341841159852
2003,602.2,USA,52.63,0.08739621388243109,0.08662802373530158,0.08662802373530158,0.08541341477937132
2004,604.6,USA,52.63,0.0870492887859742,0.08643963672777409,0.08643963672777409,0.08662802373530158
2005,595.2,USA,59.84,0.10053763440860215,0.09166104569233581,0.09166104569233581,0.08643963672777409
2006,586.6,USA,59.84,0.10201159222638936,0.09653283847365524,0.09653283847365524,0.09166104569233581
2007,624.1,USA,59.84,0.09588207018106074,0.09947709893868407,0.09947709893868407,0.09653283847365524
2008,628.9,USA,123.21,0.1959134997614883,0.1312690540563128,0.1312690540563128,0.09947709893868407
2009,617.6,USA,138.71,0.22459520725388601,0.17213025906547832,0.17213025906547832,0.1312690540563128
2010,648.2,USA,143.88,0.22196852823202712,0.21415907841580048,0.21415907841580048,0.17213025906547832
2011,658.2,USA,169.99,0.25826496505621394,0.23494290018070904,0.23494290018070904,0.21415907841580048
2012,688.1,USA,169.99,0.24704258102020055,0.24242535810281388,0.24242535810281388,0.23494290018070904
2013,707.0,USA,169.99,0.24043847241867045,0.24858200616502835,0.24858200616502835,0.24242535810281388
2014,722.3,USA,169.99,0.23534542433891736,0.2409421592592628,0.2409421592592628,0.24858200616502835
2015,743.6,USA,169.99,0.22860408821947284,0.23479599499235357,0.23479599499235357,0.2409421592592628
2016,749.1,USA,169.99,0.22692564410626084,0.230291718888217,0.230291718888217,0.23479599499235357
2017,739.8,USA,169.99,0.22977831846444988,0.2284360169300612,0.2284360169300612,0.230291718888217
2018,822.0,USA,169.99,0.20680048661800488,0.22116814972957186,0.22116814972957186,0.2284360169300612
2019,851.0,USA,169.99,0.19975323149236193,0.2121106788582722,0.2121106788582722,0.22116814972957186
2020,835.3,USA,171.49,0.20530348377828328,0.20395240062955003,0.20395240062955003,0.2121106788582722
2021,836.4,USA,171.49,0.2050334768053563,0.20336339735866718,0.20336339735866718,0.20395240062955003
2022,880.4,USA,153.54,0.17439800090867788,0.19491165383077247,0.19491165383077247,0.20336339735866718
2023,888.4,USA,153.54,0.17282755515533543,0.18408634428978987,0.18408634428978987,0.19491165383077247
2024,902.2,USA,153.54,0.1701839946796719,0.17246985024789507,0.17246985024789507,0.18408634428978987
2000,48.7,UZB,0.0,0.0,0.0,0.0,
2001,49.1,UZB,0.0,0.0,0.0,0.0,0.0
2002,50.5,UZB,0.0,0.0,0.0,0.0,0.0
2003,45.5,UZB,0.0,0.0,0.0,0.0,0.0
2004,46.0,UZB,0.0,0.0,0.0,0.0,0.0
2005,46.9,UZB,0.0,0.0,0.0,0.0,0.0
2006,43.3,UZB,0.0,0.0,0.0,0.0,0.0
2007,46.8,UZB,0.0,0.0,0.0,0.0,0.0
2008,44.1,UZB,0.0,0.0,0.0,0.0,0.0
2009,44.1,UZB,0.0,0.0,0.0,0.0,0.0
2010,44.0,UZB,0.0,0.0,0.0,0.0,0.0
2011,47.4,UZB,0.0,0.0,0.0,0.0,0.0
2012,46.2,UZB,0.0,0.0,0.0,0.0,0.0
2013,46.2,UZB,0.0,0.0,0.0,0.0,0.0
2014,48.5,UZB,0.0,0.0,0.0,0.0,0.0
2015,46.3,UZB,0.0,0.0,0.0,0.0,0.0
2016,43.3,UZB,0.0,0.0,0.0,0.0,0.0
2017,44.8,UZB,0.0,0.0,0.0,0.0,0.0
2018,44.4,UZB,0.0,0.0,0.0,0.0,0.0
2019,44.6,UZB,0.0,0.0,0.0,0.0,0.0
2020,43.6,UZB,0.0,0.0,0.0,0.0,0.0
2021,47.4,UZB,0.0,0.0,0.0,0.0,0.0
2022,48.2,UZB,0.0,0.0,0.0,0.0,0.0
2023,46.9,UZB,0.0,0.0,0.0,0.0,0.0
2024,54.6,UZB,0.0,0.0,0.0,0.0,0.0
2000,31.0,VEN,0.0,0.0,0.0,0.0,
2001,32.8,VEN,0.0,0.0,0.0,0.0,0.0
2002,31.5,VEN,0.0,0.0,0.0,0.0,0.0
2003,28.0,VEN,0.0,0.0,0.0,0.0,0.0
2004,31.5,VEN,0.0,0.0,0.0,0.0,0.0
2005,30.4,VEN,0.0,0.0,0.0,0.0,0.0
2006,34.9,VEN,0.0,0.0,0.0,0.0,0.0
2007,37.3,VEN,0.0,0.0,0.0,0.0,0.0
2008,34.9,VEN,0.0,0.0,0.0,0.0,0.0
2009,34.2,VEN,0.0,0.0,0.0,0.0,0.0
2010,31.3,VEN,0.0,0.0,0.0,0.0,0.0
2011,33.3,VEN,0.0,0.0,0.0,0.0,0.0
2012,34.6,VEN,0.0,0.0,0.0,0.0,0.0
2013,32.3,VEN,0.0,0.0,0.0,0.0,0.0
2014,34.0,VEN,0.0,0.0,0.0,0.0,0.0
2015,37.0,VEN,0.0,0.0,0.0,0.0,0.0
2016,37.2,VEN,0.0,0.0,0.0,0.0,0.0
2017,38.6,VEN,0.0,0.0,0.0,0.0,0.0
2018,31.6,VEN,0.0,0.0,0.0,0.0,0.0
2019,25.6,VEN,0.0,0.0,0.0,0.0,0.0
2020,21.6,VEN,0.0,0.0,0.0,0.0,0.0
2021,28.1,VEN,0.0,0.0,0.0,0.0,0.0
2022,29.1,VEN,0.0,0.0,0.0,0.0,0.0
2023,29.7,VEN,0.0,0.0,0.0,0.0,0.0
2024,31.7,VEN,0.0,0.0,0.0,0.0,0.0
2000,1.5,VNM,0.0,0.0,0.0,0.0,
2001,1.9,VNM,0.0,0.0,0.0,0.0,0.0
2002,2.3,VNM,0.0,0.0,0.0,0.0,0.0
2003,2.3,VNM,0.0,0.0,0.0,0.0,0.0
2004,4.0,VNM,0.0,0.0,0.0,0.0,0.0
2005,6.2,VNM,0.0,0.0,0.0,0.0,0.0
2006,6.8,VNM,0.0,0.0,0.0,0.0,0.0
2007,6.8,VNM,0.0,0.0,0.0,0.0,0.0
2008,7.2,VNM,0.0,0.0,0.0,0.0,0.0
2009,7.7,VNM,0.0,0.0,0.0,0.0,0.0
2010,9.1,VNM,0.0,0.0,0.0,0.0,0.0
2011,8.2,VNM,0.0,0.0,0.0,0.0,0.0
2012,9.0,VNM,0.0,0.0,0.0,0.0,0.0
2013,9.4,VNM,0.0,0.0,0.0,0.0,0.0
2014,9.9,VNM,0.0,0.0,0.0,0.0,0.0
2015,10.3,VNM,0.0,0.0,0.0,0.0,0.0
2016,10.2,VNM,0.0,0.0,0.0,0.0,0.0
2017,9.5,VNM,0.0,0.0,0.0,0.0,0.0
2018,9.7,VNM,0.0,0.0,0.0,0.0,0.0
2019,9.8,VNM,0.0,0.0,0.0,0.0,0.0
2020,8.8,VNM,0.0,0.0,0.0,0.0,0.0
2021,7.2,VNM,0.0,0.0,0.0,0.0,0.0
2022,7.8,VNM,1.36,0.17435897435897438,0.05811965811965813,0.05811965811965813,0.0
2023,7.2,VNM,1.36,0.18888888888888888,0.12108262108262109,0.12108262108262109,0.05811965811965813
2024,6.1,VNM,1.36,0.22295081967213118,0.19539956097333147,0.19539956097333147,0.12108262108262109
