country,year,P_it,g_it
BRN,2014,2.0137263202455284,0.7602897171371179
BRN,2015,1.2897573424904816,0.30760089991948725
BRN,2016,2.166447942504174,-0.9742493635234855
BRN,2017,1.6460915900139128,0.12891878329545037
BRN,2018,2.51111868777392,-0.42062958208754964
BRN,2019,0.3936770762845436,4.372602473106545
BRN,2020,1.9492672167020137,-3.887866293702494
BRN,2021,1.7939463106677205,0.01739369706688798
BRN,2022,3.5366932514974123,-0.7469537113694269
BRN,2023,0.5316493399073469,3.323373444235818
BTN,2005,0.3428416474525186,
BTN,2006,0.38807116257030294,0.0027995414954933295
BTN,2007,6.105633456334563,-2.555297276543577
BTN,2008,0.46464915108438304,2.696566024951281
BTN,2009,0.24041557015447915,0.597728996679443
BTN,2010,0.13091274666518676,0.8442595047401831
BTN,2011,0.5255179687038075,-1.1777212144320064
BTN,2012,0.506100092306921,0.021295753618257862
BWA,2001,0.4654024075196915,
BWA,2002,0.6606669758807102,1.4013808375262258
BWA,2003,0.6549676376839803,-1.3715992289321726
BWA,2005,0.5808619212510785,-0.0980731315111143
BWA,2006,0.5038540322940754,-0.11629348961372798
BWA,2007,0.6206951477065847,-0.03638768497505751
BWA,2008,0.7122531753472946,0.12271234660018848
BWA,2009,1.1478600151565015,-0.14038016082401228
BWA,2010,0.9388427914636145,-0.14563125754540351
BWA,2011,0.9859419397363113,-0.2673362993409327
BWA,2012,1.6428323443374537,-0.3566201147855921
BWA,2013,0.9812837787098122,0.1603243720674925
BWA,2014,22.103317793204237,-6.993148396790978
BWA,2015,0.6336161150784918,7.167720116156719
BWA,2016,0.37474157384046936,0.3716849028852991
BWA,2017,1.601812288110391,-7.333552964837869
BWA,2018,1.18123553184257,6.616115600640368
BWA,2019,0.8683605355929863,0.048426401374204175
BWA,2020,0.9194335700268961,0.2886620675476905
BWA,2021,1.3078023152820242,0.0840212709174466
BWA,2022,1.2339830037330408,0.2038803193237655
BWA,2023,0.8664574306513521,0.10589397380383048
CAF,2001,0.7788126241447804,
CAF,2002,1.1013048892739186,-1.5905812883452182
CAF,2003,2.141517726340463,-0.5898896923010941
CAF,2004,2.471569236228156,0.09620652746971459
CAF,2005,2.3526063511084483,-0.1184263721546408
CAF,2007,1.3051906395559647,1.2754431316450994
CAF,2008,1.4023763648041105,-1.0572248110211557
CAF,2010,12.390243902439025,-5.023238466249581
CAF,2014,1.0080015214160438,7.456672930395011
CAF,2015,0.9505476540787968,-0.3719763961769189
CAF,2016,1.02448896156991,-0.00032701112129096543
CAF,2017,0.8756777171152871,0.47621894295195233
CAF,2019,84.0062,-10.357869800878907
CAF,2020,1.019303165178937,10.796386824952913
CAF,2021,0.8122279559597894,-2.458798882836401
CAF,2022,0.683192,-3.73241775612842
CAF,2023,2.139715989479965,5.794585542979043
CHE,2001,0.23482010986695878,
CHE,2002,0.21919494530574882,0.038529051735004316
CHE,2003,0.2640440661393506,0.01653570645741098
CHE,2004,0.298172038669241,0.047462633135516796
CHE,2005,0.3235496499546309,0.02977878803354983
CHE,2006,0.4474362028310156,0.006530219734376175
CHE,2007,0.5118486233740659,-0.06189764712391366
CHE,2008,0.593202773747153,0.07769974351883846
CHE,2009,0.5674495784830431,-0.05930579476506992
CHE,2010,0.46831765789953006,0.11875302837409762
CHE,2011,0.6239932286429029,-0.09228097641883082
CHE,2012,0.7036017266455566,0.05928226463033681
CHE,2013,0.6443892315990007,0.06059291248670462
CHE,2014,0.5796238221200497,-0.11507995071150035
CHE,2015,0.46642092073162955,-1.0440682492585758
CHE,2016,0.3180588689757053,1.0972990288261641
CHE,2017,0.35460470842826175,0.019323980712957933
CHE,2018,0.4433256819185878,-0.0414191410391993
CHE,2019,0.45286463342231226,0.027828117171608824
CHE,2020,0.31338225717531465,-0.04872615323423801
CHE,2021,0.53531336733147,0.054435891215774745
CHE,2022,2.285687532504874,-0.10293941755795899
CHE,2023,1.0166411090362908,-0.12110634118416641
CHE,2024,0.7091747221845249,0.004324766470485741
CHL,2002,0.1748227828963046,
CHL,2003,0.13118240619414578,0.5198837270726457
CHL,2004,0.14220294801885647,0.13841810176463554
CHL,2005,0.19067506226588718,-0.09608393595822662
CHL,2006,0.23649220105907842,-0.13591909679979253
CHL,2007,0.3872369011913617,-0.27569221767074836
CHL,2008,0.7017535458313141,-0.4573147844358125
CHL,2009,0.4977697259475969,0.15529970372051594
CHL,2010,0.5252750095760117,0.37530429236048946
CHL,2011,0.6264130657194892,0.05696373269130106
CHL,2012,0.6226711417628638,-0.08446766367261205
CHL,2013,0.44197782538669383,0.009476222925755451
CHL,2014,0.5475153487739364,0.16213394508032408
CHL,2015,0.3228815395232831,-0.1762432090537267
CHL,2016,0.2605377287002725,-0.004278660954735614
CHL,2017,0.3181727540042966,0.0053447213359731904
CHL,2018,0.4052972663608584,0.4238278493085801
CHL,2019,0.31104398323089566,0.1844184852588171
CHL,2020,0.2660324320974447,-0.03140981688669697
CHL,2021,0.4558867812754525,0.06517605420776462
CHL,2022,0.5428315454909096,0.07020510287694037
CHL,2023,0.4386902107878392,-0.0017570332653136234
CHL,2024,0.39469654657583114,-0.02013578976620778
CHN,2001,0.28266469779029485,
CHN,2002,0.2550442047015027,0.24599202946226484
CHN,2003,0.3114839105444539,0.019088338556020545
CHN,2004,0.3770184782529845,0.00420647090331272
CHN,2005,0.4599601765602307,-0.03823994653888363
CHN,2006,0.5002693797765552,-0.018244985004660208
CHN,2007,0.4430114868157384,0.14146155586786335
CHN,2008,0.48814859301577723,-0.1603581143811077
CHN,2009,0.34782438651145825,0.48851412445946707
CHN,2010,0.4186137562114933,0.45111489554154005
CHN,2011,0.5154733806316169,0.5387689008068186
CHN,2012,0.5929937530846615,0.26741165931374766
CHN,2013,0.5805421952818384,0.22349984131128053
CHN,2014,0.6004000702924256,0.16516770966162397
CHN,2015,0.43873273474128666,0.12167130208954546
CHN,2016,0.3084093480989595,0.27339133084997513
CHN,2017,0.376178780845235,0.16251294870784605
CHN,2018,0.4835045230892677,0.12150033796351778
CHN,2019,0.4242805726909316,0.23190468825303157
CHN,2020,0.30893351313972994,0.16653808151190574
CHN,2021,0.5381978141008976,-0.0974376742275247
CHN,2022,0.8759275199921056,-0.2565999916195416
CHN,2023,0.639256382022702,0.2445496090254906
CHN,2024,0.5711188876724826,0.15333139857124678
CIV,2001,0.9877358101985336,
CIV,2002,1.0562081093635942,0.33399927917673544
CIV,2003,0.5719656853532618,1.2044482813323114
CIV,2004,0.3909692170082977,1.554694758048461
CIV,2005,0.5597508891702402,0.14688539230957964
CIV,2006,0.6500254600966402,0.6720030175726741
CIV,2007,0.8209089149622228,0.3435350942972235
CIV,2008,0.32389269435889706,0.6697182760649412
CIV,2009,0.6820244475760165,0.42065587942341764
CIV,2010,0.7440925474073169,0.529218768460332
CIV,2011,0.9779001397128791,0.08354444260868732
CIV,2012,0.9537468709133455,0.36164815407582296
CIV,2013,0.9826829747209341,0.10053671529704289
CIV,2014,0.8891447054435555,0.19131475249312047
CIV,2015,0.5119833720187877,0.27530048396892326
CIV,2016,0.41924275948074347,0.07267463280402353
CIV,2017,0.5284394029716141,0.2066602748850812
CIV,2018,0.6662621598543252,0.201316630040985
CIV,2019,0.526399417026317,0.13830486022754584
CIV,2020,0.4794707747656066,0.08721690183739383
CIV,2021,0.6816013206565763,0.23526821554328237
CIV,2022,0.9141325323205929,0.08752106829686213
CIV,2023,0.6690559226888715,0.1500470280616426
CMR,2001,0.46757535802480255,
CMR,2002,0.30416905230849206,1.3899663699625204
CMR,2003,0.3783637599446885,0.25287123868230665
CMR,2004,0.37282124766345964,-0.320735863570782
CMR,2005,0.4156731821763295,0.19569543248110577
CMR,2006,0.5145249253165654,0.6894256658395364
CMR,2007,0.5500775864712563,-0.02763607135918633
CMR,2008,0.6810078381989548,0.2605546429914085
CMR,2009,0.49136506905051736,0.15828592321861734
CMR,2010,0.8225497369803129,0.00451182341534917
CMR,2011,1.056054509261518,-0.10569296586867694
CMR,2012,1.0470636804678466,0.40522425359541003
CMR,2013,1.0135564635254242,0.1472709233740268
CMR,2014,1.0208023921902776,0.19864819791731136
CMR,2015,0.6359108481179891,-0.11976220183568032
CMR,2016,0.5868570893443478,0.03977255895517118
CMR,2017,0.6885379096936662,0.06404379342627209
CMR,2018,0.7987454582399899,0.26036029999904287
CMR,2019,0.5864720972126504,-0.04307092556508252
CMR,2020,0.5669806739316781,-0.42486820867052444
CMR,2021,0.6540807606603273,0.8075974561616768
CMR,2022,0.9709790120086617,-0.07722890813122518
CMR,2023,0.6624499973499591,-0.15311948444451318
COD,2015,1.7841776293122011,
COD,2016,1.2936143836843637,-0.4933420963690942
COD,2017,0.8334117581755761,0.05728490440272793
COD,2018,0.7952375824151305,-0.2925796401858687
COD,2019,0.9970526190778091,0.7334578009374297
COD,2020,0.604531707445626,0.9718766557921512
COD,2021,0.8380781051597817,0.44590145881915433
COD,2022,1.0802570434904282,0.3864446843775635
COD,2023,0.7721543459212972,1.116643251834935
COG,2007,38.64540229885058,
COG,2008,0.5424146367165361,3.9209400269096584
COG,2009,0.5573906737608878,-0.3579936480869019
COG,2010,3.26383952583343,-0.9511560420489733
COG,2011,3.9595079446437724,-0.3572672248629747
COG,2012,4.583311832395893,-0.13190029204491438
COG,2013,4.368055768346867,0.8088773989948486
COG,2014,8.434881814834158,-1.1202800033239289
COG,2015,2.905754529305667,1.1423758397107182
COG,2016,4.265895138767155,-0.8381880466864882
COG,2017,5.532975418391028,0.32011431710244054
COG,2018,3.823454779636281,-1.295516711462895
COG,2019,1.7180464952497523,1.5567630375157098
COG,2020,3.955187048508524,-0.3392747678960415
COG,2021,1.7155239069263297,-0.37895203663114785
COG,2022,1.0593667277052203,4.379855291345564
COK,2001,1.9731668819055819,
COK,2002,0.9215309153713299,1.3107697762556185
COK,2003,2.013819608258899,-0.6514319063763168
COK,2004,0.45113836291741427,1.5828880273984254
COK,2005,1.712669823949309,-1.1006840851416726
COK,2007,0.628767029817818,1.2394222986678063
COK,2009,0.8486853771116698,-0.13794920475767647
COK,2010,1.1718271961177422,-0.24602064692325598
COK,2011,1.6696339520532242,-0.048395046087730265
COL,2001,0.9462207085853708,
COL,2002,0.4385611411768792,1.9180957838793002
COL,2003,0.864165559628035,-1.5954215438268253
COL,2004,0.5867892292075507,1.0336577545912125
COL,2005,0.6897253710041397,0.1980558230696996
COL,2006,1.3005967472863431,-1.3696580014824917
COL,2007,1.139707918428219,0.5219394193441982
COL,2008,1.070789463307454,2.477883347899237
COL,2009,0.5901120384362019,0.7771695967947885
COL,2010,0.7907336096557156,0.19489327719313465
COL,2011,1.034651257236403,-0.4198385177921047
COL,2012,1.7808758772705164,-2.9425048057872125
COL,2013,1.8908117229059307,0.008545577338374244
COL,2014,1.8837881330704482,0.13769769449243618
COL,2015,1.81976256547072,-0.2566647725678646
COL,2016,0.3520606358299937,4.638624727422457
COL,2017,0.4032251694360705,0.21337007758670623
COL,2018,0.532500475782204,1.0128708993575053
COL,2019,0.39473011176896683,-0.21492986727715646
COL,2020,0.2331091069438173,0.324504807389836
COL,2021,0.6406862462520752,-1.4767452824932619
COL,2022,1.0673460471277358,0.5812515554570439
COL,2023,0.6938567000725485,1.5593096893088578
COM,2001,0.4651522359657469,
COM,2002,0.5317473338802297,-2.9244045560857987
COM,2003,0.3170991094881158,1.8566696399171967
COM,2007,0.4439023972015501,1.0949195712690667
COM,2008,0.5203890894636387,0.2661473267128738
COM,2009,0.345491523731203,0.5174690134290714
COM,2010,0.29965453878414516,0.050124456801057704
COM,2011,0.3174678857481074,0.15739962290166787
COM,2012,0.31854431237269404,0.04415882356792267
COM,2013,0.3091158788201264,0.07303392597354907
COM,2014,0.3045531769427833,0.0541242714724568
COM,2015,0.2667658280957569,0.1821331893857856
COM,2016,0.2748934308876131,-0.06892822691832912
COM,2017,0.25098157475743527,0.30811381536079807
COM,2018,0.27072875011554365,0.018097749805798813
COM,2019,0.2644881658673418,-0.0015596513485593988
COM,2020,0.33636152081686865,-0.012566439118034012
COM,2021,0.6080002785397763,-0.18580952317201493
CPV,2001,0.383618446246833,
CPV,2002,0.4822602654757474,-3.4804754330286105
CPV,2003,0.36612025607751086,6.806714837091173
CPV,2005,0.45483852371428235,-1.0827765879476807
CPV,2006,0.6939118543565493,-0.8231424198795665
CPV,2007,0.6415332781309548,1.4458562796616619
CPV,2008,0.9685769532213355,-0.6256624336924901
CPV,2009,0.6411450363980253,0.29347574168902213
CPV,2010,0.9009622052209812,-0.147453936395479
CPV,2011,1.0265458005058736,0.0029724877150911766
CPV,2012,1.0316351545307152,0.03829565047589867
CPV,2013,0.9698793182830114,-0.04534807796830975
CPV,2014,0.9604975675312535,-0.06642047317210853
CPV,2015,0.5514619710812163,0.11242749450065403
CPV,2016,0.4414069286488488,0.06371672815281926
CPV,2017,0.5290164064427421,0.0010645125475470252
CPV,2018,0.6136152401644142,0.08047854084323802
CPV,2019,0.503183084179766,-0.010065904581544771
CPV,2020,0.470976822404033,-0.08634262183673869
CPV,2021,0.6999389334533059,0.0769144172383811
CPV,2022,0.861194205572153,-0.030764177733690445
CPV,2023,0.6764694592799202,0.0004176159899138554
CRI,2001,0.2925940936334,
CRI,2002,0.2597554308461964,0.06276462092199608
CRI,2003,0.3548946872868163,0.04918460044096307
CRI,2004,0.43064897150165876,0.09430583533406534
CRI,2005,0.47175611549970303,-0.12126639751382484
CRI,2006,0.5619466111314584,0.20334697611675168
CRI,2007,0.6896115526052492,0.02824631737210126
CRI,2008,0.7823552821850869,-0.054709567913953094
CRI,2009,0.4768684680650959,0.10235935201914259
CRI,2010,0.6947485465892098,-0.06432328722985758
CRI,2011,0.8941806907719503,0.06397136152513028
CRI,2012,0.7582313152883307,0.1731094945463596
CRI,2013,0.7752086417119296,-0.004800640546587687
CRI,2014,0.794034224713085,0.002325145554909369
CRI,2015,0.4373316000121643,0.03423509270599823
CRI,2016,0.3840845043013477,0.0875393871751271
CRI,2017,0.5382565677415806,0.0696304244543633
CRI,2018,0.5523461624901639,0.026036099451307138
CRI,2019,0.37204120075888153,0.10455905869419979
CRI,2020,0.3469446392261965,-0.08823700798372869
CRI,2021,0.6223229884137808,0.12817737490053815
CRI,2022,0.7228705042002342,0.002293887044665155
CRI,2023,0.49597377439368917,0.09798179342371327
CUB,2001,0.388347078254183,
CUB,2002,0.3295110993398154,0.38773637646440307
CUB,2003,0.3885569798192641,-0.23546872660684315
CUB,2004,0.4731644168167229,0.4959223107945441
CUB,2005,0.5876833397786705,0.07261723955243937
CUB,2016,0.4870857853512517,-0.14658454077683913
CUB,2017,0.605243705857061,0.13275157940014992
CUB,2018,0.6061474022896707,0.15512925058149207
CUB,2019,0.5015116791915825,-0.02177609708200734
CUB,2020,0.6116565374786326,-0.12389154643661016
CUB,2021,0.7805178849919217,0.2679262056549341
CYM,2020,0.4086956185778867,
CYM,2021,0.6324796757533586,0.07228496346099433
CYM,2022,0.8088057188922534,0.188038373180893
CYM,2023,0.6509019676948797,-0.28003123182715584
CYM,2024,0.6450344161427379,0.23034018623860852
CYP,2001,0.34050718734006497,
CYP,2002,0.34948580910352073,-0.036515211503974854
CYP,2003,0.4170294287056826,0.33076791667722816
CYP,2004,0.4544362839020588,0.42823360126051213
CYP,2005,0.5132415566360224,0.015243171658084975
CYP,2006,0.6299175162905261,0.2663682069555797
CYP,2007,0.7119787673335987,-0.02349757717756873
CYP,2008,0.9031281019324241,-0.003249046047411497
CYP,2009,0.6273176136115519,-0.03965642561711391
CYP,2010,0.8529518265519935,0.020008051931093007
CYP,2011,1.0230156368185537,0.05965607246474747
CYP,2012,1.058797373064862,-0.02597558366572983
CYP,2013,1.0110142995607034,-0.06266327011682904
CYP,2014,0.917950027566419,-0.03995998665562084
CYP,2015,0.5844544990190833,0.11359934268013916
CYP,2016,0.5230898638033235,-0.005825494903845652
CYP,2017,0.6373324549993645,0.039966155105922496
CYP,2018,0.6643088548617062,-0.03496687049512914
CYP,2019,0.5721099250803044,0.15190897096142209
CYP,2020,0.5464269776575298,-0.14784110165140518
CYP,2021,0.7783452042928952,-0.020170293806874184
CYP,2022,0.9185758756426,0.16653579344606229
CYP,2023,0.786265175734717,-0.077375177096215
CYP,2024,0.7606939179228962,-0.07034660855787678
CZE,2006,0.3970224334087592,
CZE,2007,0.4126598044811967,-0.006888635746118865
CZE,2008,0.6053543010441828,0.2489453570784974
CZE,2009,0.438872305763291,0.009795297543039538
CZE,2010,0.4537963661673277,0.21727079432909946
CZE,2011,0.5648400559878372,-0.19863438678109802
CZE,2012,0.6667371437299966,-0.20899688174664988
CZE,2013,0.5898559072911157,0.14058154852983407
CZE,2014,0.47357985135516356,-0.2215783864672929
CZE,2015,0.35455418083838275,0.28229492994152494
CZE,2016,0.2764928263043121,-0.10730899061530508
CZE,2017,0.30711124533842826,0.04510869819619501
CZE,2018,0.38966907816490576,-0.1077608553263758
CZE,2019,0.27010460468392805,0.14938430569657868
CZE,2020,0.17853319059436126,-0.1110479454275044
CZE,2021,0.5533252319234512,0.024810170702632917
CZE,2022,1.4584978262330563,0.030548734379223674
CZE,2023,0.7777538311700142,-0.2855434417707343
CZE,2024,0.6738095545461532,-0.16459542590096632
DEU,2001,0.176849498013275,
DEU,2002,0.15856831322286108,0.15728395052053656
DEU,2003,0.20074273260426534,0.11325751604603695
DEU,2004,0.21566063923310855,0.014014117225769951
DEU,2005,0.2826985796744011,-0.07210117238913227
DEU,2006,0.3727414520961673,0.06427221947217632
DEU,2007,0.3908042445886548,-0.09692244088809332
DEU,2008,0.5478598484695905,0.065161304409461
DEU,2009,0.42484334392710743,-0.0008379701361462821
DEU,2010,0.38716185205248793,0.03680703365015603
DEU,2011,0.5058923285442611,0.09020377880680641
DEU,2012,0.5351443267373345,-0.1624957659177646
DEU,2013,0.5227088371496437,0.03986841111602857
DEU,2014,0.4472242274245642,0.02148689812998228
DEU,2015,0.3256448949073119,0.1615497473108718
DEU,2016,0.24055645490727903,-0.01702399921633102
DEU,2017,0.27308328886733635,-0.09742690055713865
DEU,2018,0.32680344659861993,0.15446512178505856
DEU,2019,0.2547472192818109,0.17477819143243067
DEU,2020,0.1967377687309164,-0.024926813844345475
DEU,2021,0.41245511570561283,-0.03568763274363107
DEU,2022,1.2425481057509202,-0.6712998957979295
DEU,2023,0.6793729763088588,-0.24407731694014245
DEU,2024,0.5738117408411071,-0.07574477478389952
DJI,2009,1.0447807130033342,
DJI,2021,0.8435576836513772,5.3169173539301315
DJI,2022,0.9625990887792528,-0.29006579170691893
DJI,2023,0.5263846500784393,-0.39948231466503437
DMA,2001,0.5642158381743226,
DMA,2002,0.5017416844300067,0.11984761206762151
DMA,2003,0.40957026555136705,-0.06866778174040356
DMA,2004,0.755902386521909,-0.10122160605881625
DMA,2005,0.8708954259756858,0.17311268620672848
DMA,2006,0.7744879385985032,-0.05645893763847454
DMA,2007,0.8290180238762911,0.03357743366067112
DMA,2008,1.08893873150634,0.03257797597562018
DMA,2009,0.7667112633860683,0.13232929897364798
DMA,2012,1.0056956221941844,0.02519630996243194
DMA,2013,0.9174416367048348,-0.005812960833083025
DMA,2016,0.7088612308390225,0.27566403137510953
DMA,2017,0.8307622170185626,-0.23422597250550936
DMA,2018,0.6156675568225806,0.1534069334784487
DMA,2019,0.6655573728738986,-0.14933742276144102
DMA,2020,0.8264661087148737,0.1371725003841373
DMA,2021,0.8063639105985255,-0.4355534130164287
DMA,2022,1.0269647778553128,0.10889739115026487
DMA,2023,0.8743329625286633,0.3574572750984011
DNK,2001,0.43048084925000507,
DNK,2002,0.42698788452829284,-0.775628053049946
DNK,2003,0.3536566002911321,1.0576675441917693
DNK,2004,0.3102640257593476,1.980632605586159
DNK,2005,1.6425768417736084,-2.3445010850786936
DNK,2006,2.579121459876058,-0.9160835701257675
DNK,2007,2.9861567878385706,0.5226501127582281
DNK,2008,1.1683359722070088,1.3780658089253137
DNK,2009,1.7240705114360098,-1.4409975095862642
DNK,2010,0.49521510792047796,3.369173495231692
DNK,2011,0.35048275829461145,1.688390073830874
DNK,2012,0.9702879761518228,-0.4275908374545807
DNK,2013,1.0276929037280031,0.09830001621241635
DNK,2014,0.6307352957486161,-0.7256407442955144
DNK,2015,0.463745248187232,0.076193518796007
DNK,2016,0.46022656665079426,0.03439702293467306
DNK,2017,0.45491101686420865,-0.1641531962875682
DNK,2018,0.48550411479434297,0.12132388230369173
DNK,2019,0.48127348017290394,0.8048693359771129
DNK,2020,0.5480010179928745,0.86655080384444
DNK,2021,1.3430014901843914,-0.40146830153747715
DNK,2022,2.727165871670914,-0.19609017424862074
DNK,2023,1.4381429845970264,-0.04876491157989804
DNK,2024,0.5332577690232528,0.498236849466835
DOM,2002,0.2587892189526277,
DOM,2003,0.27716641128987174,0.4938004951361208
DOM,2004,0.3865198110795572,-0.09569727874581702
DOM,2005,0.4719594667027354,0.16829107033225554
DOM,2006,0.5680530075329852,0.029665615227369102
DOM,2007,41.58100773622848,-3.9609085684717087
DOM,2008,51.29017921208381,-0.026723887105330135
DOM,2009,0.8993210602682131,3.64420641410835
DOM,2014,0.5567067684241591,1.0770818726871845
DOM,2015,0.34481268900211154,-0.0034201995633829085
DOM,2016,0.36748788993574505,0.057281874173639835
DOM,2019,0.32376243609584826,0.1588129143407464
DOM,2021,0.4433436242102387,0.14661620842889178
DOM,2022,0.6205029369078444,-0.0067874539920573795
DOM,2023,0.48008928279768837,0.006158094193644104
DOM,2024,0.4610079952721198,0.14942912707575573
DZA,2001,20.482193732193732,
DZA,2002,58.482674772036475,-0.5347321019462292
DZA,2003,34.85024630541872,0.21029540883636066
DZA,2004,35.18942731277533,1.1049958114498981
DZA,2005,13.476452193689,0.5433785751853595
DZA,2006,0.3571365505930568,7.398479563922741
DZA,2007,36.71634809008953,-6.28047287962413
DZA,2008,130.84882005899706,-3.1698776744693618
DZA,2009,33.60797996063697,1.416261190769358
DZA,2010,1.8350609447276902,2.360695321065627
DZA,2011,37.58114803625378,-1.968256780090062
DZA,2013,1.119011264672409,8.883376977243389
DZA,2014,0.9337961191471352,0.9953254691500462
DZA,2015,0.6339995765253074,-1.4235054604891815
DZA,2016,4.4603665417776375,-6.777315799106896
DZA,2017,1.5277944450612302,0.44968990670773046
ECU,2001,1.2970274376132533,
ECU,2002,1.3467593754341716,-0.06289360650229625
ECU,2003,0.38192698403615144,1.5664758971195347
ECU,2004,0.4585897821115335,0.07913901102200782
ECU,2005,0.5410634516965445,0.08854012987280768
ECU,2006,0.6632696954309352,0.09576537152604558
ECU,2007,0.7425522723479664,0.14236874436786806
ECU,2008,0.9070460456139949,-0.13436527134632215
ECU,2009,0.507241410965043,0.07846720072573277
ECU,2010,0.702616380856495,0.029700866478890475
ECU,2011,0.9316115183569489,0.11815064085278948
ECU,2012,0.830982635151812,-0.1725397743348971
ECU,2013,0.7991250099191313,0.05960115677196853
ECU,2014,0.7559620923182422,0.1151250271442592
ECU,2015,0.4233519396210797,0.007694257465566068
ECU,2016,0.3570047092941835,-0.102035880360134
ECU,2017,0.5457234040939262,0.02642603562765089
ECU,2018,0.5675886188941139,0.08103444293762152
ECU,2019,0.3811725557065346,0.0778193439935535
ECU,2020,0.34428028821946804,0.020807731595166246
ECU,2021,0.6620095061683853,0.033829056592395546
ECU,2022,0.7043071757835245,0.07690411147674325
ECU,2023,0.662218238596047,-0.2291730072983036
ECU,2024,0.5730911210056914,0.3916257119954629
EGY,2001,0.2767234882291608,
EGY,2002,0.24949826148745333,0.27763797409295066
EGY,2003,0.32559944402537355,-0.010797672973971828
EGY,2004,0.39957231165429924,0.18117505076016727
EGY,2005,0.48749709598244434,0.18549535683103002
EGY,2006,0.5804026729880998,0.08159018908338211
EGY,2007,0.667342745503227,0.07779117998252616
EGY,2008,0.8752955962089572,-0.11292481597483572
EGY,2009,0.5735328628561982,0.25986066179517664
EGY,2010,0.7734471073141487,0.03623422990460057
EGY,2011,0.8040579573564902,0.0905535687007557
EGY,2013,0.9338156445103858,-0.41688554545419976
EGY,2014,0.8393260108648114,-0.3245535997727451
EGY,2015,0.45691720900929145,1.484016887563719
EGY,2016,0.3387581437121182,0.5636496340449746
EGY,2017,0.3769201849900091,-0.012696491079971395
EGY,2019,0.4794184260432086,-1.445046347792026
EGY,2020,0.37664220867585596,0.39487557863931855
EGY,2021,0.5666920997662865,0.2283724302697685
EGY,2022,1.0078889581974921,-0.24891620136736137
EGY,2023,0.6854115841658959,0.43438304823343543
EGY,2024,0.5564672271315945,0.8065371758658522
ERI,2003,0.7591784989858013,
ESP,2001,0.19265344668069603,
ESP,2002,0.16717465155930428,0.18304380678470622
ESP,2003,0.20824608939463218,-0.03954267359888064
ESP,2004,0.21470457757985345,0.11947765320013204
ESP,2005,0.2697481525617354,0.20286020426316398
ESP,2006,0.3512651898720043,0.08085728145942994
ESP,2007,0.3670771404498323,0.028506590009374833
ESP,2008,0.5021976560935743,0.14720937654597677
ESP,2009,0.36461471651154614,-0.14235990645940078
ESP,2010,0.3810632216071283,-0.00669825219919673
ESP,2011,0.4889427503826795,-0.0019075574207114698
ESP,2012,0.5310008391635923,-0.05304379385859548
ESP,2013,0.5289966418532577,-0.020620983108599944
ESP,2014,0.5174867672513825,0.015491502619095598
ESP,2015,0.35531537432503746,-0.10641305029330184
ESP,2016,0.25773303225276084,0.06024713813686233
ESP,2017,0.3024166530830836,0.011713360242964654
ESP,2018,0.3570829385751251,-0.035503685794928685
ESP,2019,0.3163043325317404,0.04824058778523721
ESP,2020,0.2463575525881112,-0.135725237016473
ESP,2021,0.4595042270614116,0.060733428237593756
ESP,2022,0.9054700140608826,-0.25559058698032544
ESP,2023,0.6251633757943414,0.2173020879836116
ESP,2024,0.5113719580821343,-0.23385443756822966
EST,2001,4.696429898969981,
EST,2002,7.65291628056076,-0.4097742574000627
EST,2003,1.2560112677009623,2.13526540815025
EST,2004,0.4384905703479176,-3.446017003069594
EST,2005,0.4671765477060064,0.41090116856913106
EST,2006,0.6205430866226734,0.23424165112769657
EST,2007,0.2810559909114034,5.493986431975198
EST,2008,0.4190849577830188,-0.1254715828066466
EST,2009,0.4403042060881699,-0.3839569462320256
EST,2010,0.4312179347351314,0.021379747467747734
EST,2011,0.5117498611213542,-0.014123211436572802
EST,2012,0.5784418860081438,-0.04841536656332934
EST,2013,0.5834034944489631,0.15087632774899262
EST,2014,0.5708428087515842,-0.2959458386349958
EST,2015,0.4115799457087142,0.045066908976988174
EST,2016,0.2855865063849057,-0.010072125774634344
EST,2017,0.31862655566123504,-0.06362935297934769
EST,2018,0.3905012671414708,-0.020435554161174707
EST,2019,0.3269825113508225,-0.04998592699745785
EST,2020,0.1788855628215633,0.2783129780140001
EST,2021,0.47633537639073836,-0.17538357895735857
EST,2022,1.3234823751263223,0.695385905059986
EST,2023,0.6701060723336584,-0.130652848742983
EST,2024,0.5400683871953589,0.10111749152092742
ETH,2001,0.7001369083785982,
ETH,2002,0.5573009446530582,0.6241369890731061
ETH,2003,0.4637686093476869,-0.15504789842158928
ETH,2004,0.4646747917259127,0.1266455894182883
ETH,2005,0.3129286394567387,1.7095492684997815
ETH,2006,0.4902827401213376,-0.5571865600520631
ETH,2007,0.5380056121667652,0.4091747444247531
ETH,2008,1.0999452945746377,0.052237098619672295
ETH,2009,0.5610395601639862,0.15686217153716342
ETH,2010,0.7758394322024429,0.10613877739401545
ETH,2011,1.4804168982156307,-0.1764056182345879
ETH,2012,1.557483790539821,-0.06492583969065358
ETH,2013,1.7197049472877117,0.2204052977082629
ETH,2014,1.855841803668679,-0.12685264374535343
ETH,2015,1.362019413514957,0.2498205872289727
ETH,2016,1.0825546304653653,0.04365730761581332
ETH,2017,0.8822915618629291,-0.04265188391566355
ETH,2018,0.8203030061100239,0.5151007350713037
ETH,2019,0.7384971285380902,-0.4304155833116283
