country,year,P_lng,trade_value_usd,net_weight_kg
JPN,2011,0.7655515947769609,60120013901.0,78531629104.0
JPN,2012,0.8618498226776562,75251800748.0,87314284656.0
JPN,2013,0.8269146185962963,72347668952.0,87491099232.0
JPN,2014,0.8386165381796785,74222367050.0,88505727792.0
JPN,2015,0.5358229872091403,45568692440.0,85044302928.0
JPN,2016,0.36251983316669795,30212327724.0,83339792640.0
JPN,2017,0.4175207436796986,34918015924.0,83631811000.0
JPN,2018,0.5176797009432867,42890856045.0,82852111000.0
JPN,2019,0.5160568678158671,39905178443.0,77327095000.0
JPN,2020,0.40364405950596693,30056903301.0,74463881217.0
JPN,2021,0.5244730343539494,38976904279.0,74316317000.0
JPN,2022,0.8924593980527946,64254973133.0,71997643000.0
JPN,2023,0.7015768111740824,46409861708.0,66150792000.0
JPN,2024,0.6249756206581129,41180083628.0,65890704000.0
KAZ,2002,0.23228803716608595,200.0,861.0
KAZ,2003,0.2976190476190476,100.0,336.0
KAZ,2004,520.0,1523.0,1.0
KAZ,2005,330.3333333333333,1982.0,6.0
KAZ,2010,237.49382716049382,19237.0,81.0
KAZ,2011,471.16129032258067,29212.0,62.0
KAZ,2012,0.11183478686852287,90245590.0,806954549.0
KAZ,2013,18.6,93.0,5.0
KAZ,2014,15.076335877862595,5925.0,393.0
KAZ,2016,0.048300021018285906,3285.0,10400000.0
KAZ,2017,0.25913456679969055,684654.93,2642082.6
KAZ,2018,0.27740096492371885,2127388.0,7669000.0
KAZ,2019,0.32064904679376083,2590203.0,8078000.0
KAZ,2020,0.24780615242787743,1107477.91,4469130.0
KAZ,2021,0.2656544862941344,3042864.93,11454220.0
KAZ,2022,0.2996965616698845,3127196.36,10434542.0
KAZ,2023,0.29958769513755407,2498450.53,8339630.0
KEN,2001,0.35181123723825924,1900066.0,5400811.0
KEN,2002,0.33745177758511125,285686.0,846598.0
KEN,2003,4.930693069306931,2490.0,505.0
KEN,2004,14.866666666666667,892.0,60.0
KEN,2005,1.722634318482576,1952606.0,1133500.0
KEN,2006,0.7446154016620499,6720154.0,9025000.0
KEN,2007,0.8850301604645072,2352219.0,2657784.0
KEN,2008,1.69765,67906.0,40000.0
KEN,2010,50.27777777777778,2715.0,54.0
KEN,2013,1.3952451708766715,28170.0,20190.0
KEN,2019,9.839411764705883,334.54,34.0
KEN,2020,1.3467983870967741,835.015,620.0
KEN,2022,0.703955,140.791,200.0
KEN,2023,1.299447191011236,1156.508,890.0
KGZ,2003,0.15788104089219332,12741.0,80700.0
KGZ,2007,0.048300021018285906,48258.0,999130.0
KGZ,2008,0.5836855753646677,180067.0,308500.0
KGZ,2009,0.19299573282243315,221617.0,1148300.0
KGZ,2011,0.3450016716817118,82552.0,239280.0
KGZ,2012,0.34740796393688955,60112.0,173030.0
KGZ,2015,0.16945044522893724,128640.0,759160.0
KGZ,2016,0.20297183666417093,35242.0,173630.0
KGZ,2017,0.1468264751552795,30258.0,206080.0
KGZ,2019,0.34139012043986733,488956.0,1432250.0
KGZ,2020,0.30386801206216657,52399.0,172440.0
KGZ,2021,0.40704833788691824,1863797.0,4578810.0
KGZ,2022,18.048672566371682,4079.0,226.0
KHM,2001,0.33397035444161,5069855.0,15180554.0
KHM,2002,0.3277715925796974,6572003.0,20050557.0
KHM,2003,0.29564975895792955,8325933.0,28161474.0
KHM,2004,0.32523945299356594,7535763.0,23169892.0
KHM,2005,0.32585348131302394,9030052.0,27712001.0
KHM,2006,0.3281566374531268,11244827.0,34266645.0
KHM,2007,0.32561108955838436,14937271.0,45874577.0
KHM,2008,0.32496215154560987,14352151.0,44165608.0
KHM,2009,0.3245701879686051,17733851.0,54637954.0
KHM,2010,0.3260494592247247,16622349.0,50981066.0
KHM,2011,0.3253864495023383,16275511.0,50019019.0
KHM,2012,0.892973063680419,34993348.0,39187462.0
KHM,2013,0.6163987782521921,34812429.0,56477122.0
KHM,2014,0.46773572322602447,2772460.0,5927407.0
KHM,2015,1.058153299792838,7151.0,6758.0
KHM,2016,0.3996816529997825,77229744.0,193228144.0
KHM,2017,0.3349333064598345,102044434.9,304670908.9
KHM,2019,0.47177481497080465,160853014.9,340952950.0
KHM,2020,0.45197751161419186,145598254.8,322136060.0
KHM,2021,0.5667783725479606,168222667.9,296805023.0
KHM,2022,0.6376215694712641,232586945.3,364772706.0
KHM,2023,0.5564751782134921,235709114.4,423575253.0
KIR,2004,0.46436668913536366,15156.0,32638.0
KNA,2002,2.95,59.0,20.0
KNA,2006,6.666666666666667,40.0,6.0
KNA,2009,136.6951871657754,25562.0,187.0
KNA,2017,3.913793103448276,113.5,29.0
KOR,2001,0.26046989962351896,3989796088.0,15317685820.0
KOR,2002,0.22899483996069778,4120225465.0,17992656366.0
KOR,2003,0.26319976574321036,5081948608.0,19308332565.0
KOR,2004,0.3007891460542789,6551553222.0,21781215539.0
KOR,2005,0.3874307159841726,8646484245.0,22317498041.0
KOR,2006,0.47216703537172133,11924908889.0,25255699775.0
KOR,2007,0.4948688990632304,12653251007.0,25568895178.0
KOR,2008,0.7265986771034088,19806104211.0,27258657131.0
KOR,2009,0.5373376319409293,13874984994.0,25821725800.0
KOR,2010,0.5216000948228915,17005963709.0,32603452104.0
KOR,2011,0.6503888752381523,23859293846.0,36684658601.0
KOR,2012,0.7562627714485676,27364463642.0,36183803666.0
KOR,2013,0.7685151005452848,30645106471.0,39875737574.0
KOR,2014,0.6993722155582002,31423901138.0,44931583553.0
KOR,2015,0.5628265531030109,18779095362.0,33365688343.0
KOR,2016,0.3637892450585079,12169979550.0,33453379162.0
KOR,2017,0.4160062489544676,15615666254.0,37537095400.0
KOR,2018,0.5268373423848355,23188916215.0,44015323800.0
KOR,2019,0.5047225687952326,20566591669.0,40748309944.0
KOR,2020,0.39314929311039404,15716276195.0,39975338810.0
KOR,2021,0.5541423547334215,25452783227.0,45931849478.0
KOR,2022,1.078201268021905,50022187600.0,46394109415.0
KOR,2024,0.6319815796982107,29272042859.0,46317873494.0
KWT,2007,0.048300021018285906,42.0,1000.0
KWT,2010,0.27252631578947367,5178.0,19000.0
KWT,2011,1.4383394383394383,1178.0,819.0
KWT,2013,0.048300021018285906,37116.0,12182000.0
KWT,2014,0.14275,1142.0,8000.0
KWT,2015,5.3012330677290835,13306.095,2510.0
KWT,2019,1.1408080010527701,8669.0,7599.0
KWT,2022,1.1449310813073388,46684.653,40775.077
KWT,2023,0.9750107575757576,19305.213,19800.0
LAO,2013,0.7321206080239222,2938.0,4013.0
LAO,2014,0.8124944221329764,18208.0,22410.0
LAO,2015,0.7618713193606204,208288.0,273390.0
LAO,2016,0.4616036142863064,256148.0,554909.0
LAO,2017,0.33493330623356515,382287.0,1141382.457
LAO,2019,2.0985515478557226,73890.0,35210.0
LAO,2020,0.28927640455193554,11204.51,38732.886
LAO,2021,1.3629,545.16,400.0
LAO,2022,0.2688,80.64,300.0
LAO,2023,1.1414035297855811,27444.5,24044.52
LBN,2001,3.1291989664082687,1211.0,387.0
LBR,2019,5.362858347386172,1272.07,237.2
LBY,2007,0.13166639448440395,37087.0,281674.0
LBY,2010,1.2667637734091777,467883.0,369353.0
LCA,2007,5.409090909090909,238.0,44.0
LCA,2016,48.0,240.0,5.0
LKA,2005,20.34285714285714,712.0,35.0
LKA,2007,0.5625,9.0,16.0
LKA,2008,520.0,657.0,1.0
LKA,2019,3.8560360581847983,9410.656,2440.5
LSO,2002,0.23606681651294892,2674706.803,11330295.56
LSO,2003,0.2023343540694108,6040412.197,29853616.43
LSO,2006,0.505955712471584,13656635.87,26991761.4
LSO,2007,0.5139703246585734,10278765.86,19998753.56
LSO,2008,0.9687558180431846,9452328.914,9757184.151
LSO,2011,1.7896965342925482,17183119.42,9601135.774
LSO,2016,0.7889535943222209,3266663.278,4140501.167
LSO,2017,1.1346149747022303,2726846.637,2403323.328
LSO,2018,1.2910097731359165,1873380.117,1451096.774
LSO,2019,0.8537477666471223,3380610.399,3959729.713
LSO,2020,0.7122499254008583,5072843.638,7122280.336
LSO,2021,0.9835357180243162,9434687.472,9592623.124
LSO,2022,1.115147208952826,10967093.65,9834660.0
LSO,2023,1.4050699708057528,8558177.217,6090926.0
LTU,2001,7.894736842105264,18.0,2.28
LTU,2002,3.7142857142857144,52.0,14.0
LTU,2013,1.655120056497175,46873.0,28320.0
LTU,2014,0.5911865429765788,26744166.0,45238117.0
LTU,2015,0.47641589422761926,182086029.0,382199736.0
LTU,2016,0.26478803417529634,248739761.0,939392000.0
LTU,2017,0.30097727516702005,252602051.0,839272835.0
LTU,2018,0.4226172896968417,268459085.0,635229773.0
LTU,2019,0.2573160929972855,349844101.0,1359588889.0
LTU,2020,0.172330915601983,249543767.0,1448049911.0
LTU,2021,0.5706381100419156,643898411.0,1128383120.0
LTU,2022,2.0270879035148797,4441532071.0,2191090018.0
LTU,2023,0.7555070708634476,1708277322.0,2261100376.0
LTU,2024,0.5583697976346512,1015736718.0,1819111138.0
LUX,2001,2.17593984962406,2894.0,1330.0
LUX,2002,3.935429684875361,58571.0,14883.0
LUX,2003,4.456757471568368,16851.0,3781.0
LUX,2004,0.048300021018285906,14392.0,532935.0
LUX,2005,0.7965210949136061,103214.0,129581.0
LUX,2006,1.063167015383116,3490877.0,3283470.0
LUX,2007,5.887716254986862,10583011.0,1797473.0
LUX,2008,0.3980497796124303,5549983.0,13942937.0
LUX,2009,0.3766167336499817,10308.0,27370.0
LUX,2010,0.3576621049672519,136138.0,380633.0
LUX,2011,0.375878084179971,51796.0,137800.0
LUX,2013,0.5177571808754703,5642.0,10897.0
LUX,2014,0.5175312091576908,22967.0,44378.0
LUX,2015,0.4323133314113916,31491.0,72843.0
LUX,2016,0.4315950379211006,7341.0,17009.0
LUX,2017,0.4405759891665879,207687.909,471400.88
LUX,2018,0.4607296502794859,385592.538,836917.133
LUX,2019,0.43660021372462876,17774.547,40711.265
LUX,2020,0.44545644511976207,30737.648,69002.589
LUX,2021,0.4612685423891717,25574.157,55443.098
LUX,2022,0.41068888232199335,5574.334,13573.131
LUX,2023,0.4216947952994941,156095.474,370162.202
LUX,2024,0.42212831582849636,562738.498,1333098.2
LVA,2008,0.9313120765245118,46733.24,50180.0
LVA,2010,0.6265,21301.0,34000.0
LVA,2011,2.991301775147929,50553.0,16900.0
LVA,2013,1.35283470599502,141263.0,104420.0
LVA,2018,0.5125679324579991,288802.301,563442.0
LVA,2019,0.2402450094037461,12795742.54,53261221.0
LVA,2020,0.2785028308775448,1839910.014,6606432.0
LVA,2021,1.1490272329845714,13291475.93,11567590.0
LVA,2022,1.3797384726753055,1919334.873,1391086.0
LVA,2023,0.7235405099557756,1709690.048,2362950.0
LVA,2024,0.6826028537397929,1835637.164,2689173.0
MAR,2004,192.60243627128207,4095.113,21.262
MAR,2005,0.7036587964357741,9877.369,14037.157
MAR,2006,0.6473769243543355,12556.64,19396.181
MAR,2007,1.296743658845471,31396.904,24212.113
MAR,2008,0.8248559767700951,170498422.7,206700839.3
MAR,2010,520.0,155554605.0,12.0
MAR,2013,31.0,93.0,3.0
MAR,2021,13.731857142857143,192.246,14.0
MAR,2022,18.8472,188.472,10.0
MDA,2011,520.0,2002.0,2.0
MDA,2012,520.0,2368.0,3.0
MDA,2013,520.0,12296.0,2.0
MDA,2014,0.8127313101406366,1098.0,1351.0
MDG,2002,0.2129146517577158,10320.399,48472.0
MDG,2007,1.5227949449517582,5481.407,3599.57
MDG,2018,6.7888,67.888,10.0
MEX,2001,0.2661708243618057,4274474.0,16059138.0
MEX,2002,0.23215410896107652,40137012.0,172889518.0
MEX,2003,0.29764580675572583,189770949.0,637573064.0
MEX,2004,0.048300021018285906,253975006.0,522132000000.0
MEX,2005,0.33782482211064707,441092262.0,1305683399.0
MEX,2006,0.3378248220972896,610808688.0,1808063375.0
MEX,2007,0.5798163199927511,959884049.0,1655496777.0
MEX,2008,0.5176869620492774,1505517275.0,2908161467.0
MEX,2009,0.836984066272679,568162586.0,678821269.0
MEX,2010,0.37940813684586583,949747636.0,2503234759.0
MEX,2011,0.4437736250232388,652831333.0,1471090881.0
MEX,2012,0.7320915843858038,477675852.0,652481004.0
MEX,2013,0.7320915847984848,1525347480.0,2083547348.0
MEX,2014,0.048300021018285906,214164374.0,1189350000000.0
MEX,2015,0.44446321323067084,117740770.0,264905545.6
MEX,2016,0.3186485335486488,252936767.0,793779793.0
MEX,2017,0.33493330633261686,962796062.0,2874590385.0
MEX,2019,0.3394224522331282,687799607.0,2026382175.0
MEX,2020,0.27452497815060534,254001850.0,925241308.5
MEX,2021,0.048300021018285906,116833977.0,390906000000.0
MEX,2022,0.3899852778776777,100725669.0,258280696.0
MEX,2023,0.29905597941901296,153374358.0,512861700.0
MEX,2024,0.048300021018285906,929549.0,1729227660.0
MKD,2001,0.8984265350877193,3277.46,3648.0
MKD,2002,0.14588590899981155,9757775.24,66886345.0
MKD,2003,0.1883028125391265,10302112.78,54710350.0
MKD,2004,0.20828136912129164,9952137.87,47782180.0
MKD,2005,0.2938974231920675,922897.57,3140203.0
MKD,2007,28.87,57.74,2.0
MKD,2008,14.903333333333334,178.84,12.0
MKD,2011,3.6123348017621146,820.0,227.0
MKD,2012,1.1567556923958184,64621.0,55864.0
MKD,2015,0.6386439220183486,22275.9,34880.0
MKD,2017,0.6053460406634563,45255.67,74760.0
MKD,2019,0.2721242369245999,32986.9,121220.0
MKD,2020,0.4344628768441308,216744.84,498880.0
MKD,2021,0.5707462925555501,1621821.25,2841580.0
MKD,2022,1.9564061958405548,180615.42,92320.0
MKD,2023,0.7783441636667705,549184.075,705580.0
MKD,2024,0.7683876492465358,3486462.91,4537375.0
MLI,2002,4.364137931034483,3164.0,725.0
MLI,2003,1.153225806451613,572.0,496.0
MLI,2005,0.9595652173913043,22070.0,23000.0
MLI,2007,1.8094302554027506,1842.0,1018.0
MLI,2008,9.63733705772812,41402.0,4296.0
MLI,2012,1.3247300944669367,31412.0,23712.0
MLI,2016,0.7525234241908006,70677.0,93920.0
MLT,2001,1.652051109616678,12283.0,7435.0
MLT,2002,6.02,301.0,50.0
MLT,2003,4.86,4860.0,1000.0
MLT,2005,5.63,1126.0,200.0
MLT,2017,0.5367376423873244,118397185.3,220586700.0
MLT,2018,0.5809434333954488,154380837.5,265741600.0
MLT,2019,0.552663898827085,125705045.2,227452970.0
MLT,2020,0.5544223864444895,166917103.7,301064870.0
MLT,2021,0.535017155449044,161676673.7,302189700.0
MLT,2022,0.7261885299176629,165833868.7,228362005.0
MLT,2023,0.6129296896132383,161789533.8,263961000.0
MMR,2001,0.47619047619047616,800.0,1680.0
MMR,2011,0.44377373192943215,1371370.0,3090246.0
MMR,2013,0.7320912109142158,448288.0,612339.0
MMR,2014,0.9444971517348524,346526.56,366890.0
MMR,2015,0.7158878799110452,38629.31,53960.0
MMR,2020,0.2745249781409408,94239464.0,343281928.8
MMR,2021,0.4553799910818069,112970293.0,248079176.1
MNE,2006,0.4976769609182837,9105.0,18295.0
MNE,2007,0.75672876968128,356616.0,471260.0
MNE,2009,0.7913343965975544,14885.0,18810.0
MNE,2011,7.222,3611.0,500.0
MNE,2012,2.0727272727272728,228.0,110.0
MNE,2014,4.8,24.0,5.0
MNE,2021,1.6782579843959253,248252.788,147922.9
MNE,2022,1.9773429931111592,1053679.218,532876.3
MNE,2023,1.3615951706669411,1087261.248,798520.2
MNE,2024,1.154969105250713,1142978.216,989618.0
MNG,2001,0.2660857908847185,794.0,2984.0
MNG,2004,251.25,10050.0,40.0
MNG,2005,0.2841018673785919,59806.0,210509.0
MNG,2006,0.5952972972972973,44052.0,74000.0
MNG,2013,0.7321086644327429,12235.0,16712.0
MNG,2015,8.165322580645162,2025.0,248.0
MNG,2018,0.9217053240235653,591384.57,641620.0
MNG,2019,0.7841862455985915,356334.23,454400.0
MNG,2020,0.6601793598775486,504631.2,764385.0
MNG,2021,0.6426440023990404,642901.06,1000400.0
MNG,2022,0.7112562323008849,642975.634,904000.0
MOZ,2001,0.2661630262221492,4862.0,18267.0
MOZ,2002,0.23216019978726357,15060.0,64869.0
MOZ,2003,1.659968934862355,50229.0,30259.0
MOZ,2004,520.0,10887.0,2.0
MOZ,2005,0.3378136447517008,12265.0,36307.0
MOZ,2006,0.33782911077993044,13601.0,40260.0
MOZ,2007,0.5819672131147541,71.0,122.0
MOZ,2008,0.5176571920757967,4207.0,8127.0
MOZ,2009,0.837056277056277,4834.0,5775.0
MOZ,2010,0.379410851361732,69642.0,183553.0
MOZ,2011,1.3851214866970625,72000.0,51981.0
MOZ,2012,1.4483941245202054,5262110.0,3633065.0
MOZ,2013,16.813880126182966,5330.0,317.0
MOZ,2014,7.084708470847085,6440.0,909.0
MOZ,2015,1.1025548525570175,3368491.22,3055168.831
MOZ,2017,46.776066666666665,4209.846,90.0
MOZ,2018,2.2881484962406016,1217.295,532.0
MOZ,2019,2.032879104840671,8357.166,4111.0
MOZ,2020,0.46216967139072296,2808.368,6076.487
MOZ,2021,0.8894262349154493,1472299.266,1655336.0
MOZ,2023,81.08108108108108,3000.0,37.0
MRT,2001,1.1993079584775086,3466.0,2890.0
MRT,2002,0.10311962662736428,2099.0,20355.0
MRT,2003,0.2677575703018663,469963.0,1755181.0
MRT,2004,0.1738143289606458,3445.0,19820.0
MRT,2005,12.971166448230669,19794.0,1526.0
MRT,2007,2.3716862996929624,236367.0,99662.0
MRT,2008,0.3921818181818182,8628.0,22000.0
MRT,2009,0.37810865980518965,61682.0,163133.0
MRT,2010,0.22509598422745666,17354.0,77096.0
MRT,2011,1.2815734081740047,29225.0,22804.0
MRT,2013,0.8361904761904762,439.0,525.0
MRT,2014,0.36421761717189016,12760.0,35034.0
MRT,2017,0.20006103846153847,5201.587,26000.0
MRT,2019,3.3606,336.06,100.0
MRT,2021,7.762565789473685,2359.82,304.0
MUS,2010,38.666666666666664,116.0,3.0
MUS,2012,10.166666666666666,61.0,6.0
MUS,2013,13.6,68.0,5.0
MUS,2014,30.181818181818183,332.0,11.0
MUS,2015,9.875,79.0,8.0
MUS,2016,7.336200000000001,110.043,15.0
MUS,2017,6.029521739130435,138.679,23.0
MUS,2018,7.520428571428572,210.572,28.0
MUS,2019,14.4706,72.353,5.0
MUS,2020,4.1354375,66.167,16.0
MUS,2021,8.298802083333333,1593.37,192.0
MWI,2001,0.4577568423076923,119016.779,260000.0
MWI,2002,0.49305888606195475,69572.088,141103.0
MWI,2003,0.4961411042944785,29356.173,59169.0
MWI,2004,6.363568181818182,279.997,44.0
MWI,2005,11.545485981308412,1235.367,107.0
MWI,2006,1.485642857142857,20.799,14.0
MWI,2007,1.278857442447929,53663.416,41962.0
MWI,2008,1.3319304889247103,86594.262,65014.1
MWI,2009,1.41402598740126,141416.739,100010.0
MWI,2010,1.2954496381469314,108833.315,84012.0
MWI,2011,0.8903956383837451,655.219,735.874
MWI,2013,1.9648836129276848,41462.974,21102.0
MWI,2014,1.47444,1068.969,725.0
MWI,2015,1.4669505562422742,2373.526,1618.0
MWI,2016,0.914300625840975,24897.356,27231.039
MWI,2017,1.4193366118274788,79802.201,56225.0
MWI,2018,1.272455953770836,129697.618,101927.0
MWI,2019,0.8345166597077244,39973.348,47900.0
MWI,2020,0.8062969164882228,112962.198,140100.0
MWI,2021,1.5438630290135396,399088.593,258500.0
MWI,2022,1.319160623819441,408550.641,309705.0
MWI,2023,1.0840159459864274,940849.96,867930.0
MYS,2001,0.2661647846089502,3182.0,11955.0
MYS,2002,520.0,2905.0,4.0
MYS,2005,1.44625,4628.0,3200.0
MYS,2006,9.772058823529411,1329.0,136.0
MYS,2007,338.2544642857143,75769.0,224.0
MYS,2008,0.7342392752464695,82668.0,112590.0
MYS,2009,0.27281902051616724,306008.0,1121652.0
MYS,2010,0.6422726053125839,9575.0,14908.0
MYS,2011,1.5454085757455558,3062292.0,1981542.0
MYS,2013,0.8418726659190026,877816118.0,1042694642.0
MYS,2014,0.837375982688124,1290580535.0,1541219908.0
MYS,2015,0.5215387876086602,729504966.0,1398754960.0
MYS,2016,0.3712142896045327,376697925.0,1014772156.0
MYS,2017,0.429344474673023,604973817.1,1409063940.0
MYS,2018,0.5596510621709911,677495555.1,1210567800.0
MYS,2019,0.5364781230135034,1322883968.0,2465867500.0
MYS,2020,0.4424742475840003,1166746671.0,2636869100.0
MYS,2021,0.41414866455627497,352909536.9,852132500.0
MYS,2022,0.7512635541597575,2179242780.0,2900770000.0
MYS,2023,0.7084802550530445,1533776860.0,2164883000.0
MYS,2024,0.673312883730469,2185241812.0,3245507200.0
NAM,2001,0.18537255894163976,1457268.0,7861293.0
NAM,2002,0.1588163033727156,6983939.0,43974950.0
NAM,2003,0.37291595734592,1918939.0,5145768.0
NAM,2004,0.3378247187284194,1417674.0,4196478.0
NAM,2005,0.337824805488738,1520992.0,4502310.0
NAM,2006,0.5372752357347975,612180.0,1139416.0
NAM,2007,0.5645497094513349,2356916.0,4174860.0
NAM,2008,0.7217513706745015,3808656.0,5276964.0
NAM,2009,0.42580371921518073,2376738.0,5581769.0
NAM,2010,0.7669056230224917,3710169.0,4837843.0
NAM,2011,0.8730791271565874,3470617.0,3975146.0
NAM,2012,0.9380799632418574,3809675.0,4061141.0
NAM,2013,0.8245884484758025,3670512.0,4451326.0
NAM,2014,0.7014099883130086,6531574.0,9312063.0
NAM,2015,0.7370062644988753,5238869.0,7108310.0
NAM,2016,0.7200138408048391,3891178.0,5404310.0
NAM,2017,0.7227163624724432,3111437.761,4305199.0
NAM,2019,0.803702126448255,4347065.943,5408802.341
NAM,2020,0.6867309683670142,3902446.282,5682642.056
NAM,2021,1.0247224379272042,4446537.086,4339260.0
NAM,2022,1.10845037222456,4544917.826,4100244.756
NAM,2023,1.031614811334637,2909365.249,2820205.0
NCL,2003,0.297111416781293,216.0,727.0
NCL,2004,3.1063372717508058,2892.0,931.0
NCL,2005,38.0,38.0,1.0
NCL,2006,23.38095238095238,491.0,21.0
NCL,2008,34.0,238.0,7.0
NCL,2009,26.25,105.0,4.0
NCL,2010,23.12,578.0,25.0
NCL,2011,15.5,403.0,26.0
NCL,2012,23.148936170212767,3264.0,141.0
NCL,2014,21.0,210.0,10.0
NCL,2015,23.666666666666668,71.0,3.0
NER,2001,0.7588235294117647,129.0,170.0
NER,2002,2.7381443298969073,2656.0,970.0
NER,2003,0.58125,93.0,160.0
NER,2004,1.8666666666666667,784.0,420.0
NER,2005,1.1,66.0,60.0
NER,2006,2.137212643678161,2975.0,1392.0
NER,2007,2.4716666666666667,1483.0,600.0
NER,2008,1.7783783783783784,329.0,185.0
NER,2009,0.5811128824109921,7655.0,13173.0
NER,2010,0.07868510867612717,10951.0,139175.0
NER,2011,0.048300021018285906,7270.0,173604.0
NER,2012,0.12257288321953007,15384.0,125509.0
NER,2013,0.0667521858015731,9887.0,148115.0
NER,2014,0.17281843396628974,12150.0,70305.0
NER,2015,0.10754690757470466,7738.0,71950.0
NER,2016,0.18971275877257376,6460.668,34055.0
NER,2017,1.8426854838709676,456.986,248.0
NER,2018,1.3496000000000001,53.984,40.0
NER,2019,0.5120216666666667,307.213,600.0
NER,2023,2.50672,752.016,300.0
NGA,2001,1.678977417546006,922222.0,549276.0
NGA,2002,1.0379896338532792,760207.0,732384.0
NGA,2003,0.9920593957200143,574701.0,579301.0
NGA,2006,1.2820532309758168,101204.0,78939.0
NGA,2007,0.5798157927719495,171168.0,295211.0
NGA,2008,0.5176874146879854,247657.0,478391.0
NGA,2009,0.7221785080922177,361615.0,500728.0
NGA,2010,6.53979352760287,178641.0,27316.0
NGA,2011,65.9198868185164,200331393.0,3039013.0
NGA,2012,1.011039393939394,333643.0,330000.0
NGA,2013,0.6161946184131547,442453.0,718041.0
NGA,2014,0.8124899894288369,50727.0,62434.0
NGA,2016,0.461611203674517,20502.0,44414.0
NGA,2017,0.3334415593058307,28810.201,86402.55
NGA,2024,0.28740013999999997,14370.007,50000.0
NIC,2001,0.5714285714285714,4.0,7.0
NIC,2002,44.4,888.0,20.0
NIC,2003,4.294117647058823,73.0,17.0
NIC,2005,0.3389830508474576,40.0,118.0
NIC,2007,1.356060606060606,179.0,132.0
NIC,2021,0.8749559995243192,14715.01,16818.0
NLD,2013,0.6631055842967115,389906859.4,588001170.0
NLD,2014,0.5695370770520545,410321341.2,720447110.0
NLD,2015,0.36970364589642085,522532034.8,1413380800.0
NLD,2016,0.2448016028851097,46905088.72,191604500.0
NLD,2017,0.293631141477624,53103133.21,180849800.0
NLD,2018,0.4377179687088993,1015067094.0,2318998000.0
NLD,2019,0.33458346601253786,1973687791.0,5898940000.0
NLD,2020,0.24219554953312794,261222674.1,1078561000.0
NLD,2021,0.7234251532084569,4258758142.0,5886936780.0
NLD,2022,1.2879424799372632,18978096917.0,14735205347.0
NLD,2023,1.1569152922027188,18465048715.0,15960588333.0
NLD,2024,0.6279948668843867,8434754700.0,13431247841.0
NOR,2007,0.4996719505687641,58992769.5,118063000.0
NOR,2008,0.8944980229187427,394974.547,441560.0
NOR,2009,0.8785114157225633,203164.55,231260.0
NOR,2010,0.5475665358729592,2405278.0,4392668.0
NOR,2011,1.0296488261042578,1035003.0,1005200.0
NOR,2012,0.7257204058624577,321857.0,443500.0
NOR,2020,0.3382311271267234,8411492.562,24869067.0
NOR,2021,0.4863739869106056,57336596.76,117885821.0
NOR,2022,1.0039968755748812,50057408.75,49858132.0
NOR,2023,0.5701620965281303,43009046.55,75433016.0
NOR,2024,0.5993452950371774,33402961.91,55732417.0
NPL,2003,0.8936270013032778,301012.0,336843.0
NPL,2010,520.0,905541.0,300.0
NPL,2011,2.6666666666666665,240.0,90.0
NPL,2012,41.605,8321.0,200.0
NPL,2014,2.5769026077700903,4842.0,1879.0
NPL,2015,0.430267604347429,14133.0,32847.0
NPL,2016,2.440125,917.487,376.0
NPL,2017,1.2280303370786516,1092.947,890.0
NPL,2019,2.0395641025641025,795.43,390.0
NPL,2020,4.922533185840709,4449.97,904.0
NZL,2005,520.0,1179.0,2.0
NZL,2007,1.1662343520920266,10341.0,8867.0
NZL,2008,0.7564874176806664,34691.0,45858.0
NZL,2009,1.6902451931557594,19164.0,11338.0
NZL,2010,3.551229838891647,78691.702,22159.0
NZL,2011,5.37025084049309,28752.323,5354.0
NZL,2012,17.285805263157894,3284.303,190.0
NZL,2013,5.153660798122066,52691.028,10224.0
NZL,2014,2.8273635065786933,73276.78,25917.0
NZL,2015,32.37044,1618.522,50.0
NZL,2016,2.5504963001428016,39292.946,15406.0
NZL,2017,2.2131211658411956,155053.482,70061.0
NZL,2018,2.0508073738780563,53009.269,25848.0
NZL,2019,2.5430675033525603,2637.84,1037.267
NZL,2020,14.3315,1146.52,80.0
NZL,2021,2.227050541333476,64620.172,29016.033
NZL,2022,3.390170620695211,84167.766,24827.0
NZL,2023,27.75556230031949,17374.982,626.0
NZL,2024,18.705519039735098,22596.267,1208.0
OMN,2001,1.1860798993842028,599784.0,505686.0
OMN,2002,1.308598494049065,32325.0,24702.0
OMN,2003,0.29764580683954817,2326279700.0,7815597084.0
OMN,2004,0.41352806517207424,32335.0,78193.0
OMN,2006,18.464471403812826,21308.0,1154.0
OMN,2007,4.091617933723197,4198.0,1026.0
OMN,2008,4.092735236369129,27098.0,6621.0
OMN,2009,4.097222222222222,590.0,144.0
OMN,2012,0.23791322314049587,4606.0,19360.0
OMN,2013,12.515625,801.0,64.0
OMN,2017,0.6766800840202298,49498505.3,73149050.0
OMN,2019,9.489641725352113,53901.165,5680.0
OMN,2022,1.1449310736520308,43602764.56,38083309.61
OMN,2023,0.6548625878783322,7045.514,10758.767
PAK,2003,0.21835897435897436,17032.0,78000.0
PAK,2005,0.4605290230270174,1463844.0,3178614.0
PAK,2007,0.2225340063307383,26012.0,116890.0
PAK,2008,0.5465783028382077,18969.0,34705.0
PAK,2011,0.7135,7135.0,10000.0
