country_code,country_name,region,out_degree,in_degree,out_strength,in_strength,total_strength
IRN,Iran,Middle_East,84,51,32578114307.974003,1572716549.237,34150830857.211002
IRQ,Iraq,Middle_East,22,18,8685916334.02,179209936.563,8865126270.583
JOR,Jordan,Other,23,42,29085244.678,931670804.88,960756049.558
KAZ,Kazakhstan,Former_USSR,55,49,8539880434.714001,795200496.623,9335080931.337
KEN,Kenya,Other,53,49,383270191.441,797563824.658,1180834016.099
KHM,Cambodia,Other,6,28,42130.0,195139672.43400002,195181802.43400002
KWT,Kuwait,Middle_East,57,62,37449935655.62599,52111666.094,37502047321.71999
LBR,Liberia,Other,10,29,27163212.790000003,42648122.191,69811334.981
LBY,Libya,Africa,30,30,13050084826.075,356434926.6320001,13406519752.707
LVA,Latvia,Other,42,37,710475608.6300001,383276474.5250001,1093752083.1550002
MAC,"China, Macao SAR",Other,5,28,671930.088,181861025.197,182532955.285
MAR,Morocco,Other,26,56,225498592.09700003,2135902938.1460001,2361401530.243
MDA,Rep. of Moldova,Other,7,38,180140.02,244920487.92900002,245100627.94900003
MDG,Madagascar,Other,24,37,40953129.469,176577010.4680001,217530139.9370001
MDV,Maldives,Other,0,26,0.0,55189845.0,55189845.0
MLI,Mali,Other,12,39,5048258.0,218837221.19700003,223885479.19700003
MMR,Myanmar,Other,3,20,729042225.0,262225676.525,991267901.525
MNG,Mongolia,Other,14,31,9666140.153,151143967.069,160810107.222
MRT,Mauritania,Other,1,25,3500.0,95185319.57800001,95188819.57800001
MUS,Mauritius,Other,17,38,1894179.671,258233991.664,260128171.335
MWI,Malawi,Other,6,23,647288.755,87846006.77399999,88493295.52899998
MYS,Malaysia,Asia_Pacific,79,60,10029899546.713001,4655489240.068,14685388786.781002
MYT,Mayotte (Overseas France),Other,4,26,25626.0,7489165.0,7514791.0
NER,Niger,Other,21,35,6119873.334,77865836.0,83985709.334
NGA,Nigeria,Africa,47,56,26287692940.654,2594177198.5,28881870139.154
NOR,Norway,Europe,81,53,36373509222.507996,1019909155.137,37393418377.645
NPL,Nepal,Other,0,25,0.0,268310777.252,268310777.252
NZL,New Zealand,Other,44,50,325961177.87399995,1674443062.384,2000404240.258
OMN,Oman,Middle_East,25,35,19054133213.59,2766286385.158,21820419598.748
PAK,Pakistan,Other,25,53,224114029.72,3057593288.585,3281707318.305
PHL,Philippines,Other,51,46,510029112.0,3967191797.4449997,4477220909.445
PNG,Papua New Guinea,Other,17,42,995782854.0,171524415.0,1167307269.0
QAT,Qatar,Middle_East,40,40,13303368037.917,21255546.252000008,13324623584.169
