year,country_name,ppr_us_export_influence,ppr_influence_on_us
2005,AUS,0.009714860292668898,0.0759346501406757
2005,LBR,0.00012510178459848397,0.07070604825158643
2005,JPN,0.03064638468584938,0.08880493220940995
2005,HTI,0.0015865960510556426,0.06257041018751305
2005,VAT,0.00013373263474341648,7.314290662582814e-05
2005,BIH,0.003157144913136751,0.20701964117192953
2005,DZA,0.0006697851890266704,0.14264291335530496
2005,GAB,6.253425474931345e-05,0.1977180733055977
2005,KIR,5.515634865876362e-05,0.0638158481362649
2005,ABW,0.012198621220207899,0.21622961872732363
2005,SGP,0.021213056458059733,0.06279596965593293
2005,PCN,2.8025046162232815e-07,0.17192911287996604
2005,USA,0.29121013573741383,0.0
2005,GRD,4.505333438860184e-05,0.10287427391478092
2005,COD,0.0005010882221286433,0.17847207309166907
2005,SYR,0.0004221257929877696,0.09826238927045587
2005,GMB,0.00021485780013648004,0.04120104308812843
2005,GHA,9.291958424551023e-05,0.13255729612257874
2005,NRU,1.4732552811961091e-05,0.11846876132008595
2005,BEL,0.017812673533338347,0.09808966668838517
2005,MAR,0.002031767860694123,0.10917231509130393
2005,MEX,0.07818464580955281,0.15942260495725136
2005,EGY,0.0018168814117541226,0.10992393426746948
2005,SAU,0.00024185982315577225,0.07411684921465374
2005,UMI,8.226131308701676e-11,0.047065212611178575
2005,FLK,1.8598863763131969e-06,7.314290662582814e-05
2005,SUR,0.000547302429631404,0.09398295543329942
2005,MKD,0.00024526513361706207,0.13846064611216274
2005,DNK,0.002210402423645836,0.09570105963010511
2005,FIN,0.0018258453837808244,0.1146360439160011
2005,CUB,8.731207538093849e-05,0.08538282072488666
2005,VCT,4.8903238984044484e-05,0.15724935493557077
2005,GIN,0.00015590281373988724,0.07895593022310511
2005,ZAF,0.002348364851858796,0.08554693532474841
2005,SCG,0.0016881264076941717,0.16581673166284125
2005,VGB,0.00040899623860046633,0.14527298470142438
2005,PNG,0.00016930279576905528,0.06501422846880231
2005,AGO,0.0006875558509189106,0.14622113460668862
2005,ITA,0.01326724772962555,0.10488457753311127
2005,F19,0.00010833238347893454,0.052937387062992745
2005,LSO,2.5626655443440647e-05,0.06758679421095748
2005,X1 ,0.010657765875266867,7.314290662582814e-05
2005,BRA,0.013600515011518035,0.16802865651914195
2005,ALB,0.00014936569196630122,0.1825006660166282
2005,AFG,0.0005565907601354618,0.05522444037011999
2005,MNP,5.9170599286393863e-05,0.07490768378214246
2005,PAK,0.0014860136980716153,0.06398925813527559
2005,GRL,0.00010571544301652722,0.0638814447255819
2005,CHN,0.02659785485140274,0.07507633008972912
2005,CXR,1.9623126411118247e-06,7.314290662582814e-05
2005,NLD,0.017729552431594058,0.0932488320354726
2005,TCD,3.4171749304370122e-06,0.2073825653819899
2005,DMA,6.0431484221097746e-05,0.0928367883943288
2005,VNM,0.00741138147820073,0.07624360514616385
2005,MLT,0.00042205803844639483,0.07870840219500748
2005,S19,0.006492145993728425,0.07239186557717657
2005,LBN,0.001932607254311206,0.055112042346446816
2005,LVA,5.4269122689870645e-05,0.1125967692718822
2005,GTM,0.01095687036740298,0.2020723913509472
2005,ASM,1.1040512393717295e-06,0.04917604353035837
2005,CAN,0.07003748420049895,0.20405603428299696
2005,CHL,0.01295796228240115,0.156985015671024
2005,FSM,0.00030641141180360443,7.314290662582814e-05
2005,POL,0.003327445214616228,0.07300870687542275
2005,STP,1.995380126997719e-06,0.14287216990612775
2005,THA,0.0035237764775695093,0.061480154827367
2005,O19,7.374999153269353e-05,7.314290662582814e-05
2005,LAO,0.00013710647522928104,0.05190988903849988
2005,VEN,0.0003871952514480746,0.11303578381402293
2005,GEO,9.619116538722487e-05,0.1622929746196745
2005,MYT,0.00022828345591486545,0.0870369679071752
2005,TKM,8.511005404777361e-06,0.07781335431503006
2005,MHL,1.8843315680615128e-05,3.558667063633177e-05
2005,JOR,8.740580595763228e-05,0.09324880531315674
2005,NZL,0.0017462570514103558,0.07383864955966175
2005,CMR,0.00011373773605058786,0.09382268698705377
2005,ATA,2.5217264034513996e-06,0.06381584813626491
2005,CZE,0.0037125777395646247,0.05439244789861472
2005,IRL,0.0013461849001810671,0.12283570669128842
2005,TON,3.290046436003327e-05,0.06216854653242991
2005,BRB,0.0003027061156266214,0.10168011325990141
2005,IOT,2.0904016703841413e-05,7.314290662582814e-05
2005,BMU,0.00020470806088733663,0.0906859244054048
2005,SLE,9.243925229655106e-05,0.1136020866095342
2005,X2 ,5.3139904837654856e-05,0.05065503830671713
2005,NCL,0.00018528310205422071,0.056220432255524574
2005,ARM,0.0007243301701040923,0.06434905793465824
2005,AUT,0.011103672288999712,0.05602819129140368
2005,PSE,1.109283134105914e-07,0.0785065102891031
2005,GBR,0.015958642548901284,0.1287775838180776
2005,TUR,0.004841791145046592,0.14154241836307424
2005,MMR,0.00024396077891382134,0.052314441676381045
2005,NAM,7.538991361046646e-05,0.108330925164613
2005,GNQ,3.517333501358872e-05,0.12714028662003643
2005,PYF,0.00011059089827305759,0.08394138624112313
2005,BLZ,0.0006953225321546701,0.09851196010484384
2005,COK,6.077171998481696e-06,7.314290662582814e-05
2005,PAN,0.003716164266740754,0.1178170865643075
2005,CCK,4.2178823146829086e-07,7.314290662582814e-05
2005,SDN,6.51840334779954e-05,0.0681803954406647
2005,MDG,6.428107702990755e-05,0.05942885443443146
2005,NPL,0.00044579403541484744,7.314290662582814e-05
2005,BHR,0.00234906008492157,0.0670460011892428
2005,MDA,0.0001941284253039468,0.08285394022514549
2005,PER,0.004131874670698531,0.20116225550151678
2005,URY,0.00012170949435458676,0.21683841742223417
2005,FRO,1.4979496317763702e-05,0.07262117946169157
2005,SWZ,7.115190035206285e-05,0.07776470011943229
2005,TGO,0.0005805098726225888,0.05864684778324125
2005,BFA,0.00010587186037955587,0.07509850066869392
2005,UGA,0.00018494205690315608,0.0663723988625791
2005,BHS,0.003234829861233683,0.20429697507659886
2005,CHE,0.004828256585066626,0.08378598970177727
2005,ANT,0.0034279793213619516,0.15726301362199846
2005,VUT,0.0001571348387529789,0.06694553853633313
2005,UZB,1.1573193167846128e-05,0.07220352686777128
2005,TUN,0.0014943235803892934,0.1053592426743091
2005,TJK,1.8447954876857487e-06,0.09493519908021789
2005,MUS,0.00012120785181031728,0.0711388748132542
2005,LTU,4.245168990911865e-05,0.11759923865138663
2005,_X ,0.012217021036779543,0.07649032545740957
2005,LKA,0.0005361120481306559,0.0700593172268224
2005,SLB,1.3538870646370596e-06,0.059890630165972014
2005,IRN,0.001148754434633333,0.06803484468136721
2005,ATG,0.0007906062970528166,0.11403677632934671
2005,MWI,7.293182996807278e-05,0.10157837844934632
2005,COM,5.1188485354485096e-05,7.314290662582814e-05
2005,COL,0.0023643379556569396,0.19264405332612197
2005,BLR,3.330084268597679e-05,0.09343646825149056
2005,GUY,0.00023082896541234426,0.07471055715239826
2005,CAF,3.58238832166966e-05,0.09263264474244919
2005,PRK,0.0005134699857471451,0.07066418972425462
2005,KOR,0.01843012428712615,0.09380473305972004
2005,XX ,0.005023054366706361,0.047298634331126264
2005,YEM,0.0011609369137174964,0.07407411553598668
2005,ESP,0.032371803512943005,0.0970921069265843
2005,KHM,0.0001347976983339478,0.06512046769937065
2005,A59,4.09411241489444e-06,0.16596088075814103
2005,SVK,0.0037645991887138544,0.052302465607075646
2005,KGZ,1.6244450000284264e-05,0.1125742092219987
2005,MAC,0.00037872886716062434,0.05523403786259407
2005,DOM,0.0021438644537835083,0.07069752857095979
2005,FJI,0.00034076203720261565,0.05340638337687359
2005,GRC,0.001516234730039493,0.0947797722986762
2005,TZA,0.00031354421496073256,0.12048740026970052
2005,NIC,0.0009721890982184643,0.12286282149423988
2005,MRT,0.00010468542093092257,0.0605563107359738
2005,OMN,4.0731486846121e-05,0.07163194215629996
2005,HKG,0.008049132693186807,0.06532207555198195
2005,GUM,0.0004351467815055145,0.02956526890583746
2005,DJI,2.4665923560662617e-05,0.05808331954457939
2005,HUN,0.0037908475486164873,0.07606004628446958
2005,ARE,0.001113046786196126,0.06801702755329968
2005,KNA,0.00010135776551992496,0.16970985430815994
2005,TUV,1.6816581683854165e-06,0.045132696845681816
2005,CPV,5.293897293745447e-05,0.08128850431838198
2005,IDN,0.009729510415680076,0.07443304245644373
2005,KWT,0.0001253712936423278,0.0911549913654325
2005,PRY,0.0009912612733018963,0.12294324614897953
2005,ECU,0.0019552502228584443,0.22092870041406948
2005,NIU,5.53566637106076e-06,0.10337993561142436
2005,MLI,0.0011862736585849106,0.04808778207780537
2005,LCA,0.0003932642964221838,0.1138487893202466
2006,MDV,0.00043576919759956103,0.05841800094463886
2006,DEU,0.022935266704563563,0.07626588744263844
2006,ISR,0.0049238605092079375,0.09778685462944191
2006,TLS,1.9819545405195536e-06,0.07785350813304191
2006,SLV,0.00585991523170473,0.1588211797308704
2006,NOR,0.0016455675977614654,0.10282202741627679
2006,SEN,0.001314451875302377,0.05194114004414088
2006,SHN,5.370149039470485e-05,0.06357207155744934
2006,TKL,0.00018201434315483726,7.517994792529256e-05
2006,COG,0.0001710102062968839,0.13682083355687186
2006,SYC,1.855057286352758e-05,0.06169104296023772
2006,IND,0.012850956955908412,0.08432287048378034
2006,SMR,1.5593230575412563e-07,7.517994792529256e-05
2006,UKR,0.0008210409540032818,0.08522953335494335
2006,NFK,2.6326048689736455e-07,7.517994792529256e-05
2006,MNG,2.4646379723157046e-05,0.06811193457476351
2006,CRI,0.0032646596653202464,0.11301469823609074
2006,MYS,0.004023630192808241,0.07351650732712696
2006,FRA,0.02233488514223372,0.1052475482653287
2006,SVN,0.003015395617708062,0.08792271798815202
2006,PRT,0.006542808424371012,0.1344755375719488
2006,BGR,0.0015080355624390303,0.07998783431967775
2006,PLW,2.0754940986905176e-07,7.517994792529256e-05
2006,SRB,0.0032154321308869357,0.0944461938576802
2006,ZWE,0.0005310665812130332,0.09154202303761744
2006,SOM,4.705002465283591e-06,0.06633208799441344
2006,ISL,0.00023225077187116717,0.09437461709922938
2006,A79,0.00023940746207474215,7.517994792529256e-05
2006,MOZ,0.00043130286064597734,0.06906707786910787
2006,ETH,6.301692353042119e-05,0.0731938656821327
2006,JAM,0.0017224355294706481,0.12397574995753735
2006,RUS,0.0005636693490276028,0.08613132235456154
2006,WSM,0.00022689848337546423,0.009139617031959932
2006,GIB,0.00628763339359204,0.0857365327984301
2006,PHL,0.001886483357401977,0.06433933062867267
2006,BDI,6.724630654163867e-06,0.05547052294046453
2006,HND,0.0074512642246567845,0.12912330860823126
2006,BOL,0.001264146721562957,0.1312223616715223
2006,RWA,2.0738269030435198e-05,0.10680062379055573
2006,ZMB,0.0007423247636553613,0.10683627949368384
2006,BTN,4.6982185393694176e-05,0.09730050300156667
2006,HRV,0.002154549892553051,0.09722244910275676
2006,CYM,0.000682820788593854,0.0875460276796978
2006,WLF,2.1509301732637075e-05,0.04578451539537358
2006,BEN,0.00017175147700256054,0.04928425363995378
2006,TCA,0.0005502678277913305,0.06346304561180324
2006,TTO,0.0013071304238440982,0.17624695960799824
2006,BRN,2.1143445550439205e-05,0.08502535179808265
2006,ERI,4.573689721327763e-07,0.06748085683649183
2006,QAT,2.9524954853064344e-05,0.07777817288273775
2006,ROU,0.0019656738822315194,0.08156664278394271
2006,NGA,0.0011168971084003182,0.09787684490013464
2006,SWE,0.005551438249804132,0.10753705354527221
2006,SGS,1.7038840200935475e-08,0.06924238913204708
2006,CIV,0.00016740661769381132,0.08974327864545929
2006,AND,0.00021578019804891022,0.06094117526622886
2006,BWA,0.00019729710396349488,0.07846369411090097
2006,EST,0.0003571178769895563,0.10964657283950255
2006,AIA,1.0362371135638659e-05,7.517994792529256e-05
2006,CYP,0.0032274275770808564,0.07299770374891396
2006,ATF,7.579312235869408e-05,7.517994792529256e-05
2006,SPM,2.075552209367004e-07,0.16532885091637567
2006,BGD,0.0014361865712630996,0.06597334796765719
2006,GNB,3.447894217048119e-05,0.06073457159027789
2006,LBY,0.0005870285859001413,0.0909989096146781
2006,ARG,0.003191338527187905,0.13586488106215286
2006,AZE,1.7336802639768358e-05,0.09057297627259073
2006,LUX,0.0010675773021319346,0.07470282928323656
2006,IRQ,0.00016514235088445884,0.14860005316660188
2006,KAZ,9.316987504233899e-05,0.07843525589837055
2006,MSR,2.028612107754774e-06,0.08664089310428962
2006,NER,5.848565136262e-05,0.2209013331892048
2006,KEN,0.0007236114875290987,0.05831920017862071
2006,E19,0.004734579591833382,0.057709972147917295
2006,AUS,0.009476472533383224,0.07822854188531748
2006,LBR,0.00010250655577214926,0.07869188902447743
2006,JPN,0.023653364503833946,0.10146881386544947
2006,HTI,0.0019501312888794702,0.053262801500377384
2006,VAT,1.181300772200778e-05,7.517994792529256e-05
2006,BIH,0.0038804530999794785,0.14372970700968038
2006,DZA,0.00043419761231068977,0.14305582854184
2006,GAB,5.1903077227148546e-05,0.14275514462754266
2006,KIR,4.1853643890206304e-05,7.517994792529256e-05
2006,ABW,0.010375235843068325,0.2000967767794347
2006,SGP,0.021733889013018055,0.06651596008097496
2006,PCN,5.249361627546792e-05,7.517994792529256e-05
2006,USA,0.2754755878999787,0.0
2006,SYR,0.0014124310517039807,0.08144842174509784
2006,COD,0.000785043470601281,0.12949742020026772
2006,GRD,1.320706782987099e-05,0.1698788481041748
2006,GMB,2.6872932258741764e-05,0.00036188961125476735
2006,GHA,8.451874151903914e-05,0.12473860996429885
2006,NRU,7.09960469943617e-06,7.517994792529256e-05
2006,BEL,0.02001261045461162,0.0898043319456154
2006,MAR,0.0020401038780634016,0.09796006708526848
2006,MEX,0.06847191731963545,0.15780796186125282
2006,EGY,0.0013116999645381435,0.09515227867180931
2006,SAU,0.00033961573737107575,0.07236246814283048
2006,UMI,1.8042791875470091e-09,0.08377899594382028
2006,FLK,3.940811310149699e-05,7.517994792529256e-05
2006,SUR,0.0005514903649744594,0.0899895963884634
2006,MKD,0.0002419173469189501,0.08318039347364868
2006,DNK,0.003287218439244492,0.09420405525373547
2006,FIN,0.002953737766435193,0.11143724409742471
2006,CUB,5.187489244994849e-05,0.09783460173777983
2006,VCT,3.0316905011041686e-05,0.092067375014572
2006,GIN,0.00024817197049149293,0.07714450377394688
2006,ZAF,0.002632211321771728,0.07988688705242347
2006,VGB,0.00021421391327754356,0.08238959069578505
2006,SCG,0.00012276319548330865,0.08421523414738534
2006,PNG,0.00017558568110036255,0.07060342198498273
2006,AGO,0.0007120605461837247,0.13831780208991723
2006,ITA,0.010682878766156147,0.1013683508172377
2006,F19,0.0001993528677994402,7.517994792529256e-05
2006,LSO,2.6864397031857422e-05,0.06781473258322343
2006,X1 ,0.012662931851742432,0.06281502237930732
2006,BRA,0.01294770425300787,0.15432068964122084
2006,ALB,0.00017376389089774464,0.13834576573973062
2006,AFG,0.0002758620572106218,0.06112516029632474
2006,MNP,4.994295830564481e-05,4.5851097934057286e-05
2006,PAK,0.0008176716197301004,0.07159068483353315
2006,GRL,0.00012531639077395507,0.05921368150327308
2006,CHN,0.020176122815286877,0.07977006780809193
2006,CXR,4.889308543493587e-07,0.08022238671314189
2006,NLD,0.02106629782755879,0.08944104257827232
2006,TCD,3.065455235897004e-06,0.20754050195577028
2006,DMA,7.136960136479287e-06,0.07689922844151645
2006,VNM,0.005302572429946346,0.08546736740915206
2006,MLT,0.0004413710775274231,0.08916952496233412
2006,S19,0.007369583822898647,0.07269251913530915
2006,LBN,0.004891338861710188,0.06293069548708072
2006,LVA,5.817087548802089e-05,0.10154762362182784
2006,GTM,0.009131588386284752,0.19675303786281728
2006,ASM,4.1925301866221373e-07,0.0333250090551574
2006,CAN,0.06111826592186483,0.19473887563034425
2006,CHL,0.013839194988410467,0.1314291244427436
2006,FSM,0.0003202108267552856,7.517994792529256e-05
2006,POL,0.013977191522170303,0.07395028829030334
2006,STP,2.570288260591578e-05,0.1173878107069085
2006,THA,0.0027585994581161544,0.07167464294757758
2006,O19,5.687972802051877e-05,7.517994792529256e-05
2006,LAO,0.00010582279481007525,0.06095180414048913
2006,VEN,0.0009841826440982451,0.11576770076026063
2006,GEO,8.251453462931404e-05,0.08446105770273198
2006,MYT,0.000230436133672058,0.07635694828505746
2006,TKM,1.6864686749270776e-05,0.07272697673728737
2006,MHL,4.8676679125878613e-05,0.08264469219144431
2006,JOR,5.9253524499248744e-05,0.09120686174387237
2006,NZL,0.0015044521966730764,0.07498379296986027
2006,CMR,7.102863612933372e-05,0.09632973224783857
2006,ATA,7.069136046858897e-07,0.047607906345037074
2006,CZE,0.0041175423466482996,0.05286112632329537
2006,IRL,0.0014967767594311642,0.09994450082087146
2006,TON,4.890930501708935e-05,7.517994792529256e-05
2006,BRB,0.0003724763624969133,0.0762457086313701
2006,IOT,6.574326494505438e-06,0.06544392763912324
2006,BMU,0.0001501086909414079,0.13172860748126686
2006,SLE,2.254369755443501e-05,0.09433572127696004
2006,X2 ,7.418446106518131e-05,0.04413718671732315
2006,NCL,0.00031483628793429574,0.04010062953278153
2006,ARM,7.094016374218144e-05,0.05933680685350006
2006,AUT,0.01399303695674223,0.04844735234801679
2006,PSE,3.8631161435031504e-07,0.0773998525909778
2006,GBR,0.014481496381337238,0.11210759776529428
2006,TUR,0.004452360471296616,0.09867655273200843
2006,MMR,0.0002005390274688543,0.06122205912694149
2006,NAM,8.707385945547742e-05,0.14311633258359038
2006,GNQ,3.3954795109585886e-05,0.11500152997298425
2006,PYF,0.00010951892933015565,0.09024271839590702
2006,BLZ,0.0027590700279764143,0.187656935394382
2006,COK,5.751921373386014e-06,0.03991786952665746
2006,PAN,0.003518773062120744,0.15648777883666903
2006,CCK,3.292176549404022e-08,0.11738878837427336
2006,SDN,0.0001737296705754987,0.07849240214235435
2006,MDG,0.00013077543762762925,0.07345372837410252
2006,NPL,0.0003448207672504564,0.1751665567636538
2006,BHR,0.001867946291701572,0.06295086820181374
2006,MDA,0.0001615183080392169,0.11304493899234368
2006,PER,0.005579392573177419,0.15733856805789112
2006,URY,0.0002487542460082503,0.19713815281040886
2006,FRO,2.2909473868772645e-05,0.07705959419332933
2006,SWZ,5.899896712595128e-05,0.07280121430475202
2006,TGO,0.0008204631934786893,0.06932416979918649
2006,BFA,0.0002659376781513989,0.0694899145498971
2006,UGA,0.000429446390200178,0.059536500995557365
2006,BHS,0.005333526165558379,0.15686991589821206
2006,CHE,0.004831993195553555,0.07997341932725048
2006,VUT,0.00023849104848521052,0.04286159334949068
2006,ANT,0.003720880195788198,0.15669953746537227
2006,UZB,5.561625776420639e-06,0.06801334990193486
2006,TUN,0.0010402796391252261,0.10419382538351739
2006,TJK,7.764445510654278e-07,0.057595520449286314
2006,MUS,0.00025302328426031945,0.05913972180317428
2006,LTU,8.908799209749644e-05,0.11062483209062846
2006,_X ,0.013467355630982909,0.06967019317260824
2006,LKA,0.0005593706728064893,0.05197692219036419
2006,SLB,1.0206007525150027e-05,0.08600489735922819
2006,IRN,0.0015411788480759326,0.07190661147258255
2006,ATG,0.0006224700108541616,0.12152721703177895
2006,MWI,0.00028041829645620534,0.07339156116725905
2006,COM,5.070105669145134e-05,0.06235258937901272
2006,COL,0.0026954705302926186,0.17713867783054518
2006,CAF,3.6888189650788377e-05,0.08904377506446087
2006,GUY,0.0005139152525891976,0.10712041270399113
2006,BLR,5.5253355866285293e-05,0.09397024589082605
2006,PRK,0.0005695174886691797,0.08032194217811782
2006,KOR,0.014665511647856408,0.09749992515990946
2006,XX ,0.007723109633900154,0.041698364173457854
2006,YEM,0.0012945905259445192,0.08000358298654968
2006,ESP,0.033462154036391,0.10101022729609874
2006,MNE,0.0010108196280183526,0.0983445183444595
2006,KHM,0.00010683569246057785,7.517994792529256e-05
2006,A59,1.636302135533741e-06,0.05629275180592803
2006,SVK,0.005077017102357888,0.04990459185362258
2006,KGZ,7.030869374477533e-06,0.06784551718798504
2006,MAC,0.00040900402533346653,0.057732987163316665
2006,DOM,0.002071159081089819,0.04608742095031451
2006,FJI,0.0003306851153052485,0.055138041567614975
2006,GRC,0.0021700496045954413,0.09075009719594174
2006,TZA,0.000556994360449615,0.08445838391530829
2006,NIC,0.002460885442138804,0.21783650056459902
2006,MRT,0.0001680471865456553,0.0832286617597141
2006,OMN,0.00032874941920625877,0.0785288384443377
2006,HKG,0.008322419026148217,0.06805744777894156
2006,GUM,0.00047989627920709267,0.0575362673015905
2006,DJI,0.00014317696359084255,0.05051567268071604
2006,HUN,0.004481345475934993,0.06409142068070152
2006,ARE,0.001906708601084003,0.06895842626845892
2006,KNA,5.826224165893541e-05,0.12704362656752427
2006,TUV,3.999021987248614e-06,7.517994792529256e-05
2006,CPV,6.344302689597558e-05,0.0794537031281236
2006,IDN,0.007269740263019913,0.07956528508626272
2006,PRY,0.0011984244253283984,0.09906259556325164
2006,KWT,7.768244364980235e-05,0.08009190995462367
2006,ECU,0.00934909642077207,0.20635543809436271
2006,NIU,3.96315206484184e-06,7.517994792529256e-05
2006,MLI,0.0007885165103105436,0.04529639470130392
2006,LCA,0.0002538810367052135,0.1233377672592497
2007,MDV,0.0002255299620753505,0.045559937374704915
2007,DEU,0.01653813708675561,0.06748941443723096
2007,ISR,0.014447749882832437,0.05632342039865793
2007,TLS,9.997487504314398e-07,0.07888344536118345
2007,SLV,0.005593857038781501,0.14118676302950195
2007,NOR,0.0011889558089107346,0.08988526423591467
2007,SEN,0.0016983758666965787,0.0400465636201617
2007,SHN,2.5670100805304408e-05,5.754207429105516e-05
2007,TKL,0.00027479547500889256,0.22204029386065566
2007,COG,0.00013533188122990045,0.134113541913216
2007,SYC,0.00022636833857106356,0.05277989562880467
2007,IND,0.011583149642482974,0.07321927629069702
2007,SMR,2.845773229498151e-07,0.04640972544606912
2007,UKR,0.0017593362843449675,0.06526603300581017
2007,NFK,1.0647043733664555e-07,5.754207429105516e-05
2007,MNG,4.3837765593233063e-05,0.05698795390736247
2007,CRI,0.006224302753016163,0.10306453909739825
2007,MYS,0.004667347141756422,0.06700321265566661
2007,FRA,0.01867129099015502,0.09287280602867669
2007,SVN,0.0020758062628142664,0.0513750176193912
2007,PRT,0.005236114402992188,0.12136238961541124
2007,BGR,0.0013054476863314456,0.06373511427691698
2007,PLW,9.070793468453529e-05,5.754207429105516e-05
2007,SRB,0.0023997817478458357,0.048176260305723445
2007,ZWE,0.00040006585567676736,0.08249300908935503
2007,SOM,3.417373924126398e-06,0.06251242107581337
2007,ISL,0.00024904219731289534,0.07759033195306382
2007,A79,5.123162287712805e-05,5.754207429105516e-05
2007,MOZ,0.0004349857653824,0.05539355024833392
2007,ETH,4.0608449372213744e-05,0.06274297893917459
2007,JAM,0.0040405242873546325,0.10790992954696367
2007,RUS,0.0011723782565085075,0.07311341635774254
2007,WSM,0.00031853880114552524,0.18848280097560285
2007,GIB,0.006143712570116473,0.0574223199960829
2007,PHL,0.0027687263303516722,0.058973232715600475
2007,BOL,0.0014054534617530797,0.12178916658732428
2007,HND,0.005684248860672785,0.17543708719780485
2007,BDI,2.5782203577790975e-05,0.09956683665183873
2007,RWA,5.052308332321121e-05,0.07116356154562763
2007,ZMB,0.0007558384376807929,0.09553435795608277
2007,BTN,3.6679493435103967e-05,0.05797926732875504
2007,HRV,0.0009164558915456591,0.042368574296434924
2007,CYM,0.0003794547486719822,0.10959401935745873
2007,WLF,0.00011346542921187687,5.754207429105516e-05
2007,BEN,0.0002037547192926083,0.04585318554737976
2007,TCA,0.0002649514417028433,0.20802682988364202
2007,TTO,0.000984261612078487,0.16471556610523935
2007,BRN,2.5460168401021443e-05,0.0755127118423466
2007,ERI,4.782950043422345e-05,5.754207429105516e-05
2007,QAT,8.41715769380853e-05,0.07361129014560512
2007,ROU,0.0020649215954185113,0.054614285076499194
2007,NGA,0.0008490872792343831,0.08478297026772677
2007,SWE,0.003551583001256738,0.08757859875874321
2007,SGS,6.410924712103139e-08,5.754207429105516e-05
2007,CIV,0.0001762171175218416,0.07899548649160758
2007,AND,0.00017124913313376419,0.03235993700477894
2007,BWA,0.00023585989762535392,0.07051528454393007
2007,EST,0.00045090633656210105,0.08771099323018929
2007,AIA,1.530171917529421e-05,0.15835797738441112
2007,CYP,0.003498217925538466,0.04921784592545492
2007,ATF,2.1933406885227015e-06,5.754207429105516e-05
2007,SPM,1.730454006617362e-07,5.754207429105516e-05
2007,BGD,0.0003654023572992996,0.06551129343648805
2007,GNB,5.612601401931939e-05,5.754207429105516e-05
2007,LBY,4.878236784628831e-05,0.08253453026355081
2007,ARG,0.0041193724795570335,0.1357368951110038
2007,AZE,6.0963049312784344e-05,0.09041810278083923
2007,LUX,0.0008783519941778038,0.0638421911221705
2007,IRQ,0.00016951919386463948,0.12047109868472726
2007,KAZ,9.952497633945268e-05,0.06348326131258517
2007,MSR,2.023398041133782e-06,0.15395535864617707
2007,NER,5.556767932044542e-05,0.05501823584193345
2007,KEN,0.0007383560386987251,0.04512840540068206
2007,E19,0.000658508511093132,0.05156627026422338
2007,AUS,0.010888897494598808,0.06929551466092762
2007,LBR,0.0001610320380104856,0.06612033787942836
2007,JPN,0.021193417700285946,0.09287876235920069
2007,VAT,5.507276685745878e-06,0.08553217298406703
2007,HTI,0.0007110978531344478,0.06277409899151057
2007,BIH,0.0021526534725102692,0.04067878843895938
2007,GAB,8.169804790423779e-05,0.14915492372663372
2007,DZA,0.0002871083188346871,0.13263636101221105
2007,KIR,0.00016529983440738327,0.04857164524326077
2007,ABW,0.008918314095994102,0.1887010748769788
2007,SGP,0.026362952246432342,0.059394089952233727
2007,PCN,9.072496499242118e-06,0.15395535864617707
2007,USA,0.2613428412330482,0.0
2007,GRD,9.302107200651056e-06,0.11311613743921711
2007,SYR,0.002240453546585585,0.06849972246780527
2007,COD,0.0007352350459312698,0.11754687182039755
2007,GMB,8.715344098937412e-05,0.04154657455825312
2007,GHA,0.00016232343595216786,0.13168013096413758
2007,NRU,9.151215416791761e-06,0.031021612181517857
2007,BEL,0.01613018261298916,0.08081607428040852
2007,MAR,0.0023755658311537114,0.09261225473955259
2007,MEX,0.06441224702888876,0.13688671677174052
2007,EGY,0.001126351187504325,0.0838824001090643
2007,SAU,0.004144346475602393,0.064091266001687
2007,UMI,4.511664664981287e-06,0.07737477305338905
2007,FLK,5.0673963376934434e-05,0.08377129092931744
2007,SUR,0.00042846065201645756,0.09107902283478084
2007,MKD,0.0001946197794740655,0.05071289943309896
2007,DNK,0.0015079944565948573,0.08037536645981493
2007,FIN,0.001468952183133364,0.10113595819101787
2007,CUB,5.991212081809675e-05,0.09599412461072374
2007,VCT,2.5079043857679344e-05,0.06212288336533162
2007,GIN,0.0004901762487891809,0.06902268040304134
2007,ZAF,0.003126238340643137,0.07156856309058143
2007,VGB,0.00011396075701719635,0.10803143698062968
2007,PNG,0.0001666134380365545,0.0603212335372094
2007,AGO,0.0002765393540196467,0.11911831652782794
2007,ITA,0.0090158034598891,0.08852099412250218
2007,F19,0.00017468445729058892,0.05038382866689039
2007,LSO,2.0120704906225747e-05,0.06026201221021895
2007,X1 ,0.011685758516933027,0.04053069273240837
2007,BRA,0.01543962175699972,0.1401044017057412
2007,ALB,0.0002383457209790915,0.06831130840544208
2007,AFG,0.00032577211035712876,0.059927356192934024
2007,MNP,2.7994840227484597e-05,4.150237707175425e-05
2007,PAK,0.0009549007610965714,0.06577993298456501
2007,GRL,7.418669561650653e-05,0.06830442929506948
2007,CHN,0.02127827900109001,0.0670371847512459
2007,CXR,6.480747059515062e-07,5.754207429105516e-05
2007,NLD,0.01652261115301898,0.07754580410294978
2007,TCD,3.424878777604126e-06,0.2105845576940511
2007,DMA,1.7336215652174633e-05,0.06097816739501969
2007,VNM,0.006520978831850156,0.07317502602454944
2007,MLT,0.0011690862425202514,0.06506226498653835
2007,S19,0.009112505656261434,0.0661897746849826
2007,LBN,0.005370546380276752,0.04463004826844414
