year,country_code,country_name,in_degree,out_degree,total_degree,norm_in_degree,norm_out_degree,norm_total_degree,in_strength,out_strength,total_strength,norm_in_strength,norm_out_strength,norm_total_strength,betweenness_centrality,pagerank_centrality,eigenvector_centrality,global_density,global_nodes,global_edges,global_max_possible_edges,global_edge_coverage_ratio,global_total_weight,global_avg_edge_weight,global_weight_density,global_is_strongly_connected,global_num_strongly_connected_components,global_largest_scc_size,global_largest_scc_ratio,global_is_weakly_connected,global_num_weakly_connected_components,global_largest_wcc_size,global_largest_wcc_ratio,global_avg_path_length,global_median_path_length,global_max_path_length,global_min_path_length,global_avg_weighted_path_length,global_median_weighted_path_length,global_reachability_ratio,global_sampled_pairs,global_reachable_pairs,global_weighted_reachable_pairs,global_lwcc_node_ratio,global_lwcc_edge_ratio,global_global_efficiency,global_weighted_global_efficiency,global_efficiency_sample_size,global_efficiency_sample_pairs,global_global_clustering,global_avg_clustering,global_weighted_avg_clustering
2013,TLS,Timor-Leste,13,4,17,0.05603448275862069,0.017241379310344827,0.036637931034482756,112336051.0,549025100.717,661361151.717,4.877595616600349e-05,0.00023838495307804656,0.00028716090924405007,0.0,0.001062228833450508,0.0006413749161549135,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,TON,Tonga,11,7,18,0.04741379310344827,0.03017241379310345,0.03879310344827586,43750672.0,21189.543,43771861.543,1.8996402674909736e-05,9.200432197368646e-09,1.90056031071071e-05,0.0,0.0007420951483720624,0.00040270476318848684,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,VUT,Vanuatu,18,4,22,0.07758620689655173,0.017241379310344827,0.04741379310344827,35019410.132999994,12259.682999999999,35031669.81599999,1.5205316533750204e-05,5.3231153783133976e-09,1.5210639649128517e-05,0.0,0.0009050172515601353,0.00018240993828852288,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,WLF,Wallis and Futuna Isds,7,0,7,0.03017241379310345,0.0,0.015086206896551725,10237929.825000001,0.0,10237929.825000001,4.4452765779956056e-06,0.0,4.4452765779956056e-06,0.0,0.0020490030876746577,2.5510087692436276e-06,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,COD,Dem. Rep. of the Congo,36,10,46,0.15517241379310345,0.04310344827586207,0.09913793103448276,375703028.926,1015051199.7230002,1390754228.6490002,0.00016312906059275057,0.00044073200351273084,0.0006038610641054814,0.012744439468577399,0.006504138534404303,0.00016768200350753982,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,GTM,Guatemala,38,17,55,0.16379310344827586,0.07327586206896551,0.11853448275862069,3267862502.0,346008247.856,3613870749.856,0.0014188955080331113,0.00015023568106822563,0.0015691311891013369,0.012744439468577399,0.006212776953848576,0.01840402171631264,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,HND,Honduras,31,8,39,0.1336206896551724,0.034482758620689655,0.08405172413793104,1810419579.668,119900229.663,1930319809.331,0.00078607842517057,5.206029849078672e-05,0.0008381387236613567,0.0,0.002796070510724161,0.012434362501099062,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,LUX,Luxembourg,46,75,121,0.19827586206896552,0.3232758620689655,0.2607758620689655,2592749672.461,36271456.147999994,2629021128.6089997,0.001125763664002909,1.5748950932519122e-05,0.001141512614935428,0.012800417972831764,0.002878313400878363,0.0123741963272644,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,MDA,Rep. of Moldova,39,12,51,0.16810344827586207,0.05172413793103448,0.10991379310344827,714797732.0,31521367.0,746319099.0,0.00031036290249859957,1.3686477327607938e-05,0.0003240493798262075,0.0,0.0011054115068412204,0.0001222349476479057,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,SMR,San Marino,8,2,10,0.034482758620689655,0.008620689655172414,0.021551724137931036,25858429.991,18834.059,25877264.05,1.1227648083896825e-05,8.17768853395001e-09,1.1235825772430776e-05,0.0,0.0007098817614037265,4.2370870272697666e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,BMU,Bermuda,29,4,33,0.125,0.017241379310344827,0.07112068965517242,157397762.231,278310063.014,435707825.245,6.834160790649741e-05,0.00012084134445965644,0.00018918295236615385,0.0,0.0008101115686316394,0.0007990884659183539,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,CYM,Cayman Isds,16,6,22,0.06896551724137931,0.02586206896551724,0.04741379310344827,103001684.70300001,47161.793,103048846.496,4.4723003998939226e-05,2.0477500567276754e-08,4.47434814995065e-05,0.0,0.0007417845963624879,0.0004608814052277174,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,BTN,Bhutan,3,3,6,0.01293103448275862,0.01293103448275862,0.01293103448275862,57293803.073,559232.0,57853035.073,2.4876787125731206e-05,2.4281675629336895e-07,2.5119603882024574e-05,0.0,0.0007161971805329692,0.00021699828050856745,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,FRO,Faroe Isds,15,4,19,0.06465517241379311,0.017241379310344827,0.040948275862068964,192472014.492,308849.079,192780863.571,8.357073671785189e-05,1.3410128810042068e-07,8.37048380059523e-05,0.0,0.0007251006728877391,7.059538856719854e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,GIB,Gibraltar,34,18,52,0.14655172413793102,0.07758620689655173,0.11206896551724138,13861614446.067,450111237.207,14311725683.274,0.006018668918773055,0.0001954368680436722,0.006214105786816727,0.0,0.0087629887082569,0.04725296354835577,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,GRL,Greenland,18,3,21,0.07758620689655173,0.01293103448275862,0.04525862068965517,208439010.4,1022222.577,209461232.977,9.050355557322864e-05,4.438457927246448e-07,9.094740136595327e-05,0.0,0.0010289894303422385,0.00013027506291237185,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,MYT,Mayotte (Overseas France),7,2,9,0.03017241379310345,0.008620689655172414,0.01939655172413793,1832429.677,85521.459,1917951.136,7.956351394498987e-07,3.713314557796468e-08,8.327682850278634e-07,0.0,0.0006978229721584034,1.0610577379245885e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,MHL,Marshall Isds,26,9,35,0.11206896551724138,0.03879310344827586,0.07543103448275862,336451275.631,19442021.272,355893296.903,0.00014608607411501062,8.441663819405397e-06,0.00015452773793441603,0.00425436632333184,0.0019298117294471364,0.0027428409677669294,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,TUV,Tuvalu,8,2,10,0.034482758620689655,0.008620689655172414,0.021551724137931036,6071883.272,3778.0,6075661.272,2.6363924108402373e-06,1.6403955876565502e-09,2.6380328064278937e-06,0.0,0.0011345770679798625,1.969151146122248e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,BLM,Saint Barth_emy,1,2,3,0.004310344827586207,0.008620689655172414,0.00646551724137931,80025.0,11892.880000000001,91917.88,3.474660055643606e-08,5.1638506819822215e-09,3.991045123841828e-08,0.0,0.0006918047272154041,5.649901216081609e-07,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,SPM,Saint Pierre and Miquelon,2,0,2,0.008620689655172414,0.0,0.004310344827586207,4320358.0,0.0,4320358.0,1.8758857068016618e-06,0.0,1.8758857068016618e-06,0.0,0.0006939808579274776,2.7040086263600032e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,TCA,Turks and Caicos Isds,6,2,8,0.02586206896551724,0.008620689655172414,0.017241379310344827,31042486.781,492052.0,31534538.781,1.3478549059142187e-05,2.1364741389560107e-07,1.3692196473037789e-05,0.0,0.0007040020169990499,0.00026115420741586735,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,BES,Bonaire,3,0,3,0.01293103448275862,0.0,0.00646551724137931,141527786.60300002,0.0,141527786.60300002,6.145091494821573e-05,0.0,6.145091494821573e-05,0.0,0.0007292998548091634,9.795355185791851e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,SXM,Sint Maarten,6,6,12,0.02586206896551724,0.02586206896551724,0.02586206896551724,178873664.666,955641.378,179829306.044,7.766637646004864e-05,4.149364478171587e-07,7.80813129078658e-05,0.0,0.0007507779481629509,0.0008074853864922835,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,FSM,FS Micronesia,11,2,13,0.04741379310344827,0.008620689655172414,0.028017241379310345,48824025.0,27212.0,48851237.0,2.1199236416525437e-05,1.1815363878059832e-08,2.1211051780403496e-05,0.00425436632333184,0.0018603414287568412,0.00013954144200421716,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,LSO,Lesotho,3,1,4,0.01293103448275862,0.004310344827586207,0.008620689655172414,142579887.147,189466.058,142769353.205,6.190773365921326e-05,8.226555996661726e-08,6.198999921917987e-05,0.0,0.0008455717796547538,0.0001346889698694862,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,PLW,Palau,13,0,13,0.05603448275862069,0.0,0.028017241379310345,55585022.774,0.0,55585022.774,2.413484015305941e-05,0.0,2.413484015305941e-05,0.0,0.0026348277457431714,0.0004491861590485835,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,PRK,Dem. People's Rep. of Korea,11,24,35,0.04741379310344827,0.10344827586206896,0.07543103448275862,930454519.399,1540566654.3170002,2471021173.716,0.0004040003938955044,0.0006689091429942883,0.0010729095368897925,0.0,0.0029201214174074917,0.006987817640470605,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,SSD,South Sudan,4,1,5,0.017241379310344827,0.004310344827586207,0.010775862068965518,619600.0,2468313737.0,2468933337.0,2.6902834995023784e-07,0.0010717339764761383,0.0010720030048260885,0.0,0.0008321477845342072,1.3386875515652073e-06,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,ESH,Western Sahara,0,1,1,0.0,0.004310344827586207,0.0021551724137931034,0.0,1046.0,1046.0,0.0,4.541698741897172e-10,4.541698741897172e-10,0.0,0.0006916816751721191,3.852877e-318,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,FLK,Falkland Isds (Malvinas),5,0,5,0.021551724137931036,0.0,0.010775862068965518,49702301.283,0.0,49702301.283,2.1580581186079856e-05,0.0,2.1580581186079856e-05,0.0,0.00071352651439596,3.584183705733127e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,SHN,Saint Helena,7,1,8,0.03017241379310345,0.004310344827586207,0.017241379310344827,29122103.319000002,136080.0,29258183.319000002,1.264472466589883e-05,5.908550332670814e-08,1.2703810169225537e-05,0.0,0.0007045423118263103,5.814537987283258e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,MNP,N. Mariana Isds,3,2,5,0.01293103448275862,0.008620689655172414,0.010775862068965518,2054814.417,3468.0,2058282.417,8.921938864742897e-07,1.5057945733173414e-09,8.93699681047607e-07,0.0,0.0006976496846045113,1.88356728811345e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,HMD,Heard Island and McDonald Islands,0,2,2,0.0,0.008620689655172414,0.004310344827586207,0.0,7967770.133,7967770.133,0.0,3.459580457817587e-06,3.459580457817587e-06,0.0,0.0006916816751721191,3.852877e-318,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,IOT,Br. Indian Ocean Terr.,4,1,5,0.017241379310344827,0.004310344827586207,0.010775862068965518,69263391.0,9132.147,69272523.147,3.0073944145720066e-05,3.9651491912734255e-09,3.007790929491134e-05,0.0,0.000710685729385727,0.00018922312203806856,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,VAT,Holy See (Vatican City State),2,1,3,0.008620689655172414,0.004310344827586207,0.00646551724137931,15704359.0,56816.0,15761175.0,6.8187827449905855e-06,2.4669326550633817e-08,6.843452071541219e-06,0.0,0.0007027631381877231,2.573613094120718e-05,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,TKL,Tokelau,3,1,4,0.01293103448275862,0.004310344827586207,0.008620689655172414,218177697.787,26651.0,218204348.787,9.473206267201141e-05,1.1571779461787909e-08,9.47436344514732e-05,0.00425436632333184,0.001718107127983449,0.00014447220563504042,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,BVT,Bouvet Island,1,0,1,0.004310344827586207,0.0,0.0021551724137931034,2.656,0.0,2.656,1.1532267551127045e-12,0.0,1.1532267551127045e-12,0.0,0.0006916816760984268,1.6422581318481823e-11,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,NIU,Niue,1,0,1,0.004310344827586207,0.0,0.0021551724137931034,4143253.964,0.0,4143253.964,1.7989876974817659e-06,0.0,1.7989876974817659e-06,0.0,0.0006970040622425532,2.635951688152814e-06,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,PCN,Pitcairn,1,0,1,0.004310344827586207,0.0,0.0021551724137931034,2373.567,0.0,2373.567,1.030595244522815e-09,0.0,1.030595244522815e-09,0.0,0.0006916847242351071,1.5100710685264211e-09,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,UMI,United States Minor Outlying Islands,2,0,2,0.008620689655172414,0.0,0.004310344827586207,73626.0,0.0,73626.0,3.196817510238252e-08,0.0,3.196817510238252e-08,0.0,0.000691882505848345,7.107034471877348e-08,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2013,SGS,South Georgia and the South Sandwich Islands,0,1,1,0.0,0.004310344827586207,0.0021551724137931034,0.0,542.0,542.0,0.0,2.3533467668339076e-10,2.3533467668339076e-10,0.0,0.0006916816751721191,3.852877e-318,0.17999852005327807,233,9730,54056,0.17999852005327807,2303103000537.3315,236701233.35429925,0.17999852005327807,False,17,217,0.9313304721030042,True,1,233,1.0,1.947621221443741,2.0,5,1,0.001972373247180467,3.951498683524312e-08,0.9320519461299394,54056,50383,50383,1.0,1.0,0.5348697030239365,181905056.02239293,233,54056,0.5504640915417682,0.7393911807534722,0.0006096117424702467
2014,ABW,Aruba,24,19,43,0.10480349344978165,0.08296943231441048,0.09388646288209607,1777188043.9870002,490807246.34,2267995290.327,0.0008103030582506264,0.00022378195378168977,0.0010340850120323162,0.0,0.0014258090255245524,0.005151233027493176,0.1863489652553636,230,9815,52670,0.1863489652553636,2193238722094.6619,223457842.2918657,0.1863489652553636,False,13,218,0.9478260869565217,True,1,230,1.0,1.9217492291057627,2.0,4,1,0.0002534154582646075,4.461356507855587e-08,0.948205809758876,52670,49942,49942,1.0,1.0,0.5487722296056479,184218131.06421828,230,52670,0.5529259565844766,0.7373684709064227,0.00047588708243456084
